account,balance_limit,sex,education,marriage,age,total_bill,total_payment,repayment,default
2857,20000,1,2,2,34,70409,1056,0,0
2858,200000,2,2,1,41,188598,13000,0,0
2859,500000,1,1,1,40,30709,13490,-2,1
2860,190000,2,2,2,28,0,828,-2,0
2861,70000,2,1,2,25,48668,8000,0,1
2862,220000,2,1,2,35,2891,1621,-1,1
2863,50000,1,2,2,28,130699,5900,0,0
2864,50000,1,2,1,37,72958,4200,0,0
2865,50000,2,2,1,46,127140,4800,2,0
2866,70000,1,1,1,42,216523,8638,0,0
2867,80000,2,1,2,26,267821,11022,0,0
2868,50000,1,3,2,41,101680,2624,0,0
2869,150000,2,1,2,27,0,24948,-2,0
2870,300000,2,1,1,36,1287,444,-1,0
2871,50000,2,1,2,25,56639,3500,0,0
2872,170000,2,2,1,42,15337,10858,0,0
2873,350000,1,1,2,37,1564,1564,-2,0
2874,470000,2,2,2,33,176801,6500,0,0
2875,20000,1,2,2,25,57800,3200,0,0
2876,140000,2,2,2,26,4999,67,0,0
2877,60000,2,2,2,23,200757,22674,2,0
2878,160000,2,2,2,23,429977,15566,2,0
2879,150000,2,1,2,26,433752,10599,0,0
2880,20000,2,1,2,23,593,593,-1,0
2881,210000,1,1,2,35,22673,12392,-1,0
2882,50000,1,2,2,23,42395,2500,0,0
2883,210000,2,1,2,31,113707,76294,-1,0
2884,280000,1,1,1,44,83805,28141,-1,0
2885,300000,1,2,2,36,48764,22323,0,0
2886,230000,2,3,1,37,573245,21456,0,0
2887,250000,1,2,1,47,17530,12983,-2,0
2888,500000,2,1,1,36,221633,109723,-1,0
2889,50000,2,2,1,48,46282,33284,0,0
2890,50000,1,3,2,46,5151,1227,0,0
2891,150000,2,2,1,36,488836,22500,0,0
2892,180000,2,1,2,53,85870,44570,-1,0
2893,450000,1,2,2,37,668493,41118,0,0
2894,70000,2,2,3,24,5092,1123,0,0
2895,110000,1,3,1,40,307565,10719,0,0
2896,200000,1,1,1,43,500375,23552,0,1
2897,210000,2,2,2,37,0,0,-2,0
2898,320000,1,1,2,36,296495,57541,0,0
2899,20000,1,1,2,37,121505,2506,0,1
2900,130000,2,2,2,29,1950,780,2,0
2901,20000,1,1,1,29,31607,22489,0,0
2902,210000,1,1,1,39,1700,1650,2,0
2903,30000,2,2,2,33,107000,3816,0,1
2904,60000,2,3,1,36,198744,7692,2,1
2905,110000,1,2,1,49,193437,7800,0,0
2906,130000,1,1,2,32,43908,55000,-1,0
2907,500000,2,1,2,38,277670,19000,0,0
2908,500000,1,2,1,38,14119,23687,0,1
2909,100000,1,2,2,35,182818,65865,2,1
2910,220000,1,1,2,25,15820,3945,-1,0
2911,50000,1,2,2,40,75512,1290,0,0
2912,500000,1,1,1,49,5280,5280,-1,0
2913,50000,2,1,2,29,17135,8521,-1,1
2914,200000,2,1,1,45,6676,5643,-2,0
2915,320000,2,2,2,50,1588,12203,-1,0
2916,450000,1,2,2,29,30676,5283,0,0
2917,20000,1,3,2,26,117896,300,6,0
2918,310000,2,2,1,44,0,0,-2,0
2919,120000,2,2,2,23,202554,5648,0,1
2920,200000,2,2,1,48,632167,24800,0,0
2921,50000,1,3,1,53,53745,2432,0,0
2922,130000,1,3,1,48,6163,72727,0,0
2923,50000,2,2,2,23,84303,34159,0,0
2924,130000,1,2,2,26,79813,5000,0,1
2925,50000,2,2,2,42,90905,42959,0,0
2926,30000,1,2,2,32,84514,9000,0,0
2927,30000,2,2,1,34,111590,4700,2,1
2928,160000,1,1,2,34,1840,1470,-1,1
2929,50000,1,1,2,27,189646,7755,0,0
2930,80000,2,2,2,28,248952,9837,-1,0
2931,60000,2,2,2,25,159238,6090,0,0
2932,230000,2,1,2,27,23306,8990,0,0
2933,390000,2,1,2,30,374285,21826,0,0
2934,110000,2,2,1,28,20643,4500,0,0
2935,50000,1,1,2,24,181,1866,-2,0
2936,20000,2,2,1,35,-60000,0,2,1
2937,100000,1,2,2,29,0,0,0,0
2938,70000,2,3,1,33,82772,25004,0,0
2939,150000,1,2,1,31,383426,11794,0,0
2940,390000,1,1,2,31,60687,8578,0,0
2941,50000,1,2,1,22,90579,22253,0,0
2942,90000,1,2,2,26,350244,12000,-1,0
2943,290000,2,2,2,30,840633,259174,0,1
2944,20000,1,2,2,24,78742,3065,2,0
2945,90000,2,1,2,28,360134,12504,2,1
2946,260000,1,3,2,48,813431,20660,0,0
2947,90000,2,2,2,26,366764,15300,0,0
2948,100000,2,2,2,27,121163,4254,0,1
2949,150000,2,1,2,31,512593,30000,0,0
2950,60000,2,2,1,46,172101,5680,0,0
2951,80000,1,2,1,42,310989,13200,0,0
2952,80000,2,2,1,24,2789,1421,-1,0
2953,30000,2,2,1,26,51998,438,0,0
2954,20000,1,2,1,38,15126,16867,-1,0
2955,50000,1,2,2,24,0,0,-2,0
2956,250000,2,1,2,37,48640,37882,-1,0
2957,50000,2,1,2,22,93532,9512,0,1
2958,120000,2,3,2,32,5820,5510,-1,0
2959,20000,2,2,1,36,-100,0,-2,0
2960,280000,2,3,2,33,9021,24424,-1,0
2961,50000,2,1,1,35,93424,2471,0,0
2962,360000,1,3,2,49,200010,2167,-2,0
2963,100000,1,1,2,32,3805,2984,-1,1
2964,140000,2,3,1,42,198255,7800,2,0
2965,170000,2,2,1,33,532372,15353,0,0
2966,50000,2,2,1,33,76741,6000,0,0
2967,50000,1,3,1,46,115725,6965,0,0
2968,120000,1,2,1,47,8656,6999,-1,1
2969,170000,2,2,2,38,384757,18600,0,0
2970,380000,1,2,1,43,462779,16627,0,0
2971,400000,2,3,1,37,339413,14000,0,0
2972,50000,2,1,2,30,68499,4000,0,0
2973,440000,2,2,1,42,15524,131892,-2,0
2974,30000,2,2,1,24,750,150,2,0
2975,470000,1,1,1,39,34909,18663,-1,0
2976,180000,2,3,1,40,5349,5349,-2,0
2977,110000,1,3,2,32,0,0,-1,1
2978,300000,1,1,2,25,87389,22300,0,0
2979,120000,2,1,2,31,2841,2841,-1,0
2980,220000,1,1,2,33,11650,12596,-2,0
2981,50000,1,1,2,27,34891,4300,0,0
2982,100000,1,2,1,43,1102,551,-2,0
2983,170000,2,1,2,30,13036,7086,-2,0
2984,360000,2,1,2,37,46220,47765,-1,0
2985,180000,2,2,2,43,83055,86909,0,0
2986,120000,1,2,2,27,83864,2614,0,0
2987,210000,1,3,2,32,3188,4292,-1,0
2988,60000,1,2,1,56,132509,7315,0,1
2989,130000,1,2,1,40,94464,44222,0,0
2990,50000,2,3,1,36,74784,4054,0,0
2991,50000,2,3,1,52,131071,5410,0,1
2992,100000,2,1,1,33,0,402,-2,1
2993,150000,2,3,1,43,363632,18520,0,0
2994,240000,1,2,1,38,5579,1653,-1,1
2995,120000,1,2,3,38,1694,0,-2,0
2996,80000,2,2,1,32,22507,67660,-1,1
2997,210000,2,2,1,27,508592,16934,0,1
2998,80000,2,2,2,37,88086,28916,-1,0
2999,50000,2,2,1,38,92997,4000,2,1
3000,50000,2,2,3,52,97044,8643,0,0
3001,330000,2,1,2,34,84074,320500,-1,0
3002,230000,1,3,2,28,119428,68809,-1,0
3003,30000,1,3,1,44,6700,0,2,1
3004,50000,1,1,1,41,171253,7049,0,1
3005,220000,1,1,2,37,763770,29100,0,0
3006,270000,2,1,2,27,55947,41500,0,0
3007,160000,1,1,1,44,621461,22810,0,0
3008,10000,2,2,1,24,20584,1100,2,0
3009,20000,1,2,2,25,50680,0,0,0
3010,30000,1,3,2,25,98188,4048,2,1
3011,210000,2,2,2,32,373467,13000,0,0
3012,250000,2,2,1,50,408001,13955,2,0
3013,50000,1,2,2,28,105755,4600,0,0
3014,180000,2,1,2,28,3480,3283,-2,0
3015,200000,1,1,2,35,90318,76832,-1,0
3016,350000,1,1,1,38,90205,21632,-1,1
3017,20000,1,1,2,22,77249,2868,0,0
3018,30000,1,3,2,36,0,0,0,1
3019,20000,1,1,1,34,40845,8000,0,0
3020,140000,2,3,2,59,260971,10000,0,1
3021,30000,1,3,1,44,93011,7700,2,1
3022,180000,2,1,2,30,17413,0,-1,0
3023,20000,2,2,2,25,48583,2900,0,0
3024,100000,2,3,1,36,238160,12300,2,1
3025,100000,2,3,1,36,483842,38433,2,1
3026,20000,1,2,1,45,0,19409,-2,0
3027,350000,1,1,1,31,93724,15000,0,1
3028,80000,2,2,1,32,218627,8500,0,0
3029,120000,2,3,1,49,185336,15000,0,0
3030,210000,2,2,2,30,143012,6000,0,0
3031,120000,1,1,1,37,60318,8168,-1,0
3032,20000,1,2,2,22,46105,11100,2,0
3033,200000,1,3,2,25,2585,2044,-2,0
3034,50000,2,2,2,54,4191,1511,3,0
3035,170000,1,2,1,37,107101,5863,-2,0
3036,450000,1,1,1,37,0,0,-1,0
3037,300000,1,1,2,34,69283,70587,-1,0
3038,300000,1,1,2,36,1200185,43300,0,0
3039,280000,1,2,1,37,24888,21593,-1,0
3040,170000,1,1,2,39,589863,33000,0,0
3041,60000,1,1,1,38,137245,5800,0,1
3042,50000,1,2,2,29,78055,2274,0,0
3043,380000,1,2,1,38,7145,16155,-2,0
3044,70000,2,1,1,40,186529,5607,0,1
3045,430000,1,1,1,48,94804,47869,-2,0
3046,180000,1,1,1,38,1304,1304,-1,0
3047,330000,2,2,1,41,1231173,48478,2,0
3048,250000,2,1,2,26,2546,2546,-2,0
3049,480000,2,1,1,38,1251349,45008,0,0
3050,210000,1,2,2,37,5792,3321,-1,0
3051,160000,1,2,2,26,118098,77646,0,0
3052,390000,1,5,2,29,1372026,118411,0,0
3053,280000,1,1,1,44,618,6937,-2,0
3054,50000,1,2,1,33,780,780,-2,0
3055,350000,1,1,1,60,5782,1206,-1,1
3056,230000,2,1,2,40,0,0,-2,0
3057,200000,1,3,0,36,64628,50499,-2,0
3058,30000,1,2,2,47,118372,7301,0,0
3059,50000,1,2,1,37,23120,16480,-1,0
3060,180000,1,1,2,26,16785,4994,0,0
3061,150000,2,3,1,45,544230,19286,0,1
3062,70000,1,1,2,27,128856,4790,0,0
3063,150000,1,2,2,26,49723,5536,0,0
3064,50000,1,3,2,25,186298,11300,2,0
3065,430000,2,2,1,42,366772,13605,0,0
3066,70000,1,1,2,25,18716,2124,2,1
3067,20000,1,3,2,36,2318,3566,-1,0
3068,310000,2,1,1,33,0,0,-2,1
3069,160000,2,2,1,23,197471,73052,0,0
3070,30000,1,3,2,38,113577,4143,0,0
3071,480000,2,3,1,39,123467,34310,-1,0
3072,180000,2,1,2,28,360261,6505,0,1
3073,210000,1,2,1,40,43120,7381,0,0
3074,360000,1,1,2,30,814,96537,-1,1
3075,180000,1,3,2,31,139803,6090,0,0
3076,200000,2,1,2,29,58151,3000,0,0
3077,50000,1,3,2,22,6847,3020,-1,1
3078,240000,1,2,1,48,33105,49852,-1,1
3079,180000,2,1,2,29,31862,5031,0,0
3080,80000,2,3,1,33,2445,2418,0,0
3081,50000,2,3,1,32,102446,5000,0,0
3082,280000,2,2,1,36,296283,21048,0,0
3083,70000,2,1,2,29,176148,33000,0,0
3084,400000,1,1,2,36,375,2136,-1,0
3085,210000,2,3,1,45,1720,12088,-1,0
3086,80000,1,3,2,33,241831,11719,0,0
3087,30000,2,2,2,24,1200,0,7,0
3088,310000,1,2,2,29,61357,41907,2,0
3089,360000,2,3,2,27,0,0,-2,0
3090,200000,1,2,2,28,73984,60910,0,0
3091,50000,1,2,1,33,91364,4000,0,0
3092,320000,2,2,1,41,145101,9500,0,0
3093,60000,1,2,2,27,118109,3774,0,0
3094,230000,2,1,2,30,945971,49200,2,0
3095,150000,2,1,1,44,0,0,-1,1
3096,360000,2,1,1,39,2255,2090,-1,0
3097,50000,1,1,2,34,70958,12303,0,0
3098,280000,2,1,1,37,65202,71801,-1,0
3099,50000,2,3,1,50,37849,500,0,0
3100,500000,1,1,1,32,87392,19000,0,0
3101,400000,2,3,1,41,63605,22341,0,1
3102,280000,1,2,2,28,3438,2689,-2,0
3103,360000,2,2,2,41,492625,0,0,0
3104,260000,2,1,2,29,49162,50332,0,1
3105,330000,1,1,1,42,222087,14000,0,0
3106,350000,2,2,1,33,559368,18017,-1,0
3107,500000,2,2,1,39,66024,72008,-1,0
3108,440000,2,1,1,35,470151,32126,0,0
3109,260000,1,2,2,28,827562,30100,0,0
3110,500000,1,3,1,48,154608,84209,0,0
3111,100000,1,2,1,35,296059,23282,0,0
3112,70000,1,3,1,47,131538,8889,0,0
3113,440000,1,1,2,43,208401,15000,0,0
3114,220000,2,1,1,44,823495,27165,0,0
3115,160000,2,1,1,32,14145,13037,-1,0
3116,200000,1,2,1,46,23916,19392,-1,0
3117,30000,2,2,2,25,94994,2161,0,0
3118,110000,2,1,2,27,447733,16832,0,0
3119,60000,2,2,1,43,172943,5611,0,0
3120,260000,1,1,2,28,152942,177485,-1,0
3121,110000,1,2,1,36,335619,11376,0,0
3122,260000,1,3,1,44,687471,18386,0,0
3123,280000,2,1,2,32,640749,23812,0,0
3124,210000,1,1,2,30,4742,2946,-1,0
3125,80000,2,2,1,37,140750,4589,0,0
3126,200000,2,1,2,37,139560,19853,0,0
3127,100000,2,2,2,33,304145,8000,0,0
3128,210000,1,2,1,42,37080,30310,-1,0
3129,140000,2,2,2,35,479953,16811,0,0
3130,180000,1,1,2,29,416795,20700,0,0
3131,240000,2,2,2,34,313271,11095,0,0
3132,150000,2,1,2,24,149200,51000,-1,0
3133,80000,1,2,1,54,262033,68478,0,1
3134,210000,2,2,1,37,20306,11570,-2,1
3135,180000,2,1,2,28,61245,19602,0,0
3136,100000,2,1,2,26,397903,15610,0,0
3137,20000,1,1,2,28,68615,10377,0,0
3138,140000,1,2,2,34,240707,8700,0,0
3139,200000,1,3,2,40,2802,2412,-2,0
3140,80000,1,2,2,25,177630,8000,0,0
3141,20000,2,2,2,49,74376,6000,2,1
3142,80000,2,2,2,24,0,400,-2,0
3143,170000,2,1,1,41,300871,16307,0,0
3144,70000,2,2,1,41,213713,10800,2,1
3145,90000,2,3,1,40,54328,63263,-1,0
3146,30000,1,2,2,30,100027,3680,0,0
3147,50000,1,1,2,25,5809,6623,-1,0
3148,50000,2,2,2,21,2743,1963,-1,1
3149,260000,2,1,2,39,839670,48000,0,0
3150,360000,2,1,1,33,96708,59489,-1,0
3151,500000,2,3,2,52,0,0,-2,1
3152,160000,1,3,1,46,330660,84692,0,0
3153,460000,2,1,2,39,664633,119000,0,0
3154,20000,2,2,2,26,54836,1000,0,1
3155,360000,1,2,2,25,4464,2499,2,0
3156,300000,2,1,1,38,0,888,-1,0
3157,70000,2,2,1,28,125752,5000,2,1
3158,50000,2,1,2,26,85806,12630,0,0
3159,150000,2,3,1,51,504338,16014,0,0
3160,390000,1,2,1,42,10734,8573,-1,0
3161,280000,1,1,2,37,778312,25865,0,0
3162,50000,2,3,1,28,5139,932,-1,0
3163,280000,2,1,2,38,24259,20361,-1,1
3164,50000,2,2,1,41,0,0,-2,0
3165,50000,1,1,2,32,29192,3500,0,0
3166,150000,2,1,2,28,0,0,-2,0
3167,120000,2,1,2,31,7304,2655,-1,1
3168,360000,2,2,3,37,4599,12407,0,0
3169,20000,1,2,2,33,79884,3487,0,0
3170,50000,2,3,1,46,47991,0,0,0
3171,20000,2,1,2,23,49495,2800,2,1
3172,90000,1,2,1,35,222887,6540,0,1
3173,230000,1,2,1,35,666668,204600,0,0
3174,20000,1,2,2,22,78610,3042,0,0
3175,100000,2,2,2,23,32721,31826,-2,0
3176,270000,1,2,2,26,809236,33313,0,0
3177,160000,1,2,2,28,2200,2200,-1,0
3178,80000,2,2,2,29,112284,4200,0,0
3179,10000,1,1,2,24,38358,3200,0,1
3180,500000,2,2,1,27,43570,55304,-2,0
3181,90000,2,1,1,43,37211,40296,2,0
3182,150000,2,3,1,59,33964,28919,-2,0
3183,50000,1,3,1,49,3604,3780,-1,0
3184,260000,1,3,1,48,381377,514000,0,0
3185,50000,2,2,2,22,31947,7949,0,0
3186,30000,1,1,2,28,4426,1132,2,1
3187,70000,1,2,2,26,189524,6700,2,0
3188,360000,1,1,1,52,0,0,-2,1
3189,430000,2,1,2,39,14398,7177,-1,0
3190,50000,2,2,2,23,10389,1150,0,0
3191,150000,2,5,2,26,3512,0,2,0
3192,70000,2,2,2,23,76577,3600,0,1
3193,150000,2,1,2,25,36015,477,0,0
3194,110000,1,3,1,38,37623,6000,0,0
3195,20000,2,1,2,38,22387,1000,0,1
3196,20000,1,3,2,39,46132,3236,0,0
3197,50000,1,1,2,31,6181,4273,-2,0
3198,10000,1,1,2,33,38808,7002,0,0
3199,20000,1,2,2,24,78643,7000,2,0
3200,180000,1,2,2,34,360477,13102,-2,1
3201,60000,2,2,1,26,236021,11265,2,1
3202,20000,1,1,1,30,38694,3252,2,1
3203,70000,2,1,2,25,215589,6911,0,0
3204,60000,2,2,1,38,114462,12606,0,0
3205,200000,1,1,2,28,144106,46654,-2,0
3206,200000,1,1,2,34,-1596,0,-1,1
3207,300000,2,1,1,37,10173,10316,0,0
3208,390000,1,1,2,34,40394,49823,-1,0
3209,80000,2,2,1,23,133762,3816,0,0
3210,100000,2,1,2,25,28365,12272,-1,0
3211,230000,1,3,2,30,895746,11695,2,0
3212,40000,2,3,1,49,150,309,-2,0
3213,180000,2,2,1,25,59423,4487,0,0
3214,420000,1,2,2,28,104232,6567,0,0
3215,20000,1,2,1,59,3423,2100,-1,0
3216,340000,2,2,1,31,159712,10000,0,0
3217,20000,2,1,2,25,73784,4500,2,1
3218,320000,1,3,2,52,151304,20000,0,0
3219,360000,1,1,1,39,0,0,-2,0
3220,100000,2,1,2,29,187484,21000,0,0
3221,310000,2,1,2,36,0,199417,-2,0
3222,140000,2,2,2,24,151328,12649,0,0
3223,200000,1,2,2,33,411832,12500,2,0
3224,30000,2,2,2,28,2779,2779,-2,1
3225,130000,2,3,1,25,523117,18583,0,0
3226,20000,2,3,1,44,36760,2000,2,0
3227,120000,2,5,1,57,326700,20000,0,0
3228,190000,2,1,2,32,30064,26864,-2,0
3229,50000,2,2,1,26,149583,5757,0,0
3230,130000,2,5,2,27,460753,36132,0,0
3231,220000,2,2,1,48,136387,10700,0,1
3232,200000,2,2,1,29,207263,8675,0,0
3233,50000,2,3,1,59,98282,4050,0,0
3234,30000,2,2,1,26,117657,4704,2,0
3235,200000,2,2,1,33,0,0,-2,0
3236,400000,2,3,1,50,550,550,-1,1
3237,120000,2,1,1,41,449911,20000,0,0
3238,60000,2,2,1,38,149087,30000,0,0
3239,150000,2,1,2,25,29471,1310,0,0
3240,240000,2,2,1,44,8049,1479,-1,0
3241,130000,1,2,2,29,0,0,-2,0
3242,200000,1,3,1,40,414105,16300,0,1
3243,240000,2,2,1,56,0,0,-2,1
3244,30000,2,1,2,22,95347,14413,2,1
3245,50000,2,2,1,26,126788,4741,0,0
3246,30000,1,2,2,26,76747,3515,0,0
3247,310000,1,1,1,33,0,0,-2,0
3248,120000,2,2,2,28,458311,11394,2,1
3249,290000,2,2,1,34,75777,3293,0,0
3250,50000,1,2,2,45,67989,3915,0,0
3251,130000,2,1,2,27,317081,12542,0,0
3252,50000,1,5,1,30,35744,1418,0,0
3253,210000,2,2,1,33,1080,1080,-1,0
3254,50000,1,3,1,47,10176,2946,2,1
3255,10000,2,2,2,40,28095,835,0,0
3256,10000,1,3,2,22,33881,2241,0,0
3257,80000,2,2,2,24,320896,11300,3,1
3258,360000,1,2,1,65,0,0,-2,1
3259,530000,1,1,2,32,87306,145239,-1,0
3260,20000,1,2,2,46,55524,23805,0,0
3261,170000,1,2,1,42,528964,19500,0,0
3262,220000,2,2,1,33,17350,36465,-1,0
3263,180000,1,3,1,40,3623,2307,-1,0
3264,440000,2,1,1,37,15594,21650,-1,0
3265,20000,1,2,1,62,50476,1309,0,1
3266,400000,2,2,2,39,0,0,-2,1
3267,130000,1,2,2,27,0,0,0,0
3268,420000,1,1,2,29,506914,17705,0,0
3269,80000,2,2,1,34,166922,35330,0,0
3270,20000,2,2,1,45,37422,1000,0,0
3271,320000,2,2,2,29,406482,18251,0,1
3272,160000,1,1,1,40,90921,28400,0,0
3273,50000,2,2,2,23,150340,8213,0,0
3274,50000,1,2,2,35,21490,6571,0,0
3275,70000,2,2,1,43,285711,11258,0,0
3276,20000,1,3,2,59,60261,2821,2,1
3277,160000,2,2,2,24,643092,24400,0,0
3278,130000,2,1,2,33,0,0,-2,1
3279,20000,2,1,2,23,76845,1959,3,0
3280,170000,2,2,1,48,239099,131600,-1,0
3281,300000,2,1,2,39,1229,1027,-1,0
3282,160000,2,1,2,31,500,0,-1,0
3283,110000,2,3,1,52,1000,0,-1,0
3284,230000,2,1,2,27,387840,13511,0,0
3285,60000,2,2,2,21,102643,3849,0,0
3286,280000,1,1,1,35,686854,155021,0,0
3287,180000,2,1,2,47,1930,1100,-1,0
3288,30000,2,1,1,30,55358,2200,2,1
3289,50000,2,2,2,28,92647,35254,0,0
3290,270000,2,2,1,41,2230,1398,-1,0
3291,80000,2,2,2,24,0,0,-2,1
3292,120000,1,1,2,31,134747,10000,0,1
3293,120000,1,3,1,53,873,1455,-1,0
3294,30000,1,1,2,23,119201,5530,0,0
3295,380000,1,1,2,36,232891,15500,0,0
3296,80000,2,2,1,37,224349,80003,2,1
3297,20000,2,2,2,26,32244,258,0,0
3298,160000,1,3,1,34,26284,4000,0,0
3299,230000,2,2,2,26,1650,686,-1,1
3300,370000,1,2,2,39,1280685,44928,0,1
3301,30000,2,3,1,41,115223,4400,0,0
3302,20000,2,2,2,24,76409,2495,0,0
3303,20000,1,2,2,23,69306,3600,2,1
3304,470000,1,2,1,52,370003,20000,0,0
3305,220000,2,2,2,29,108875,22136,0,1
3306,80000,1,3,2,32,197945,7780,0,0
3307,180000,2,2,1,33,653,653,-2,0
3308,100000,2,2,2,39,28332,3529,-1,0
3309,10000,2,2,2,21,29404,1396,0,0
3310,280000,2,2,1,51,0,1715,-2,0
3311,110000,2,1,1,31,322239,12100,2,1
3312,210000,2,1,2,27,379983,13272,0,0
3313,200000,2,1,1,36,31018,21314,-1,0
3314,260000,1,1,2,27,39790,34642,-1,0
3315,600000,1,1,2,36,2590,1097,-2,0
3316,330000,1,2,1,47,542356,279672,-1,0
3317,500000,2,1,2,31,797339,167607,0,0
3318,200000,1,1,3,29,7320,4711,-1,0
3319,200000,1,2,1,36,4855,1966,-1,1
3320,210000,2,2,2,27,17257,1747,-1,0
3321,500000,2,1,1,46,26177,13327,-2,0
3322,10000,2,2,1,44,0,0,0,0
3323,160000,2,1,2,24,0,0,-2,0
3324,50000,2,3,1,42,79201,3348,0,0
3325,130000,1,2,2,33,416928,15106,2,0
3326,140000,2,1,2,28,570895,22300,0,1
3327,80000,2,2,2,45,0,0,-2,0
3328,500000,2,1,2,31,142812,127961,-2,1
3329,500000,2,2,1,39,320076,17137,0,0
3330,320000,2,2,1,35,33328,7850,0,0
3331,50000,1,2,2,29,197928,2332,0,0
3332,120000,2,2,2,40,0,0,0,0
3333,500000,1,1,1,59,6276,7532,-2,1
3334,290000,2,2,1,42,11629,7833,-1,0
3335,280000,1,1,1,50,7952,18,-1,0
3336,30000,2,3,1,41,136811,6248,0,1
3337,80000,1,1,2,31,89744,3000,2,1
3338,50000,1,2,2,24,123932,3480,0,0
3339,10000,1,3,2,24,35457,2900,2,0
3340,550000,1,1,1,49,19594,41096,-1,1
3341,60000,1,2,2,41,26201,27852,-1,0
3342,140000,2,2,1,28,100126,111355,0,0
3343,50000,2,2,2,28,103196,4919,0,0
3344,300000,2,2,1,27,1399049,40039,0,1
3345,30000,2,3,1,29,122086,4000,2,1
3346,50000,2,2,2,25,0,7700,-2,1
3347,250000,2,2,1,33,0,0,-2,1
3348,60000,1,1,2,39,233896,8703,0,0
3349,80000,1,3,2,44,248801,11700,0,0
3350,480000,1,1,2,33,-3588,0,-2,0
3351,30000,1,2,1,44,92252,4490,2,1
3352,10000,2,2,2,25,36169,6000,0,0
3353,410000,2,1,2,41,2229,139098,-2,0
3354,100000,1,1,1,33,183860,7400,2,0
3355,200000,1,3,1,41,137946,10999,0,0
3356,380000,2,2,1,48,1231570,49500,0,0
3357,100000,1,2,2,27,189755,8663,0,0
3358,50000,2,3,1,27,143046,2597,0,1
3359,130000,2,2,1,28,306467,16500,0,1
3360,120000,1,2,2,34,211955,10692,0,0
3361,150000,2,2,1,42,556024,25600,0,0
3362,310000,2,1,1,39,13907,10227,-1,0
3363,110000,2,2,2,51,59837,104864,-2,0
3364,420000,1,2,1,37,1586210,59240,0,1
3365,140000,1,2,1,28,19015,10117,-1,1
3366,500000,2,1,1,37,0,0,-2,1
3367,260000,2,2,2,26,1057418,27561,2,0
3368,90000,2,2,1,48,1264,1264,-1,1
3369,90000,2,2,2,41,125682,2795,0,0
3370,20000,1,3,2,35,28780,11000,2,0
3371,30000,1,2,2,36,128070,8356,0,1
3372,140000,2,2,1,36,197264,8000,0,0
3373,340000,2,2,2,32,344816,14160,0,0
3374,120000,2,1,2,31,-132,0,-2,0
3375,420000,1,1,1,34,3206,3262,0,0
3376,100000,1,3,1,48,0,0,-2,0
3377,350000,2,2,2,37,145756,6000,0,0
3378,50000,1,2,1,26,51842,4119,0,0
3379,30000,2,1,2,28,148,0,4,0
3380,360000,2,1,2,29,28624,27491,-1,0
3381,20000,2,3,2,23,57466,6280,-1,0
3382,400000,2,2,2,38,8070,2586,0,0
3383,170000,1,3,1,45,143540,9000,0,0
3384,110000,2,2,1,36,57326,10000,0,1
3385,200000,2,2,1,37,2878,2118,-1,1
3386,200000,2,1,1,32,44659,59745,-2,0
3387,360000,1,1,2,29,5333,3469,-1,0
3388,500000,1,1,1,37,6805,7105,-1,0
3389,20000,1,2,2,22,60529,31831,0,0
3390,270000,1,3,1,32,611544,22600,0,0
3391,20000,1,2,2,44,34959,4000,0,1
3392,350000,2,1,1,43,1146,55415,-2,0
3393,150000,2,2,1,26,5250,0,-1,0
3394,260000,2,1,2,30,129557,35946,0,0
3395,90000,1,1,2,33,3643,5833,2,0
3396,310000,2,2,1,32,340419,15661,0,0
3397,210000,2,1,2,43,595296,14774,0,0
3398,40000,2,2,1,45,49560,2000,0,1
3399,80000,2,2,1,25,13369,13369,-2,0
3400,50000,1,3,2,22,6787,2879,0,1
3401,370000,2,1,1,46,506448,8590,-1,0
3402,130000,1,2,2,28,374183,15964,0,0
3403,710000,2,2,1,40,10484,14004,-2,1
3404,180000,2,3,2,24,2245,1245,-1,0
3405,80000,2,2,1,30,200437,13900,0,0
3406,560000,2,1,2,32,63458,16447,0,0
3407,170000,2,1,2,26,115585,4000,0,0
3408,30000,2,3,1,63,28582,12277,-1,0
3409,430000,2,1,2,30,74299,107143,-1,0
3410,500000,2,2,1,37,10281,24815,-1,0
3411,10000,1,2,2,26,23692,1000,0,1
3412,130000,2,1,2,25,31600,4510,0,0
3413,160000,2,2,2,50,13339,51909,-2,0
3414,150000,1,1,2,33,363907,10300,2,1
3415,340000,2,2,1,43,51748,35280,-2,0
3416,200000,2,2,1,37,705118,30000,0,0
3417,130000,1,2,2,37,505092,21000,0,0
3418,320000,2,3,1,30,184061,5939,0,0
3419,50000,1,3,1,54,127146,55723,0,0
3420,360000,1,1,1,46,353351,59290,-1,0
3421,420000,2,2,2,29,578750,186151,0,0
3422,110000,1,1,2,30,10101,10848,-1,0
3423,80000,1,2,2,35,142456,4500,0,0
3424,60000,2,3,1,43,150579,4935,0,1
3425,60000,1,2,2,24,59546,2000,0,0
3426,210000,1,2,2,26,442196,12702,0,0
3427,360000,2,1,1,46,199713,55000,0,0
3428,20000,1,2,2,48,44397,4000,2,0
3429,150000,2,1,2,42,1504,5000,-2,0
3430,310000,1,3,2,30,15792,30303,-2,0
3431,240000,2,2,1,40,11843,8307,-1,1
3432,160000,2,3,1,55,17689,15932,-1,0
3433,240000,2,1,2,40,617,700,2,0
3434,20000,1,1,2,22,67932,7807,0,0
