tid,account,amount,date,type
19174,19174,660,2005-08-14,exp
19175,19175,103698,2005-08-14,exp
19176,19176,100,2005-08-14,exp
19177,19177,1419,2005-08-14,exp
19178,19178,1323,2005-08-14,exp
19179,19179,100094,2005-08-14,exp
19180,19180,26137,2005-08-14,exp
19181,19181,136269,2005-08-14,exp
19182,19182,10834,2005-08-14,exp
19183,19183,91031,2005-08-14,exp
19184,19184,390,2005-08-14,exp
19185,19185,19760,2005-08-14,exp
19186,19186,41574,2005-08-14,exp
19187,19187,30073,2005-08-14,exp
19188,19188,335000,2005-08-14,exp
19189,19189,5248,2005-08-14,exp
19190,19190,116014,2005-08-14,exp
19191,19191,53680,2005-08-14,exp
19192,19192,18750,2005-08-14,exp
19193,19193,2772,2005-08-14,exp
19194,19194,121068,2005-08-14,exp
19195,19195,385726,2005-08-14,exp
19196,19196,16789,2005-08-14,exp
19197,19197,1625,2005-08-14,exp
19198,19198,22370,2005-08-14,exp
19199,19199,0,2005-08-14,exp
19200,19200,8400,2005-08-14,exp
19201,19201,13189,2005-08-14,exp
19202,19202,1291,2005-08-14,exp
19203,19203,168402,2005-08-14,exp
19204,19204,1468,2005-08-14,exp
19205,19205,17859,2005-08-14,exp
19206,19206,56378,2005-08-14,exp
19207,19207,26966,2005-08-14,exp
19208,19208,120998,2005-08-14,exp
19209,19209,99815,2005-08-14,exp
19210,19210,0,2005-08-14,exp
19211,19211,15377,2005-08-14,exp
19212,19212,162,2005-08-14,exp
19213,19213,91196,2005-08-14,exp
19214,19214,2180,2005-08-14,exp
19215,19215,108189,2005-08-14,exp
19216,19216,22413,2005-08-14,exp
19217,19217,35007,2005-08-14,exp
19218,19218,135202,2005-08-14,exp
19219,19219,37465,2005-08-14,exp
19220,19220,29014,2005-08-14,exp
19221,19221,30628,2005-08-14,exp
19222,19222,3736,2005-08-14,exp
19223,19223,175152,2005-08-14,exp
19224,19224,0,2005-08-14,exp
19225,19225,2230,2005-08-14,exp
19226,19226,165,2005-08-14,exp
19227,19227,13682,2005-08-14,exp
19228,19228,52711,2005-08-14,exp
19229,19229,2911,2005-08-14,exp
19230,19230,0,2005-08-14,exp
19231,19231,0,2005-08-14,exp
19232,19232,-13,2005-08-14,exp
19233,19233,27175,2005-08-14,exp
19234,19234,30488,2005-08-14,exp
19235,19235,0,2005-08-14,exp
19236,19236,6653,2005-08-14,exp
19237,19237,0,2005-08-14,exp
19238,19238,104,2005-08-14,exp
19239,19239,7690,2005-08-14,exp
19240,19240,1617,2005-08-14,exp
19241,19241,4772,2005-08-14,exp
19242,19242,10688,2005-08-14,exp
19243,19243,5344,2005-08-14,exp
19244,19244,28004,2005-08-14,exp
19245,19245,2052,2005-08-14,exp
19246,19246,1771,2005-08-14,exp
19247,19247,37516,2005-08-14,exp
19248,19248,1330,2005-08-14,exp
19249,19249,3855,2005-08-14,exp
19250,19250,2650,2005-08-14,exp
19251,19251,9465,2005-08-14,exp
19252,19252,-45,2005-08-14,exp
19253,19253,39229,2005-08-14,exp
19254,19254,27683,2005-08-14,exp
19255,19255,4784,2005-08-14,exp
19256,19256,-18,2005-08-14,exp
19257,19257,0,2005-08-14,exp
19258,19258,17522,2005-08-14,exp
19259,19259,20529,2005-08-14,exp
19260,19260,224,2005-08-14,exp
19261,19261,127168,2005-08-14,exp
19262,19262,64454,2005-08-14,exp
19263,19263,-9,2005-08-14,exp
19264,19264,0,2005-08-14,exp
19265,19265,31596,2005-08-14,exp
19266,19266,93116,2005-08-14,exp
19267,19267,0,2005-08-14,exp
19268,19268,7328,2005-08-14,exp
19269,19269,0,2005-08-14,exp
19270,19270,390,2005-08-14,exp
19271,19271,30499,2005-08-14,exp
19272,19272,90828,2005-08-14,exp
19273,19273,118479,2005-08-14,exp
19274,19274,32136,2005-08-14,exp
19275,19275,-10,2005-08-14,exp
19276,19276,6087,2005-08-14,exp
19277,19277,104930,2005-08-14,exp
19278,19278,1679,2005-08-14,exp
19279,19279,1209,2005-08-14,exp
19280,19280,0,2005-08-14,exp
19281,19281,0,2005-08-14,exp
19282,19282,846,2005-08-14,exp
19283,19283,1149,2005-08-14,exp
19284,19284,71312,2005-08-14,exp
19285,19285,35757,2005-08-14,exp
19286,19286,3826,2005-08-14,exp
19287,19287,199642,2005-08-14,exp
19288,19288,37,2005-08-14,exp
19289,19289,96109,2005-08-14,exp
19290,19290,2306,2005-08-14,exp
19291,19291,4271,2005-08-14,exp
19292,19292,3756,2005-08-14,exp
19293,19293,11901,2005-08-14,exp
19294,19294,0,2005-08-14,exp
19295,19295,195259,2005-08-14,exp
19296,19296,1436,2005-08-14,exp
19297,19297,43171,2005-08-14,exp
19298,19298,0,2005-08-14,exp
19299,19299,203554,2005-08-14,exp
19300,19300,302783,2005-08-14,exp
19301,19301,4132,2005-08-14,exp
19302,19302,464318,2005-08-14,exp
19303,19303,51713,2005-08-14,exp
19304,19304,0,2005-08-14,exp
19305,19305,12187,2005-08-14,exp
19306,19306,29830,2005-08-14,exp
19307,19307,26852,2005-08-14,exp
19308,19308,5525,2005-08-14,exp
19309,19309,22329,2005-08-14,exp
19310,19310,151030,2005-08-14,exp
19311,19311,0,2005-08-14,exp
19312,19312,83715,2005-08-14,exp
19313,19313,-2113,2005-08-14,exp
19314,19314,18168,2005-08-14,exp
19315,19315,1155,2005-08-14,exp
19316,19316,150,2005-08-14,exp
19317,19317,0,2005-08-14,exp
19318,19318,20088,2005-08-14,exp
19319,19319,20090,2005-08-14,exp
19320,19320,43024,2005-08-14,exp
19321,19321,29753,2005-08-14,exp
19322,19322,296846,2005-08-14,exp
19323,19323,76247,2005-08-14,exp
19324,19324,355,2005-08-14,exp
19325,19325,207,2005-08-14,exp
19326,19326,0,2005-08-14,exp
19327,19327,0,2005-08-14,exp
19328,19328,0,2005-08-14,exp
19329,19329,31757,2005-08-14,exp
19330,19330,24216,2005-08-14,exp
19331,19331,68080,2005-08-14,exp
19332,19332,17922,2005-08-14,exp
19333,19333,1326,2005-08-14,exp
19334,19334,25592,2005-08-14,exp
19335,19335,897,2005-08-14,exp
19336,19336,31251,2005-08-14,exp
19337,19337,30038,2005-08-14,exp
19338,19338,73882,2005-08-14,exp
19339,19339,0,2005-08-14,exp
19340,19340,49371,2005-08-14,exp
19341,19341,50103,2005-08-14,exp
19342,19342,107224,2005-08-14,exp
19343,19343,0,2005-08-14,exp
19344,19344,141223,2005-08-14,exp
19345,19345,14805,2005-08-14,exp
19346,19346,10034,2005-08-14,exp
19347,19347,14509,2005-08-14,exp
19348,19348,0,2005-08-14,exp
19349,19349,8301,2005-08-14,exp
19350,19350,38781,2005-08-14,exp
19351,19351,20650,2005-08-14,exp
19352,19352,62139,2005-08-14,exp
19353,19353,36927,2005-08-14,exp
19354,19354,41460,2005-08-14,exp
19355,19355,22513,2005-08-14,exp
19356,19356,15408,2005-08-14,exp
19357,19357,-4,2005-08-14,exp
19358,19358,836,2005-08-14,exp
19359,19359,151368,2005-08-14,exp
19360,19360,416,2005-08-14,exp
19361,19361,3176,2005-08-14,exp
19362,19362,1644,2005-08-14,exp
19363,19363,113974,2005-08-14,exp
19364,19364,33822,2005-08-14,exp
19365,19365,0,2005-08-14,exp
19366,19366,11806,2005-08-14,exp
19367,19367,-26214,2005-08-14,exp
19368,19368,91198,2005-08-14,exp
19369,19369,14112,2005-08-14,exp
19370,19370,71876,2005-08-14,exp
19371,19371,202,2005-08-14,exp
19372,19372,95413,2005-08-14,exp
19373,19373,60246,2005-08-14,exp
19374,19374,11551,2005-08-14,exp
19375,19375,18339,2005-08-14,exp
19376,19376,108956,2005-08-14,exp
19377,19377,2265,2005-08-14,exp
19378,19378,45408,2005-08-14,exp
19379,19379,380,2005-08-14,exp
19380,19380,60654,2005-08-14,exp
19381,19381,32905,2005-08-14,exp
19382,19382,17664,2005-08-14,exp
19383,19383,0,2005-08-14,exp
19384,19384,6426,2005-08-14,exp
19385,19385,121505,2005-08-14,exp
19386,19386,20168,2005-08-14,exp
19387,19387,27393,2005-08-14,exp
19388,19388,1526,2005-08-14,exp
19389,19389,77773,2005-08-14,exp
19390,19390,47469,2005-08-14,exp
19391,19391,271452,2005-08-14,exp
19392,19392,6671,2005-08-14,exp
19393,19393,365398,2005-08-14,exp
19394,19394,1535,2005-08-14,exp
19395,19395,51932,2005-08-14,exp
19396,19396,32163,2005-08-14,exp
19397,19397,8135,2005-08-14,exp
19398,19398,90385,2005-08-14,exp
19399,19399,-38,2005-08-14,exp
19400,19400,4401,2005-08-14,exp
19401,19401,-1624,2005-08-14,exp
19402,19402,4632,2005-08-14,exp
19403,19403,273,2005-08-14,exp
19404,19404,13193,2005-08-14,exp
19405,19405,156004,2005-08-14,exp
19406,19406,0,2005-08-14,exp
19407,19407,7935,2005-08-14,exp
19408,19408,17444,2005-08-14,exp
19409,19409,161852,2005-08-14,exp
19410,19410,1715,2005-08-14,exp
19411,19411,10892,2005-08-14,exp
19412,19412,0,2005-08-14,exp
19413,19413,33787,2005-08-14,exp
19414,19414,3031,2005-08-14,exp
19415,19415,22479,2005-08-14,exp
19416,19416,2984,2005-08-14,exp
19417,19417,0,2005-08-14,exp
19418,19418,182100,2005-08-14,exp
19419,19419,0,2005-08-14,exp
19420,19420,64135,2005-08-14,exp
19421,19421,36189,2005-08-14,exp
19422,19422,971,2005-08-14,exp
19423,19423,88232,2005-08-14,exp
19424,19424,6798,2005-08-14,exp
19425,19425,6000,2005-08-14,exp
19426,19426,86730,2005-08-14,exp
19427,19427,98901,2005-08-14,exp
19428,19428,51999,2005-08-14,exp
19429,19429,0,2005-08-14,exp
19430,19430,0,2005-08-14,exp
19431,19431,0,2005-08-14,exp
19432,19432,3932,2005-08-14,exp
19433,19433,77433,2005-08-14,exp
19434,19434,0,2005-08-14,exp
19435,19435,0,2005-08-14,exp
19436,19436,70087,2005-08-14,exp
19437,19437,119408,2005-08-14,exp
19438,19438,132606,2005-08-14,exp
19439,19439,16745,2005-08-14,exp
19440,19440,179071,2005-08-14,exp
19441,19441,109234,2005-08-14,exp
19442,19442,1330,2005-08-14,exp
19443,19443,333,2005-08-14,exp
19444,19444,89690,2005-08-14,exp
19445,19445,29546,2005-08-14,exp
19446,19446,49587,2005-08-14,exp
19447,19447,162,2005-08-14,exp
19448,19448,38079,2005-08-14,exp
19449,19449,95471,2005-08-14,exp
19450,19450,54203,2005-08-14,exp
19451,19451,202935,2005-08-14,exp
19452,19452,0,2005-08-14,exp
19453,19453,14050,2005-08-14,exp
19454,19454,0,2005-08-14,exp
19455,19455,1940,2005-08-14,exp
19456,19456,42669,2005-08-14,exp
19457,19457,132,2005-08-14,exp
19458,19458,121296,2005-08-14,exp
19459,19459,270405,2005-08-14,exp
19460,19460,0,2005-08-14,exp
19461,19461,66276,2005-08-14,exp
19462,19462,625,2005-08-14,exp
19463,19463,25214,2005-08-14,exp
19464,19464,8741,2005-08-14,exp
19465,19465,49518,2005-08-14,exp
19466,19466,31348,2005-08-14,exp
19467,19467,3920,2005-08-14,exp
19468,19468,215787,2005-08-14,exp
19469,19469,64250,2005-08-14,exp
19470,19470,4342,2005-08-14,exp
19471,19471,19867,2005-08-14,exp
19472,19472,15548,2005-08-14,exp
19473,19473,55028,2005-08-14,exp
19474,19474,6120,2005-08-14,exp
19475,19475,7365,2005-08-14,exp
19476,19476,0,2005-08-14,exp
19477,19477,229519,2005-08-14,exp
19478,19478,110156,2005-08-14,exp
19479,19479,166848,2005-08-14,exp
19480,19480,51080,2005-08-14,exp
19481,19481,50200,2005-08-14,exp
19482,19482,6786,2005-08-14,exp
19483,19483,2063,2005-08-14,exp
19484,19484,123064,2005-08-14,exp
19485,19485,99028,2005-08-14,exp
19486,19486,491801,2005-08-14,exp
19487,19487,173034,2005-08-14,exp
19488,19488,0,2005-08-14,exp
19489,19489,108784,2005-08-14,exp
19490,19490,140191,2005-08-14,exp
19491,19491,7123,2005-08-14,exp
19492,19492,27001,2005-08-14,exp
19493,19493,60427,2005-08-14,exp
19494,19494,1738,2005-08-14,exp
19495,19495,3008,2005-08-14,exp
19496,19496,911,2005-08-14,exp
19497,19497,0,2005-08-14,exp
19498,19498,149,2005-08-14,exp
19499,19499,0,2005-08-14,exp
19500,19500,0,2005-08-14,exp
19501,19501,16332,2005-08-14,exp
19502,19502,217,2005-08-14,exp
19503,19503,11039,2005-08-14,exp
19504,19504,89792,2005-08-14,exp
19505,19505,0,2005-08-14,exp
19506,19506,107712,2005-08-14,exp
19507,19507,0,2005-08-14,exp
19508,19508,0,2005-08-14,exp
19509,19509,68788,2005-08-14,exp
19510,19510,28119,2005-08-14,exp
19511,19511,0,2005-08-14,exp
19512,19512,205143,2005-08-14,exp
19513,19513,70585,2005-08-14,exp
19514,19514,61785,2005-08-14,exp
19515,19515,0,2005-08-14,exp
19516,19516,0,2005-08-14,exp
19517,19517,150228,2005-08-14,exp
19518,19518,1784,2005-08-14,exp
19519,19519,0,2005-08-14,exp
19520,19520,80468,2005-08-14,exp
19521,19521,20946,2005-08-14,exp
19522,19522,76079,2005-08-14,exp
19523,19523,19316,2005-08-14,exp
19524,19524,56933,2005-08-14,exp
19525,19525,27500,2005-08-14,exp
19526,19526,8978,2005-08-14,exp
19527,19527,66228,2005-08-14,exp
19528,19528,30429,2005-08-14,exp
19529,19529,1335,2005-08-14,exp
19530,19530,35588,2005-08-14,exp
19531,19531,1831,2005-08-14,exp
19532,19532,534,2005-08-14,exp
19533,19533,400246,2005-08-14,exp
19534,19534,8974,2005-08-14,exp
19535,19535,6633,2005-08-14,exp
19536,19536,76257,2005-08-14,exp
19537,19537,27631,2005-08-14,exp
19538,19538,15584,2005-08-14,exp
19539,19539,40311,2005-08-14,exp
19540,19540,2569,2005-08-14,exp
19541,19541,20396,2005-08-14,exp
19542,19542,0,2005-08-14,exp
19543,19543,89509,2005-08-14,exp
19544,19544,26460,2005-08-14,exp
19545,19545,942,2005-08-14,exp
19546,19546,135846,2005-08-14,exp
19547,19547,27131,2005-08-14,exp
19548,19548,0,2005-08-14,exp
19549,19549,76590,2005-08-14,exp
19550,19550,17580,2005-08-14,exp
19551,19551,31293,2005-08-14,exp
19552,19552,15915,2005-08-14,exp
19553,19553,2000,2005-08-14,exp
19554,19554,78704,2005-08-14,exp
19555,19555,499,2005-08-14,exp
19556,19556,14623,2005-08-14,exp
19557,19557,18274,2005-08-14,exp
19558,19558,188873,2005-08-14,exp
19559,19559,265416,2005-08-14,exp
19560,19560,15933,2005-08-14,exp
19561,19561,0,2005-08-14,exp
19562,19562,108740,2005-08-14,exp
19563,19563,0,2005-08-14,exp
19564,19564,4342,2005-08-14,exp
19565,19565,316,2005-08-14,exp
19566,19566,3908,2005-08-14,exp
19567,19567,23222,2005-08-14,exp
19568,19568,64013,2005-08-14,exp
19569,19569,1062,2005-08-14,exp
19570,19570,5662,2005-08-14,exp
19571,19571,50906,2005-08-14,exp
19572,19572,588,2005-08-14,exp
19573,19573,950,2005-08-14,exp
19574,19574,80717,2005-08-14,exp
19575,19575,95376,2005-08-14,exp
19576,19576,160437,2005-08-14,exp
19577,19577,141167,2005-08-14,exp
19578,19578,52462,2005-08-14,exp
19579,19579,29145,2005-08-14,exp
19580,19580,1000,2005-08-14,exp
19581,19581,15549,2005-08-14,exp
19582,19582,2600,2005-08-14,exp
19583,19583,17047,2005-08-14,exp
19584,19584,18369,2005-08-14,exp
19585,19585,303679,2005-08-14,exp
19586,19586,81963,2005-08-14,exp
19587,19587,85919,2005-08-14,exp
19588,19588,15370,2005-08-14,exp
19589,19589,3193,2005-08-14,exp
19590,19590,151050,2005-08-14,exp
19591,19591,29927,2005-08-14,exp
19592,19592,20837,2005-08-14,exp
19593,19593,169944,2005-08-14,exp
19594,19594,0,2005-08-14,exp
19595,19595,12588,2005-08-14,exp
19596,19596,289358,2005-08-14,exp
19597,19597,23380,2005-08-14,exp
19598,19598,16529,2005-08-14,exp
19599,19599,1470,2005-08-14,exp
19600,19600,57256,2005-08-14,exp
19601,19601,0,2005-08-14,exp
19602,19602,255,2005-08-14,exp
19603,19603,0,2005-08-14,exp
19604,19604,0,2005-08-14,exp
19605,19605,0,2005-08-14,exp
19606,19606,157050,2005-08-14,exp
19607,19607,96121,2005-08-14,exp
19608,19608,77668,2005-08-14,exp
19609,19609,12991,2005-08-14,exp
19610,19610,79927,2005-08-14,exp
19611,19611,123877,2005-08-14,exp
19612,19612,63508,2005-08-14,exp
19613,19613,2926,2005-08-14,exp
19614,19614,14116,2005-08-14,exp
19615,19615,8341,2005-08-14,exp
19616,19616,48535,2005-08-14,exp
19617,19617,184761,2005-08-14,exp
19618,19618,177,2005-08-14,exp
19619,19619,7239,2005-08-14,exp
19620,19620,0,2005-08-14,exp
19621,19621,39605,2005-08-14,exp
19622,19622,49051,2005-08-14,exp
19623,19623,15372,2005-08-14,exp
19624,19624,215928,2005-08-14,exp
19625,19625,82150,2005-08-14,exp
19626,19626,22887,2005-08-14,exp
19627,19627,30787,2005-08-14,exp
19628,19628,1440,2005-08-14,exp
19629,19629,766,2005-08-14,exp
19630,19630,990,2005-08-14,exp
19631,19631,82816,2005-08-14,exp
19632,19632,95044,2005-08-14,exp
19633,19633,3746,2005-08-14,exp
19634,19634,79108,2005-08-14,exp
19635,19635,43909,2005-08-14,exp
19636,19636,19697,2005-08-14,exp
19637,19637,2730,2005-08-14,exp
19638,19638,50487,2005-08-14,exp
19639,19639,167331,2005-08-14,exp
19640,19640,79532,2005-08-14,exp
19641,19641,17405,2005-08-14,exp
19642,19642,276655,2005-08-14,exp
19643,19643,4399,2005-08-14,exp
19644,19644,170894,2005-08-14,exp
19645,19645,10104,2005-08-14,exp
19646,19646,3415,2005-08-14,exp
19647,19647,27877,2005-08-14,exp
19648,19648,5377,2005-08-14,exp
19649,19649,190551,2005-08-14,exp
19650,19650,122519,2005-08-14,exp
19651,19651,51427,2005-08-14,exp
19652,19652,0,2005-08-14,exp
19653,19653,0,2005-08-14,exp
19654,19654,27329,2005-08-14,exp
19655,19655,1095,2005-08-14,exp
19656,19656,6745,2005-08-14,exp
19657,19657,1570,2005-08-14,exp
19658,19658,48475,2005-08-14,exp
19659,19659,30210,2005-08-14,exp
19660,19660,22578,2005-08-14,exp
19661,19661,20771,2005-08-14,exp
19662,19662,0,2005-08-14,exp
19663,19663,49177,2005-08-14,exp
19664,19664,181046,2005-08-14,exp
19665,19665,31090,2005-08-14,exp
19666,19666,166221,2005-08-14,exp
19667,19667,122336,2005-08-14,exp
19668,19668,203447,2005-08-14,exp
19669,19669,6430,2005-08-14,exp
19670,19670,7596,2005-08-14,exp
19671,19671,57244,2005-08-14,exp
19672,19672,18175,2005-08-14,exp
19673,19673,6547,2005-08-14,exp
19674,19674,50709,2005-08-14,exp
19675,19675,5242,2005-08-14,exp
19676,19676,335778,2005-08-14,exp
19677,19677,390,2005-08-14,exp
19678,19678,48568,2005-08-14,exp
19679,19679,29570,2005-08-14,exp
19680,19680,209,2005-08-14,exp
19681,19681,4086,2005-08-14,exp
19682,19682,104907,2005-08-14,exp
19683,19683,103173,2005-08-14,exp
19684,19684,14696,2005-08-14,exp
19685,19685,63715,2005-08-14,exp
19686,19686,11200,2005-08-14,exp
19687,19687,30399,2005-08-14,exp
19688,19688,7537,2005-08-14,exp
19689,19689,218626,2005-08-14,exp
19690,19690,5286,2005-08-14,exp
19691,19691,164292,2005-08-14,exp
19692,19692,4831,2005-08-14,exp
19693,19693,2378,2005-08-14,exp
19694,19694,66079,2005-08-14,exp
19695,19695,38813,2005-08-14,exp
19696,19696,92517,2005-08-14,exp
19697,19697,160298,2005-08-14,exp
19698,19698,65069,2005-08-14,exp
19699,19699,4610,2005-08-14,exp
19700,19700,46863,2005-08-14,exp
19701,19701,46514,2005-08-14,exp
19702,19702,114564,2005-08-14,exp
19703,19703,3843,2005-08-14,exp
19704,19704,780,2005-08-14,exp
19705,19705,8360,2005-08-14,exp
19706,19706,6666,2005-08-14,exp
19707,19707,3807,2005-08-14,exp
19708,19708,23498,2005-08-14,exp
19709,19709,131632,2005-08-14,exp
19710,19710,4942,2005-08-14,exp
19711,19711,0,2005-08-14,exp
19712,19712,4488,2005-08-14,exp
19713,19713,36215,2005-08-14,exp
19714,19714,-4,2005-08-14,exp
19715,19715,-8,2005-08-14,exp
19716,19716,12229,2005-08-14,exp
19717,19717,11576,2005-08-14,exp
19718,19718,0,2005-08-14,exp
19719,19719,36865,2005-08-14,exp
19720,19720,100328,2005-08-14,exp
19721,19721,108403,2005-08-14,exp
19722,19722,22224,2005-08-14,exp
19723,19723,51662,2005-08-14,exp
19724,19724,71921,2005-08-14,exp
19725,19725,38589,2005-08-14,exp
19726,19726,23495,2005-08-14,exp
19727,19727,134790,2005-08-14,exp
19728,19728,98068,2005-08-14,exp
19729,19729,2999,2005-08-14,exp
19730,19730,155925,2005-08-14,exp
19731,19731,146519,2005-08-14,exp
19732,19732,323,2005-08-14,exp
19733,19733,36149,2005-08-14,exp
19734,19734,10539,2005-08-14,exp
19735,19735,2305,2005-08-14,exp
19736,19736,63814,2005-08-14,exp
19737,19737,14241,2005-08-14,exp
19738,19738,49317,2005-08-14,exp
19739,19739,14821,2005-08-14,exp
19740,19740,63192,2005-08-14,exp
19741,19741,102946,2005-08-14,exp
19742,19742,2384,2005-08-14,exp
19743,19743,6233,2005-08-14,exp
19744,19744,59223,2005-08-14,exp
19745,19745,1899,2005-08-14,exp
19746,19746,5036,2005-08-14,exp
19747,19747,27635,2005-08-14,exp
19748,19748,6041,2005-08-14,exp
19749,19749,743970,2005-08-14,exp
19750,19750,188,2005-08-14,exp
19751,19751,0,2005-08-14,exp
19752,19752,2464,2005-08-14,exp
19753,19753,11596,2005-08-14,exp
19754,19754,71874,2005-08-14,exp
19755,19755,-10,2005-08-14,exp
19756,19756,16560,2005-08-14,exp
19757,19757,33482,2005-08-14,exp
19758,19758,76395,2005-08-14,exp
19759,19759,37919,2005-08-14,exp
19760,19760,153378,2005-08-14,exp
19761,19761,3815,2005-08-14,exp
19762,19762,246,2005-08-14,exp
19763,19763,80928,2005-08-14,exp
19764,19764,200757,2005-08-14,exp
19765,19765,59250,2005-08-14,exp
19766,19766,49799,2005-08-14,exp
19767,19767,173354,2005-08-14,exp
19768,19768,6978,2005-08-14,exp
19769,19769,700,2005-08-14,exp
19770,19770,70620,2005-08-14,exp
19771,19771,22194,2005-08-14,exp
19772,19772,0,2005-08-14,exp
19773,19773,131,2005-08-14,exp
19774,19774,0,2005-08-14,exp
19775,19775,90251,2005-08-14,exp
19776,19776,6184,2005-08-14,exp
19777,19777,960,2005-08-14,exp
19778,19778,26598,2005-08-14,exp
19779,19779,0,2005-08-14,exp
19780,19780,114467,2005-08-14,exp
19781,19781,2441,2005-08-14,exp
19782,19782,390,2005-08-14,exp
19783,19783,40218,2005-08-14,exp
19784,19784,1839,2005-08-14,exp
19785,19785,138269,2005-08-14,exp
19786,19786,-8964,2005-08-14,exp
19787,19787,9463,2005-08-14,exp
19788,19788,0,2005-08-14,exp
19789,19789,5848,2005-08-14,exp
19790,19790,62678,2005-08-14,exp
19791,19791,60912,2005-08-14,exp
19792,19792,49495,2005-08-14,exp
19793,19793,0,2005-08-14,exp
19794,19794,26443,2005-08-14,exp
19795,19795,11662,2005-08-14,exp
19796,19796,168738,2005-08-14,exp
19797,19797,0,2005-08-14,exp
19798,19798,4206,2005-08-14,exp
19799,19799,18370,2005-08-14,exp
19800,19800,0,2005-08-14,exp
19801,19801,5143,2005-08-14,exp
19802,19802,1651,2005-08-14,exp
19803,19803,34763,2005-08-14,exp
19804,19804,6018,2005-08-14,exp
19805,19805,1518,2005-08-14,exp
19806,19806,0,2005-08-14,exp
19807,19807,33587,2005-08-14,exp
19808,19808,37606,2005-08-14,exp
19809,19809,30329,2005-08-14,exp
19810,19810,13502,2005-08-14,exp
19811,19811,0,2005-08-14,exp
19812,19812,1459,2005-08-14,exp
19813,19813,32595,2005-08-14,exp
19814,19814,8989,2005-08-14,exp
19815,19815,92058,2005-08-14,exp
19816,19816,35038,2005-08-14,exp
19817,19817,28686,2005-08-14,exp
19818,19818,18694,2005-08-14,exp
19819,19819,23306,2005-08-14,exp
19820,19820,1010,2005-08-14,exp
19821,19821,2881,2005-08-14,exp
19822,19822,48885,2005-08-14,exp
19823,19823,20245,2005-08-14,exp
19824,19824,59240,2005-08-14,exp
19825,19825,9836,2005-08-14,exp
19826,19826,-17,2005-08-14,exp
19827,19827,32006,2005-08-14,exp
19828,19828,2748,2005-08-14,exp
19829,19829,114627,2005-08-14,exp
19830,19830,35422,2005-08-14,exp
19831,19831,7244,2005-08-14,exp
19832,19832,154026,2005-08-14,exp
19833,19833,24906,2005-08-14,exp
19834,19834,113753,2005-08-14,exp
19835,19835,40094,2005-08-14,exp
19836,19836,94451,2005-08-14,exp
19837,19837,326,2005-08-14,exp
19838,19838,1904,2005-08-14,exp
19839,19839,116936,2005-08-14,exp
19840,19840,19608,2005-08-14,exp
19841,19841,-43,2005-08-14,exp
19842,19842,64121,2005-08-14,exp
19843,19843,181700,2005-08-14,exp
19844,19844,104687,2005-08-14,exp
19845,19845,11232,2005-08-14,exp
19846,19846,601,2005-08-14,exp
19847,19847,196113,2005-08-14,exp
19848,19848,1237,2005-08-14,exp
19849,19849,4492,2005-08-14,exp
19850,19850,9318,2005-08-14,exp
19851,19851,154669,2005-08-14,exp
19852,19852,71922,2005-08-14,exp
19853,19853,55404,2005-08-14,exp
19854,19854,0,2005-08-14,exp
19855,19855,16724,2005-08-14,exp
19856,19856,70254,2005-08-14,exp
19857,19857,2935,2005-08-14,exp
19858,19858,244597,2005-08-14,exp
19859,19859,17791,2005-08-14,exp
19860,19860,24459,2005-08-14,exp
19861,19861,24346,2005-08-14,exp
19862,19862,48900,2005-08-14,exp
19863,19863,433835,2005-08-14,exp
19864,19864,8160,2005-08-14,exp
19865,19865,50664,2005-08-14,exp
19866,19866,16103,2005-08-14,exp
19867,19867,0,2005-08-14,exp
19868,19868,0,2005-08-14,exp
19869,19869,25168,2005-08-14,exp
19870,19870,538,2005-08-14,exp
19871,19871,759,2005-08-14,exp
19872,19872,55068,2005-08-14,exp
19873,19873,38132,2005-08-14,exp
19874,19874,212155,2005-08-14,exp
19875,19875,6176,2005-08-14,exp
19876,19876,580,2005-08-14,exp
19877,19877,17971,2005-08-14,exp
19878,19878,38809,2005-08-14,exp
19879,19879,12179,2005-08-14,exp
19880,19880,2500,2005-08-14,exp
19881,19881,10749,2005-08-14,exp
19882,19882,2929,2005-08-14,exp
19883,19883,0,2005-08-14,exp
19884,19884,2131,2005-08-14,exp
19885,19885,5763,2005-08-14,exp
19886,19886,202217,2005-08-14,exp
19887,19887,340159,2005-08-14,exp
19888,19888,15227,2005-08-14,exp
19889,19889,15215,2005-08-14,exp
19890,19890,81138,2005-08-14,exp
19891,19891,1949,2005-08-14,exp
19892,19892,495,2005-08-14,exp
19893,19893,-6,2005-08-14,exp
19894,19894,113994,2005-08-14,exp
19895,19895,343205,2005-08-14,exp
19896,19896,4647,2005-08-14,exp
19897,19897,11226,2005-08-14,exp
19898,19898,0,2005-08-14,exp
19899,19899,71473,2005-08-14,exp
19900,19900,354506,2005-08-14,exp
19901,19901,742,2005-08-14,exp
19902,19902,59702,2005-08-14,exp
19903,19903,804,2005-08-14,exp
19904,19904,11097,2005-08-14,exp
19905,19905,1003,2005-08-14,exp
19906,19906,5640,2005-08-14,exp
19907,19907,88637,2005-08-14,exp
19908,19908,2045,2005-08-14,exp
19909,19909,0,2005-08-14,exp
19910,19910,80051,2005-08-14,exp
19911,19911,72727,2005-08-14,exp
19912,19912,314220,2005-08-14,exp
19913,19913,30394,2005-08-14,exp
19914,19914,39847,2005-08-14,exp
19915,19915,45872,2005-08-14,exp
19916,19916,264961,2005-08-14,exp
