tid,account,amount,date,type
19363,19363,113570,2005-09-14,exp
19364,19364,32667,2005-09-14,exp
19365,19365,8839,2005-09-14,exp
19366,19366,4176,2005-09-14,exp
19367,19367,3122,2005-09-14,exp
19368,19368,93111,2005-09-14,exp
19369,19369,15299,2005-09-14,exp
19370,19370,97268,2005-09-14,exp
19371,19371,0,2005-09-14,exp
19372,19372,92837,2005-09-14,exp
19373,19373,62112,2005-09-14,exp
19374,19374,15695,2005-09-14,exp
19375,19375,18082,2005-09-14,exp
19376,19376,104393,2005-09-14,exp
19377,19377,2252,2005-09-14,exp
19378,19378,43885,2005-09-14,exp
19379,19379,106609,2005-09-14,exp
19380,19380,62263,2005-09-14,exp
19381,19381,21953,2005-09-14,exp
19382,19382,18255,2005-09-14,exp
19383,19383,626,2005-09-14,exp
19384,19384,6681,2005-09-14,exp
19385,19385,122017,2005-09-14,exp
19386,19386,20867,2005-09-14,exp
19387,19387,24171,2005-09-14,exp
19388,19388,2638,2005-09-14,exp
19389,19389,84372,2005-09-14,exp
19390,19390,46239,2005-09-14,exp
19391,19391,291006,2005-09-14,exp
19392,19392,5446,2005-09-14,exp
19393,19393,400967,2005-09-14,exp
19394,19394,1680,2005-09-14,exp
19395,19395,4965,2005-09-14,exp
19396,19396,10281,2005-09-14,exp
19397,19397,5244,2005-09-14,exp
19398,19398,95835,2005-09-14,exp
19399,19399,-38,2005-09-14,exp
19400,19400,11910,2005-09-14,exp
19401,19401,252,2005-09-14,exp
19402,19402,3745,2005-09-14,exp
19403,19403,273,2005-09-14,exp
19404,19404,11904,2005-09-14,exp
19405,19405,158494,2005-09-14,exp
19406,19406,626,2005-09-14,exp
19407,19407,7258,2005-09-14,exp
19408,19408,10000,2005-09-14,exp
19409,19409,167970,2005-09-14,exp
19410,19410,261,2005-09-14,exp
19411,19411,8526,2005-09-14,exp
19412,19412,0,2005-09-14,exp
19413,19413,30641,2005-09-14,exp
19414,19414,314,2005-09-14,exp
19415,19415,24414,2005-09-14,exp
19416,19416,312,2005-09-14,exp
19417,19417,0,2005-09-14,exp
19418,19418,176879,2005-09-14,exp
19419,19419,78780,2005-09-14,exp
19420,19420,79063,2005-09-14,exp
19421,19421,5799,2005-09-14,exp
19422,19422,188,2005-09-14,exp
19423,19423,89603,2005-09-14,exp
19424,19424,10778,2005-09-14,exp
19425,19425,3000,2005-09-14,exp
19426,19426,84031,2005-09-14,exp
19427,19427,152122,2005-09-14,exp
19428,19428,51277,2005-09-14,exp
19429,19429,4571,2005-09-14,exp
19430,19430,0,2005-09-14,exp
19431,19431,0,2005-09-14,exp
19432,19432,7029,2005-09-14,exp
19433,19433,76358,2005-09-14,exp
19434,19434,0,2005-09-14,exp
19435,19435,0,2005-09-14,exp
19436,19436,70805,2005-09-14,exp
19437,19437,73902,2005-09-14,exp
19438,19438,148646,2005-09-14,exp
19439,19439,1789,2005-09-14,exp
19440,19440,155493,2005-09-14,exp
19441,19441,107968,2005-09-14,exp
19442,19442,5830,2005-09-14,exp
19443,19443,333,2005-09-14,exp
19444,19444,97694,2005-09-14,exp
19445,19445,30335,2005-09-14,exp
19446,19446,48712,2005-09-14,exp
19447,19447,819,2005-09-14,exp
19448,19448,36736,2005-09-14,exp
19449,19449,92929,2005-09-14,exp
19450,19450,54532,2005-09-14,exp
19451,19451,198604,2005-09-14,exp
19452,19452,0,2005-09-14,exp
19453,19453,9220,2005-09-14,exp
19454,19454,0,2005-09-14,exp
19455,19455,2850,2005-09-14,exp
19456,19456,43175,2005-09-14,exp
19457,19457,0,2005-09-14,exp
19458,19458,191876,2005-09-14,exp
19459,19459,268755,2005-09-14,exp
19460,19460,41573,2005-09-14,exp
19461,19461,67967,2005-09-14,exp
19462,19462,10148,2005-09-14,exp
19463,19463,27922,2005-09-14,exp
19464,19464,20565,2005-09-14,exp
19465,19465,46319,2005-09-14,exp
19466,19466,31230,2005-09-14,exp
19467,19467,2569,2005-09-14,exp
19468,19468,223022,2005-09-14,exp
19469,19469,61605,2005-09-14,exp
19470,19470,4513,2005-09-14,exp
19471,19471,20494,2005-09-14,exp
19472,19472,13286,2005-09-14,exp
19473,19473,53910,2005-09-14,exp
19474,19474,41531,2005-09-14,exp
19475,19475,7780,2005-09-14,exp
19476,19476,8800,2005-09-14,exp
19477,19477,234304,2005-09-14,exp
19478,19478,107035,2005-09-14,exp
19479,19479,167232,2005-09-14,exp
19480,19480,54731,2005-09-14,exp
19481,19481,50615,2005-09-14,exp
19482,19482,5764,2005-09-14,exp
19483,19483,3564,2005-09-14,exp
19484,19484,121096,2005-09-14,exp
19485,19485,97515,2005-09-14,exp
19486,19486,506515,2005-09-14,exp
19487,19487,176793,2005-09-14,exp
19488,19488,0,2005-09-14,exp
19489,19489,100390,2005-09-14,exp
19490,19490,130304,2005-09-14,exp
19491,19491,19369,2005-09-14,exp
19492,19492,25735,2005-09-14,exp
19493,19493,64001,2005-09-14,exp
19494,19494,1738,2005-09-14,exp
19495,19495,1311,2005-09-14,exp
19496,19496,941,2005-09-14,exp
19497,19497,0,2005-09-14,exp
19498,19498,0,2005-09-14,exp
19499,19499,0,2005-09-14,exp
19500,19500,0,2005-09-14,exp
19501,19501,107799,2005-09-14,exp
19502,19502,1803,2005-09-14,exp
19503,19503,10012,2005-09-14,exp
19504,19504,87540,2005-09-14,exp
19505,19505,799,2005-09-14,exp
19506,19506,145499,2005-09-14,exp
19507,19507,15304,2005-09-14,exp
19508,19508,0,2005-09-14,exp
19509,19509,68014,2005-09-14,exp
19510,19510,27035,2005-09-14,exp
19511,19511,0,2005-09-14,exp
19512,19512,199251,2005-09-14,exp
19513,19513,69343,2005-09-14,exp
19514,19514,89909,2005-09-14,exp
19515,19515,0,2005-09-14,exp
19516,19516,0,2005-09-14,exp
19517,19517,34669,2005-09-14,exp
19518,19518,1128,2005-09-14,exp
19519,19519,500,2005-09-14,exp
19520,19520,77758,2005-09-14,exp
19521,19521,23785,2005-09-14,exp
19522,19522,77856,2005-09-14,exp
19523,19523,19930,2005-09-14,exp
19524,19524,43629,2005-09-14,exp
19525,19525,24615,2005-09-14,exp
19526,19526,3342,2005-09-14,exp
19527,19527,71174,2005-09-14,exp
19528,19528,31955,2005-09-14,exp
19529,19529,1589,2005-09-14,exp
19530,19530,21026,2005-09-14,exp
19531,19531,1919,2005-09-14,exp
19532,19532,57593,2005-09-14,exp
19533,19533,415735,2005-09-14,exp
19534,19534,9268,2005-09-14,exp
19535,19535,5719,2005-09-14,exp
19536,19536,81488,2005-09-14,exp
19537,19537,26627,2005-09-14,exp
19538,19538,19869,2005-09-14,exp
19539,19539,44478,2005-09-14,exp
19540,19540,5596,2005-09-14,exp
19541,19541,16039,2005-09-14,exp
19542,19542,5910,2005-09-14,exp
19543,19543,86858,2005-09-14,exp
19544,19544,25388,2005-09-14,exp
19545,19545,942,2005-09-14,exp
19546,19546,132528,2005-09-14,exp
19547,19547,26535,2005-09-14,exp
19548,19548,0,2005-09-14,exp
19549,19549,81228,2005-09-14,exp
19550,19550,11358,2005-09-14,exp
19551,19551,6302,2005-09-14,exp
19552,19552,19830,2005-09-14,exp
19553,19553,2000,2005-09-14,exp
19554,19554,91485,2005-09-14,exp
19555,19555,644,2005-09-14,exp
19556,19556,30631,2005-09-14,exp
19557,19557,15361,2005-09-14,exp
19558,19558,208068,2005-09-14,exp
19559,19559,258662,2005-09-14,exp
19560,19560,17500,2005-09-14,exp
19561,19561,0,2005-09-14,exp
19562,19562,110434,2005-09-14,exp
19563,19563,2380,2005-09-14,exp
19564,19564,3251,2005-09-14,exp
19565,19565,316,2005-09-14,exp
19566,19566,4166,2005-09-14,exp
19567,19567,27884,2005-09-14,exp
19568,19568,35380,2005-09-14,exp
19569,19569,1037,2005-09-14,exp
19570,19570,10950,2005-09-14,exp
19571,19571,50562,2005-09-14,exp
19572,19572,588,2005-09-14,exp
19573,19573,1330,2005-09-14,exp
19574,19574,79812,2005-09-14,exp
19575,19575,93359,2005-09-14,exp
19576,19576,157544,2005-09-14,exp
19577,19577,137250,2005-09-14,exp
19578,19578,53916,2005-09-14,exp
19579,19579,28853,2005-09-14,exp
19580,19580,899,2005-09-14,exp
19581,19581,13145,2005-09-14,exp
19582,19582,5974,2005-09-14,exp
19583,19583,22771,2005-09-14,exp
19584,19584,16557,2005-09-14,exp
19585,19585,308105,2005-09-14,exp
19586,19586,80299,2005-09-14,exp
19587,19587,90562,2005-09-14,exp
19588,19588,14408,2005-09-14,exp
19589,19589,2419,2005-09-14,exp
19590,19590,153123,2005-09-14,exp
19591,19591,23347,2005-09-14,exp
19592,19592,8117,2005-09-14,exp
19593,19593,169625,2005-09-14,exp
19594,19594,1163,2005-09-14,exp
19595,19595,20375,2005-09-14,exp
19596,19596,282880,2005-09-14,exp
19597,19597,18641,2005-09-14,exp
19598,19598,15207,2005-09-14,exp
19599,19599,0,2005-09-14,exp
19600,19600,57721,2005-09-14,exp
19601,19601,0,2005-09-14,exp
19602,19602,7365,2005-09-14,exp
19603,19603,9730,2005-09-14,exp
19604,19604,2500,2005-09-14,exp
19605,19605,0,2005-09-14,exp
19606,19606,151776,2005-09-14,exp
19607,19607,93815,2005-09-14,exp
19608,19608,90945,2005-09-14,exp
19609,19609,17196,2005-09-14,exp
19610,19610,62862,2005-09-14,exp
19611,19611,121386,2005-09-14,exp
19612,19612,0,2005-09-14,exp
19613,19613,6887,2005-09-14,exp
19614,19614,33712,2005-09-14,exp
19615,19615,41626,2005-09-14,exp
19616,19616,22459,2005-09-14,exp
19617,19617,172933,2005-09-14,exp
19618,19618,4456,2005-09-14,exp
19619,19619,10790,2005-09-14,exp
19620,19620,0,2005-09-14,exp
19621,19621,43268,2005-09-14,exp
19622,19622,47993,2005-09-14,exp
19623,19623,27695,2005-09-14,exp
19624,19624,212954,2005-09-14,exp
19625,19625,81328,2005-09-14,exp
19626,19626,13307,2005-09-14,exp
19627,19627,27855,2005-09-14,exp
19628,19628,1603,2005-09-14,exp
19629,19629,0,2005-09-14,exp
19630,19630,1980,2005-09-14,exp
19631,19631,81513,2005-09-14,exp
19632,19632,93095,2005-09-14,exp
19633,19633,6425,2005-09-14,exp
19634,19634,1273,2005-09-14,exp
19635,19635,1215,2005-09-14,exp
19636,19636,21692,2005-09-14,exp
19637,19637,8318,2005-09-14,exp
19638,19638,48297,2005-09-14,exp
19639,19639,262621,2005-09-14,exp
19640,19640,20052,2005-09-14,exp
19641,19641,17992,2005-09-14,exp
19642,19642,384979,2005-09-14,exp
19643,19643,2692,2005-09-14,exp
19644,19644,82315,2005-09-14,exp
19645,19645,10940,2005-09-14,exp
19646,19646,4765,2005-09-14,exp
19647,19647,25657,2005-09-14,exp
19648,19648,0,2005-09-14,exp
19649,19649,199851,2005-09-14,exp
19650,19650,115166,2005-09-14,exp
19651,19651,47550,2005-09-14,exp
19652,19652,12000,2005-09-14,exp
19653,19653,943,2005-09-14,exp
19654,19654,89988,2005-09-14,exp
19655,19655,2364,2005-09-14,exp
19656,19656,11529,2005-09-14,exp
19657,19657,5640,2005-09-14,exp
19658,19658,49633,2005-09-14,exp
19659,19659,31689,2005-09-14,exp
19660,19660,23250,2005-09-14,exp
19661,19661,18126,2005-09-14,exp
19662,19662,2753,2005-09-14,exp
19663,19663,29227,2005-09-14,exp
19664,19664,219386,2005-09-14,exp
19665,19665,26557,2005-09-14,exp
19666,19666,197139,2005-09-14,exp
19667,19667,119951,2005-09-14,exp
19668,19668,420522,2005-09-14,exp
19669,19669,5481,2005-09-14,exp
19670,19670,9309,2005-09-14,exp
19671,19671,61049,2005-09-14,exp
19672,19672,17800,2005-09-14,exp
19673,19673,5185,2005-09-14,exp
19674,19674,48658,2005-09-14,exp
19675,19675,2937,2005-09-14,exp
19676,19676,334125,2005-09-14,exp
19677,19677,780,2005-09-14,exp
19678,19678,54598,2005-09-14,exp
19679,19679,170687,2005-09-14,exp
19680,19680,411,2005-09-14,exp
19681,19681,8505,2005-09-14,exp
19682,19682,102801,2005-09-14,exp
19683,19683,106651,2005-09-14,exp
19684,19684,25505,2005-09-14,exp
19685,19685,65958,2005-09-14,exp
19686,19686,10379,2005-09-14,exp
19687,19687,31207,2005-09-14,exp
19688,19688,2616,2005-09-14,exp
19689,19689,214361,2005-09-14,exp
19690,19690,8732,2005-09-14,exp
19691,19691,175363,2005-09-14,exp
19692,19692,498,2005-09-14,exp
19693,19693,2564,2005-09-14,exp
19694,19694,64049,2005-09-14,exp
19695,19695,36479,2005-09-14,exp
19696,19696,92140,2005-09-14,exp
19697,19697,163000,2005-09-14,exp
19698,19698,63700,2005-09-14,exp
19699,19699,8243,2005-09-14,exp
19700,19700,49621,2005-09-14,exp
19701,19701,48694,2005-09-14,exp
19702,19702,112933,2005-09-14,exp
19703,19703,0,2005-09-14,exp
19704,19704,3860,2005-09-14,exp
19705,19705,5500,2005-09-14,exp
19706,19706,6666,2005-09-14,exp
19707,19707,2795,2005-09-14,exp
19708,19708,24171,2005-09-14,exp
19709,19709,131007,2005-09-14,exp
19710,19710,8413,2005-09-14,exp
19711,19711,3399,2005-09-14,exp
19712,19712,4695,2005-09-14,exp
19713,19713,35303,2005-09-14,exp
19714,19714,-4,2005-09-14,exp
19715,19715,5446,2005-09-14,exp
19716,19716,26455,2005-09-14,exp
19717,19717,14965,2005-09-14,exp
19718,19718,5716,2005-09-14,exp
19719,19719,58322,2005-09-14,exp
19720,19720,101685,2005-09-14,exp
19721,19721,105979,2005-09-14,exp
19722,19722,24523,2005-09-14,exp
19723,19723,32598,2005-09-14,exp
19724,19724,329570,2005-09-14,exp
19725,19725,38875,2005-09-14,exp
19726,19726,24399,2005-09-14,exp
19727,19727,131957,2005-09-14,exp
19728,19728,97288,2005-09-14,exp
19729,19729,6699,2005-09-14,exp
19730,19730,158942,2005-09-14,exp
19731,19731,145687,2005-09-14,exp
19732,19732,0,2005-09-14,exp
19733,19733,37981,2005-09-14,exp
19734,19734,13451,2005-09-14,exp
19735,19735,798,2005-09-14,exp
19736,19736,62574,2005-09-14,exp
19737,19737,49069,2005-09-14,exp
19738,19738,50437,2005-09-14,exp
19739,19739,13562,2005-09-14,exp
19740,19740,64350,2005-09-14,exp
19741,19741,101706,2005-09-14,exp
19742,19742,6919,2005-09-14,exp
19743,19743,6483,2005-09-14,exp
19744,19744,93713,2005-09-14,exp
19745,19745,184,2005-09-14,exp
19746,19746,344,2005-09-14,exp
19747,19747,28590,2005-09-14,exp
19748,19748,15118,2005-09-14,exp
19749,19749,431557,2005-09-14,exp
19750,19750,188,2005-09-14,exp
19751,19751,437,2005-09-14,exp
19752,19752,3598,2005-09-14,exp
19753,19753,10774,2005-09-14,exp
19754,19754,101941,2005-09-14,exp
19755,19755,1520,2005-09-14,exp
19756,19756,15552,2005-09-14,exp
19757,19757,29414,2005-09-14,exp
19758,19758,75451,2005-09-14,exp
19759,19759,27089,2005-09-14,exp
19760,19760,143072,2005-09-14,exp
19761,19761,7026,2005-09-14,exp
19762,19762,246,2005-09-14,exp
19763,19763,79277,2005-09-14,exp
19764,19764,201666,2005-09-14,exp
19765,19765,58584,2005-09-14,exp
19766,19766,50932,2005-09-14,exp
19767,19767,92095,2005-09-14,exp
19768,19768,5965,2005-09-14,exp
19769,19769,0,2005-09-14,exp
19770,19770,139550,2005-09-14,exp
19771,19771,21368,2005-09-14,exp
19772,19772,0,2005-09-14,exp
19773,19773,108,2005-09-14,exp
19774,19774,9730,2005-09-14,exp
19775,19775,86701,2005-09-14,exp
19776,19776,5174,2005-09-14,exp
19777,19777,980,2005-09-14,exp
19778,19778,41836,2005-09-14,exp
19779,19779,0,2005-09-14,exp
19780,19780,112237,2005-09-14,exp
19781,19781,10985,2005-09-14,exp
19782,19782,390,2005-09-14,exp
19783,19783,47071,2005-09-14,exp
19784,19784,0,2005-09-14,exp
19785,19785,134797,2005-09-14,exp
19786,19786,-3549,2005-09-14,exp
19787,19787,4957,2005-09-14,exp
19788,19788,0,2005-09-14,exp
19789,19789,0,2005-09-14,exp
19790,19790,61287,2005-09-14,exp
19791,19791,57536,2005-09-14,exp
19792,19792,48489,2005-09-14,exp
19793,19793,0,2005-09-14,exp
19794,19794,26536,2005-09-14,exp
19795,19795,2569,2005-09-14,exp
19796,19796,170373,2005-09-14,exp
19797,19797,0,2005-09-14,exp
19798,19798,3148,2005-09-14,exp
19799,19799,15623,2005-09-14,exp
19800,19800,0,2005-09-14,exp
19801,19801,3463,2005-09-14,exp
19802,19802,1838,2005-09-14,exp
19803,19803,34433,2005-09-14,exp
19804,19804,1448,2005-09-14,exp
19805,19805,1716,2005-09-14,exp
19806,19806,0,2005-09-14,exp
19807,19807,25897,2005-09-14,exp
19808,19808,38670,2005-09-14,exp
19809,19809,29731,2005-09-14,exp
19810,19810,13012,2005-09-14,exp
19811,19811,5160,2005-09-14,exp
19812,19812,7065,2005-09-14,exp
19813,19813,32192,2005-09-14,exp
19814,19814,6667,2005-09-14,exp
19815,19815,94471,2005-09-14,exp
19816,19816,33907,2005-09-14,exp
19817,19817,28292,2005-09-14,exp
19818,19818,19946,2005-09-14,exp
19819,19819,21969,2005-09-14,exp
19820,19820,0,2005-09-14,exp
19821,19821,2893,2005-09-14,exp
19822,19822,47788,2005-09-14,exp
19823,19823,20441,2005-09-14,exp
19824,19824,59274,2005-09-14,exp
19825,19825,10145,2005-09-14,exp
19826,19826,3327,2005-09-14,exp
19827,19827,14959,2005-09-14,exp
19828,19828,9286,2005-09-14,exp
19829,19829,121868,2005-09-14,exp
19830,19830,36956,2005-09-14,exp
19831,19831,-3258,2005-09-14,exp
19832,19832,81606,2005-09-14,exp
19833,19833,26495,2005-09-14,exp
19834,19834,111508,2005-09-14,exp
19835,19835,46092,2005-09-14,exp
19836,19836,92579,2005-09-14,exp
19837,19837,326,2005-09-14,exp
19838,19838,0,2005-09-14,exp
19839,19839,117338,2005-09-14,exp
19840,19840,19208,2005-09-14,exp
19841,19841,4857,2005-09-14,exp
19842,19842,63505,2005-09-14,exp
19843,19843,170489,2005-09-14,exp
19844,19844,110581,2005-09-14,exp
19845,19845,18961,2005-09-14,exp
19846,19846,0,2005-09-14,exp
19847,19847,192821,2005-09-14,exp
19848,19848,736,2005-09-14,exp
19849,19849,14697,2005-09-14,exp
19850,19850,21849,2005-09-14,exp
19851,19851,151214,2005-09-14,exp
19852,19852,71149,2005-09-14,exp
19853,19853,53714,2005-09-14,exp
19854,19854,0,2005-09-14,exp
19855,19855,15717,2005-09-14,exp
19856,19856,73688,2005-09-14,exp
19857,19857,-96,2005-09-14,exp
19858,19858,250475,2005-09-14,exp
19859,19859,19406,2005-09-14,exp
19860,19860,22848,2005-09-14,exp
19861,19861,27217,2005-09-14,exp
19862,19862,51176,2005-09-14,exp
19863,19863,401298,2005-09-14,exp
19864,19864,2472,2005-09-14,exp
19865,19865,-20,2005-09-14,exp
19866,19866,12560,2005-09-14,exp
19867,19867,106260,2005-09-14,exp
19868,19868,0,2005-09-14,exp
19869,19869,23870,2005-09-14,exp
19870,19870,1494,2005-09-14,exp
19871,19871,1162,2005-09-14,exp
19872,19872,43098,2005-09-14,exp
19873,19873,37539,2005-09-14,exp
19874,19874,198342,2005-09-14,exp
19875,19875,5360,2005-09-14,exp
19876,19876,-5,2005-09-14,exp
19877,19877,37606,2005-09-14,exp
19878,19878,40125,2005-09-14,exp
19879,19879,5372,2005-09-14,exp
19880,19880,1568,2005-09-14,exp
19881,19881,9738,2005-09-14,exp
19882,19882,2581,2005-09-14,exp
19883,19883,2880,2005-09-14,exp
19884,19884,7906,2005-09-14,exp
19885,19885,29091,2005-09-14,exp
19886,19886,198704,2005-09-14,exp
19887,19887,332916,2005-09-14,exp
19888,19888,13963,2005-09-14,exp
19889,19889,14203,2005-09-14,exp
19890,19890,83719,2005-09-14,exp
19891,19891,2054,2005-09-14,exp
19892,19892,34578,2005-09-14,exp
19893,19893,7277,2005-09-14,exp
19894,19894,114740,2005-09-14,exp
19895,19895,336061,2005-09-14,exp
19896,19896,9990,2005-09-14,exp
19897,19897,18086,2005-09-14,exp
19898,19898,0,2005-09-14,exp
19899,19899,73250,2005-09-14,exp
19900,19900,348559,2005-09-14,exp
19901,19901,390,2005-09-14,exp
19902,19902,59998,2005-09-14,exp
19903,19903,0,2005-09-14,exp
19904,19904,12839,2005-09-14,exp
19905,19905,3577,2005-09-14,exp
19906,19906,290,2005-09-14,exp
19907,19907,91534,2005-09-14,exp
19908,19908,3995,2005-09-14,exp
19909,19909,1068,2005-09-14,exp
19910,19910,77670,2005-09-14,exp
19911,19911,69957,2005-09-14,exp
19912,19912,309080,2005-09-14,exp
19913,19913,29480,2005-09-14,exp
19914,19914,40757,2005-09-14,exp
19915,19915,43990,2005-09-14,exp
19916,19916,212961,2005-09-14,exp
19917,19917,3340,2005-09-14,exp
19918,19918,3650,2005-09-14,exp
19919,19919,110472,2005-09-14,exp
19920,19920,4025,2005-09-14,exp
19921,19921,44749,2005-09-14,exp
19922,19922,9725,2005-09-14,exp
19923,19923,98531,2005-09-14,exp
19924,19924,22716,2005-09-14,exp
19925,19925,3825,2005-09-14,exp
19926,19926,652,2005-09-14,exp
19927,19927,40285,2005-09-14,exp
19928,19928,0,2005-09-14,exp
19929,19929,170,2005-09-14,exp
19930,19930,11790,2005-09-14,exp
19931,19931,26277,2005-09-14,exp
19932,19932,46468,2005-09-14,exp
19933,19933,71199,2005-09-14,exp
19934,19934,882,2005-09-14,exp
19935,19935,960,2005-09-14,exp
19936,19936,50539,2005-09-14,exp
19937,19937,176035,2005-09-14,exp
19938,19938,0,2005-09-14,exp
19939,19939,36335,2005-09-14,exp
19940,19940,7338,2005-09-14,exp
19941,19941,-390,2005-09-14,exp
19942,19942,129416,2005-09-14,exp
19943,19943,12040,2005-09-14,exp
19944,19944,85376,2005-09-14,exp
19945,19945,4677,2005-09-14,exp
19946,19946,91801,2005-09-14,exp
19947,19947,45406,2005-09-14,exp
19948,19948,31023,2005-09-14,exp
19949,19949,27918,2005-09-14,exp
19950,19950,-189,2005-09-14,exp
19951,19951,85405,2005-09-14,exp
19952,19952,1535,2005-09-14,exp
19953,19953,0,2005-09-14,exp
19954,19954,2128,2005-09-14,exp
19955,19955,238887,2005-09-14,exp
19956,19956,0,2005-09-14,exp
19957,19957,16452,2005-09-14,exp
19958,19958,3487,2005-09-14,exp
19959,19959,27561,2005-09-14,exp
19960,19960,17235,2005-09-14,exp
19961,19961,4426,2005-09-14,exp
19962,19962,20163,2005-09-14,exp
19963,19963,16827,2005-09-14,exp
19964,19964,10324,2005-09-14,exp
19965,19965,4925,2005-09-14,exp
19966,19966,73953,2005-09-14,exp
19967,19967,2788,2005-09-14,exp
19968,19968,467,2005-09-14,exp
19969,19969,6181,2005-09-14,exp
19970,19970,11942,2005-09-14,exp
19971,19971,535,2005-09-14,exp
19972,19972,8920,2005-09-14,exp
19973,19973,263688,2005-09-14,exp
19974,19974,3616,2005-09-14,exp
19975,19975,0,2005-09-14,exp
19976,19976,138657,2005-09-14,exp
19977,19977,-974,2005-09-14,exp
19978,19978,0,2005-09-14,exp
19979,19979,0,2005-09-14,exp
19980,19980,60236,2005-09-14,exp
19981,19981,123306,2005-09-14,exp
19982,19982,81147,2005-09-14,exp
19983,19983,5000,2005-09-14,exp
19984,19984,1533,2005-09-14,exp
19985,19985,65349,2005-09-14,exp
19986,19986,1900,2005-09-14,exp
19987,19987,2218,2005-09-14,exp
19988,19988,500,2005-09-14,exp
19989,19989,34218,2005-09-14,exp
19990,19990,58776,2005-09-14,exp
19991,19991,3204,2005-09-14,exp
19992,19992,51900,2005-09-14,exp
19993,19993,626,2005-09-14,exp
19994,19994,1104,2005-09-14,exp
19995,19995,348397,2005-09-14,exp
19996,19996,133559,2005-09-14,exp
19997,19997,59462,2005-09-14,exp
19998,19998,2025,2005-09-14,exp
19999,19999,4474,2005-09-14,exp
20000,20000,1769,2005-09-14,exp
20001,20001,4009,2005-09-14,exp
20002,20002,2156,2005-09-14,exp
20003,20003,5553,2005-09-14,exp
20004,20004,10677,2005-09-14,exp
20005,20005,3634,2005-09-14,exp
20006,20006,6348,2005-09-14,exp
20007,20007,48474,2005-09-14,exp
20008,20008,578,2005-09-14,exp
20009,20009,90708,2005-09-14,exp
20010,20010,1985,2005-09-14,exp
20011,20011,201223,2005-09-14,exp
20012,20012,170348,2005-09-14,exp
20013,20013,2615,2005-09-14,exp
20014,20014,3931,2005-09-14,exp
20015,20015,3578,2005-09-14,exp
20016,20016,3027,2005-09-14,exp
20017,20017,0,2005-09-14,exp
20018,20018,42214,2005-09-14,exp
20019,20019,437492,2005-09-14,exp
20020,20020,192045,2005-09-14,exp
20021,20021,3376,2005-09-14,exp
20022,20022,-363,2005-09-14,exp
20023,20023,184705,2005-09-14,exp
20024,20024,144807,2005-09-14,exp
20025,20025,1473,2005-09-14,exp
20026,20026,2429,2005-09-14,exp
20027,20027,39317,2005-09-14,exp
20028,20028,547,2005-09-14,exp
20029,20029,0,2005-09-14,exp
20030,20030,197436,2005-09-14,exp
20031,20031,17160,2005-09-14,exp
20032,20032,247477,2005-09-14,exp
20033,20033,0,2005-09-14,exp
20034,20034,18931,2005-09-14,exp
20035,20035,-18,2005-09-14,exp
20036,20036,3829,2005-09-14,exp
20037,20037,1715,2005-09-14,exp
20038,20038,7948,2005-09-14,exp
20039,20039,494140,2005-09-14,exp
20040,20040,101873,2005-09-14,exp
20041,20041,2114,2005-09-14,exp
20042,20042,85378,2005-09-14,exp
20043,20043,20137,2005-09-14,exp
20044,20044,18477,2005-09-14,exp
20045,20045,19792,2005-09-14,exp
20046,20046,-18,2005-09-14,exp
20047,20047,2427,2005-09-14,exp
20048,20048,0,2005-09-14,exp
20049,20049,12975,2005-09-14,exp
20050,20050,960,2005-09-14,exp
20051,20051,6110,2005-09-14,exp
20052,20052,2973,2005-09-14,exp
20053,20053,104989,2005-09-14,exp
20054,20054,388357,2005-09-14,exp
20055,20055,12554,2005-09-14,exp
20056,20056,0,2005-09-14,exp
20057,20057,507,2005-09-14,exp
20058,20058,50099,2005-09-14,exp
20059,20059,2028,2005-09-14,exp
20060,20060,39139,2005-09-14,exp
20061,20061,2980,2005-09-14,exp
20062,20062,195688,2005-09-14,exp
20063,20063,16801,2005-09-14,exp
20064,20064,29222,2005-09-14,exp
20065,20065,30680,2005-09-14,exp
20066,20066,29327,2005-09-14,exp
20067,20067,7221,2005-09-14,exp
20068,20068,87206,2005-09-14,exp
20069,20069,702,2005-09-14,exp
20070,20070,4741,2005-09-14,exp
20071,20071,68244,2005-09-14,exp
20072,20072,16699,2005-09-14,exp
20073,20073,17957,2005-09-14,exp
20074,20074,1221,2005-09-14,exp
20075,20075,129776,2005-09-14,exp
20076,20076,41075,2005-09-14,exp
20077,20077,3664,2005-09-14,exp
20078,20078,1780,2005-09-14,exp
20079,20079,52010,2005-09-14,exp
20080,20080,44806,2005-09-14,exp
20081,20081,852,2005-09-14,exp
20082,20082,121427,2005-09-14,exp
20083,20083,21001,2005-09-14,exp
20084,20084,0,2005-09-14,exp
20085,20085,348526,2005-09-14,exp
20086,20086,79967,2005-09-14,exp
20087,20087,0,2005-09-14,exp
20088,20088,56379,2005-09-14,exp
20089,20089,20108,2005-09-14,exp
20090,20090,390,2005-09-14,exp
20091,20091,6154,2005-09-14,exp
20092,20092,61618,2005-09-14,exp
20093,20093,48784,2005-09-14,exp
20094,20094,8479,2005-09-14,exp
20095,20095,51016,2005-09-14,exp
20096,20096,156062,2005-09-14,exp
20097,20097,258360,2005-09-14,exp
20098,20098,28489,2005-09-14,exp
20099,20099,12080,2005-09-14,exp
20100,20100,18172,2005-09-14,exp
20101,20101,25689,2005-09-14,exp
20102,20102,0,2005-09-14,exp
20103,20103,0,2005-09-14,exp
20104,20104,60101,2005-09-14,exp
