account,balance_limit,sex,education,marriage,age,total_bill,total_payment,repayment,default
2326,50000,1,3,2,52,126534,4171,0,0
2327,80000,2,2,2,40,259007,11000,0,0
2328,50000,2,2,2,41,36025,0,0,0
2329,200000,2,2,2,23,44491,56585,-1,0
2330,90000,2,2,1,36,307918,9600,0,0
2331,240000,1,1,2,28,905434,32500,0,0
2332,90000,2,1,2,29,14492,15057,-2,1
2333,10000,1,1,2,23,10945,425,2,0
2334,210000,2,1,1,38,24333,25001,-1,0
2335,140000,2,2,2,26,41438,3700,0,0
2336,50000,2,1,1,29,164910,9000,0,0
2337,50000,2,2,1,28,183711,6157,0,1
2338,230000,2,3,1,45,35829,17658,-1,0
2339,150000,2,2,2,27,52867,25485,-1,0
2340,240000,1,2,1,36,720369,26508,0,0
2341,80000,1,2,2,25,265681,9058,2,0
2342,140000,2,3,2,33,9551,14474,-2,0
2343,290000,1,2,1,50,421117,23000,0,0
2344,80000,1,5,1,29,386235,13167,0,0
2345,400000,1,2,1,34,1292181,37137,0,0
2346,20000,1,3,3,46,57259,22863,0,0
2347,360000,1,1,2,30,3635,3776,-1,0
2348,260000,2,2,2,25,54929,18491,0,1
2349,30000,1,1,2,28,28981,2255,2,0
2350,130000,1,2,2,27,403926,88425,0,1
2351,490000,1,1,1,41,513612,20000,0,0
2352,580000,1,1,1,42,1266204,40000,0,0
2353,20000,1,2,1,34,75979,4000,0,1
2354,180000,2,1,2,32,26997,16995,-1,0
2355,90000,2,1,2,26,14042,11672,-1,0
2356,90000,1,2,2,25,89148,90144,-1,0
2357,440000,2,1,1,54,951713,35770,0,1
2358,280000,2,2,1,52,247369,7524,0,0
2359,230000,1,1,2,29,200192,17100,0,0
2360,300000,1,2,2,35,800999,38294,0,0
2361,20000,2,2,1,41,24079,11909,2,0
2362,80000,2,2,2,26,54633,13324,0,0
2363,20000,1,2,2,24,113207,0,7,0
2364,220000,1,1,2,34,1541,0,-1,1
2365,210000,2,2,1,44,429412,25761,0,0
2366,130000,1,3,2,49,241938,7393,0,1
2367,400000,1,1,1,66,196210,1500,0,0
2368,120000,2,1,2,25,30754,18197,-1,0
2369,460000,2,2,1,33,229477,7093,0,0
2370,230000,2,1,1,42,11098,11665,-1,0
2371,210000,1,2,2,28,893512,35800,0,0
2372,30000,2,2,2,23,0,0,-2,0
2373,50000,2,3,1,39,76756,3028,0,0
2374,250000,2,1,2,29,17102,9379,-1,0
2375,50000,2,2,2,25,188220,5840,3,1
2376,40000,1,2,1,38,179421,9971,2,1
2377,230000,1,2,1,35,184616,7000,0,0
2378,210000,1,1,2,33,700,700,-2,1
2379,60000,1,2,2,30,90929,5100,0,1
2380,500000,2,1,1,41,996610,33803,0,0
2381,110000,2,2,2,28,435700,21250,0,0
2382,400000,1,1,1,44,404201,57354,0,0
2383,280000,1,1,1,51,14990,30737,-1,0
2384,60000,1,2,1,35,47623,30087,0,0
2385,100000,1,3,1,47,-1001,6100,0,0
2386,230000,2,2,2,42,258932,28000,0,0
2387,80000,2,3,2,24,7812,8708,-2,0
2388,110000,2,2,1,43,230471,8885,0,0
2389,390000,1,1,1,47,45049,25579,-1,0
2390,150000,2,2,2,39,97991,3709,2,0
2391,180000,1,2,2,29,7358,4394,2,1
2392,500000,1,1,2,32,484849,180267,-1,0
2393,50000,1,3,1,32,209651,8400,3,1
2394,20000,2,3,2,49,33100,1750,0,0
2395,130000,2,2,2,24,5284,6325,-2,0
2396,110000,2,3,1,27,263710,10224,0,0
2397,200000,1,2,1,29,239134,12940,0,0
2398,50000,2,2,1,47,166597,5950,0,0
2399,130000,1,1,2,29,500808,18284,0,0
2400,260000,1,2,2,28,771390,76000,0,0
2401,180000,1,2,1,30,16280,16100,-1,0
2402,330000,2,1,1,29,7326,3558,-1,0
2403,80000,2,2,2,29,304357,22600,2,0
2404,320000,1,1,2,32,2109,1948,2,1
2405,20000,1,2,2,38,49723,20734,-1,0
2406,50000,2,3,2,43,12000,0,2,1
2407,210000,2,3,1,40,849268,33011,0,0
2408,420000,1,2,2,31,458798,17100,2,1
2409,210000,2,2,2,35,14686,18887,-2,0
2410,160000,2,2,1,42,205983,11000,0,0
2411,20000,2,1,2,25,97193,4311,0,0
2412,360000,1,1,2,35,8326,6860,-1,0
2413,30000,1,2,3,50,77549,7861,0,1
2414,50000,1,2,2,27,243226,8300,-1,0
2415,30000,1,2,1,38,8660,6379,-1,1
2416,30000,2,2,2,24,146812,5900,0,0
2417,280000,2,2,2,24,9861,9214,-1,0
2418,30000,2,3,2,24,152522,6470,0,1
2419,20000,1,2,2,33,40650,2500,0,0
2420,300000,2,1,1,51,395135,78668,0,0
2421,180000,2,1,2,35,9304,3354,3,0
2422,20000,2,2,1,24,80600,4100,3,1
2423,80000,2,3,1,39,5519,1715,0,0
2424,20000,2,2,1,47,75267,7005,0,0
2425,60000,1,1,2,29,73399,21981,0,0
2426,20000,1,2,2,22,101111,4400,0,0
2427,30000,2,3,1,67,144547,6533,2,0
2428,50000,1,1,2,33,142175,5800,2,1
2429,80000,1,1,1,47,69297,42534,-1,0
2430,170000,2,2,2,24,17491,19342,-1,1
2431,160000,1,1,1,36,1580,1580,-1,1
2432,130000,1,1,2,27,109878,6362,2,0
2433,30000,2,2,1,34,156168,4427,2,1
2434,100000,2,1,2,36,780,7600,-1,0
2435,120000,2,2,2,25,396474,10900,3,1
2436,150000,2,1,1,49,32611,33608,-1,1
2437,100000,2,3,1,24,361845,35325,2,1
2438,30000,1,2,2,24,142630,5636,0,1
2439,160000,2,2,2,45,10009,10417,-2,0
2440,120000,2,3,1,48,13235,5726,-2,0
2441,160000,2,1,2,40,365066,10028,0,0
2442,340000,2,1,1,35,6392,4723,-1,1
2443,240000,1,3,1,55,143311,11000,0,0
2444,30000,2,3,1,42,148363,11000,2,0
2445,50000,1,2,1,54,158588,5456,0,0
2446,200000,1,2,2,25,99821,53284,-2,1
2447,80000,2,2,2,44,42898,26799,0,0
2448,50000,2,2,2,41,191514,49100,2,1
2449,130000,2,2,1,29,73629,7053,0,0
2450,290000,1,1,1,57,0,0,-2,1
2451,30000,2,3,1,44,143377,8433,0,1
2452,340000,1,3,1,40,309253,22000,0,0
2453,180000,2,1,2,28,8475,15428,-1,0
2454,60000,2,1,2,23,209965,5846,0,0
2455,390000,2,1,2,25,308559,12300,0,0
2456,460000,1,1,1,35,1829646,66044,0,0
2457,500000,1,1,1,51,1590287,62142,0,0
2458,30000,2,2,1,44,51916,4392,2,0
2459,80000,2,2,2,25,158675,4900,2,0
2460,250000,2,2,1,41,56800,9544,-1,0
2461,280000,2,1,2,26,542648,20368,0,0
2462,30000,2,2,2,26,148297,5100,2,1
2463,30000,1,1,2,28,125102,6400,0,1
2464,20000,1,2,2,27,96251,3817,3,1
2465,380000,2,3,1,56,30475,36835,-2,1
2466,100000,2,3,1,29,613282,104410,3,1
2467,180000,1,2,2,32,17696,20756,-1,1
2468,80000,2,1,2,25,21064,1253,0,0
2469,220000,1,1,2,31,789303,29401,0,0
2470,170000,2,2,2,26,640165,20919,0,0
2471,140000,2,1,2,29,493785,12197,2,1
2472,20000,1,1,2,29,58743,2300,2,1
2473,100000,2,3,1,38,338213,17400,0,0
2474,50000,2,3,1,47,149329,9779,0,0
2475,300000,2,2,2,30,8863,13002,-1,0
2476,30000,2,3,2,25,143293,6747,0,0
2477,50000,1,3,1,53,156842,8028,0,0
2478,160000,1,2,2,37,181752,26200,-1,0
2479,80000,1,2,2,27,240628,12694,0,0
2480,140000,2,2,1,28,558861,19900,0,0
2481,20000,1,2,2,23,95839,4754,2,1
2482,50000,1,3,1,51,48669,43768,-1,0
2483,200000,2,1,2,34,3461,3067,-2,1
2484,80000,2,2,1,23,1710,2100,-2,1
2485,80000,2,2,2,27,409846,11897,2,0
2486,210000,2,1,2,39,2880,2880,-1,0
2487,260000,1,2,1,28,23593,12955,0,0
2488,200000,1,2,1,46,7710,7166,-1,1
2489,110000,2,2,1,33,550499,16091,2,1
2490,10000,1,2,2,23,46924,3691,0,0
2491,200000,1,1,2,30,375233,13500,0,0
2492,300000,1,1,2,31,2420,5480,-1,1
2493,360000,2,1,1,39,3805,3006,-1,0
2494,290000,2,2,1,32,394904,15600,0,0
2495,30000,1,3,1,26,93153,3550,2,1
2496,300000,1,1,1,47,21686,42635,-2,0
2497,300000,2,1,2,28,45321,43049,-1,0
2498,210000,2,3,2,45,3628,11935,-2,0
2499,50000,1,3,1,36,344649,11445,0,1
2500,340000,2,1,2,26,818315,39714,0,0
2501,330000,1,1,1,34,623026,39107,0,1
2502,220000,2,1,2,28,133103,70050,0,0
2503,100000,2,2,2,30,47720,1011,0,0
2504,260000,1,1,2,30,1995,1995,-1,1
2505,180000,1,2,2,30,31864,2207,-1,0
2506,200000,1,2,1,44,2730,1950,-1,0
2507,110000,2,3,2,41,317790,18131,0,1
2508,20000,1,2,2,48,52545,3680,0,1
2509,60000,1,1,2,25,89229,9000,0,0
2510,30000,1,3,1,28,129070,6671,2,1
2511,30000,2,1,2,24,152212,3432,2,1
2512,420000,2,1,1,37,47982,86466,-1,1
2513,340000,1,1,1,34,398542,165794,-1,1
2514,270000,1,2,1,38,0,0,-2,0
2515,360000,2,4,2,36,19970,52251,-2,0
2516,230000,2,1,2,25,2090,1744,-1,0
2517,50000,2,2,1,33,212469,6766,0,0
2518,230000,2,1,2,28,5634,3486,-2,0
2519,200000,2,1,1,38,9151,9083,-2,0
2520,100000,2,2,2,24,507171,20236,0,0
2521,150000,2,2,1,47,718123,28708,0,0
2522,50000,1,3,2,28,215703,47000,0,0
2523,60000,1,2,2,29,137474,12438,0,0
2524,70000,2,2,2,30,47699,8000,0,0
2525,20000,1,2,2,23,43330,16305,0,0
2526,50000,2,2,2,25,83250,5500,0,0
2527,500000,2,1,1,33,7191,5812,2,0
2528,390000,1,3,1,49,5112,5112,-2,0
2529,90000,2,1,2,27,0,0,-2,0
2530,10000,1,2,2,22,7075,5053,0,0
2531,30000,1,2,2,24,1950,780,-1,1
2532,240000,1,3,1,35,960,970,-2,1
2533,180000,2,1,2,29,103214,2954,0,0
2534,70000,2,2,2,23,134035,6875,0,0
2535,50000,1,2,2,26,5310,6090,-1,0
2536,20000,1,3,1,46,68559,4031,0,0
2537,260000,2,2,1,36,1061736,36603,0,1
2538,160000,1,2,1,26,0,0,-2,1
2539,250000,2,1,1,42,0,0,0,0
2540,20000,1,1,1,49,5596,5596,-1,0
2541,210000,1,3,1,37,8856,9695,-1,0
2542,100000,2,1,1,35,266667,13800,0,1
2543,100000,1,1,2,28,425456,16267,0,0
2544,230000,2,2,1,34,9656,7766,-2,0
2545,20000,1,2,2,25,43272,4500,0,1
2546,40000,1,1,2,24,69802,3290,0,1
2547,100000,1,3,1,51,243982,109044,-1,0
2548,20000,1,3,2,26,95499,5148,0,0
2549,140000,1,2,2,32,112683,15059,0,0
2550,50000,1,3,2,23,156744,4173,2,0
2551,30000,2,2,2,26,113021,39011,0,0
2552,80000,1,2,2,28,5135,0,0,0
2553,20000,2,3,1,31,73548,2708,0,1
2554,210000,2,1,2,26,28263,19163,0,0
2555,220000,2,1,0,33,5096,4057,-1,0
2556,150000,2,1,1,30,180310,11045,0,0
2557,200000,1,1,2,28,22443,15679,-1,0
2558,200000,2,1,2,28,280137,9850,2,1
2559,50000,1,2,2,39,60380,4293,0,0
2560,80000,2,1,2,28,74972,6400,0,0
2561,310000,2,1,2,32,85248,84346,-2,1
2562,210000,1,1,2,29,758087,31277,0,0
2563,140000,1,1,1,40,687920,29602,0,1
2564,20000,2,2,1,32,87980,5800,0,0
2565,10000,2,1,2,23,0,0,-2,0
2566,250000,2,1,2,30,52249,38093,-1,0
2567,280000,1,1,2,31,6760,2783,-1,0
2568,210000,1,2,1,48,60608,43622,-1,0
2569,10000,1,2,2,54,42561,2599,0,0
2570,60000,2,3,1,59,226350,58413,0,0
2571,180000,2,1,2,38,0,0,0,0
2572,10000,2,1,2,31,0,0,-2,0
2573,200000,2,1,1,41,17770,4680,-1,0
2574,120000,2,1,2,29,1621,3994,-1,0
2575,160000,2,2,1,28,289893,12000,0,0
2576,180000,1,1,1,48,830493,34000,0,0
2577,60000,2,3,1,42,233472,7604,0,0
2578,80000,1,2,1,27,236279,9000,0,0
2579,200000,1,1,2,27,22332,8054,0,0
2580,20000,2,3,2,22,100200,6987,2,1
2581,360000,2,2,2,31,0,0,0,0
2582,140000,2,1,2,43,702673,30300,2,0
2583,110000,2,3,1,46,513496,18768,0,1
2584,360000,2,1,1,33,31067,18967,-2,0
2585,30000,2,1,2,22,9746,2936,-1,0
2586,100000,1,2,2,25,127564,32500,0,0
2587,60000,1,3,2,34,189478,7041,0,1
2588,130000,2,1,2,32,5026,10426,-2,0
2589,240000,2,2,2,34,32336,27516,-1,0
2590,210000,2,2,1,35,317345,9668,2,1
2591,360000,1,1,2,25,29793,11193,-1,0
2592,30000,2,2,2,22,56554,150,2,0
2593,480000,1,1,1,49,482365,457100,-1,0
2594,90000,2,6,2,49,0,11135,-1,0
2595,50000,2,1,1,42,60846,22000,0,0
2596,20000,1,3,2,41,51320,3300,0,0
2597,160000,2,2,2,27,16587,180263,-2,0
2598,90000,2,2,2,24,34149,5200,0,0
2599,300000,2,5,1,34,0,0,-2,0
2600,500000,1,1,1,43,5652,6538,-1,0
2601,130000,2,3,2,36,0,0,-2,1
2602,250000,1,3,1,62,181212,25000,0,0
2603,10000,1,3,2,25,17753,2000,0,1
2604,340000,1,1,2,30,35741,35728,0,0
2605,60000,1,3,2,24,117996,14990,0,0
2606,50000,1,2,1,47,150313,22539,0,0
2607,170000,1,2,2,34,22186,5000,-1,0
2608,490000,1,3,1,51,1330,1195,-1,1
2609,20000,2,2,1,26,91773,5077,0,1
2610,550000,1,2,1,47,161997,25000,0,0
2611,340000,2,2,2,39,301175,13500,0,0
2612,10000,1,2,2,32,38452,1396,0,0
2613,230000,2,2,2,25,39758,40666,-2,0
2614,30000,1,2,1,39,143942,5572,2,0
2615,200000,2,2,2,42,218648,181159,-1,0
2616,450000,2,1,1,37,39255,40205,0,0
2617,380000,1,3,1,44,1385566,44293,0,1
2618,50000,2,2,1,31,110058,4122,0,1
2619,80000,2,1,2,27,126184,14000,0,0
2620,150000,2,2,1,42,11257,14564,-2,1
2621,50000,2,2,2,44,101127,9860,0,0
2622,210000,2,1,2,39,0,0,-2,0
2623,100000,2,2,2,24,335313,18500,0,0
2624,100000,1,2,2,38,124566,41949,0,0
2625,500000,1,1,1,45,25784,9133,0,0
2626,30000,2,3,1,58,46024,3119,0,0
2627,50000,1,2,2,46,110999,11277,-1,0
2628,50000,2,2,2,23,0,0,-2,0
2629,420000,2,2,1,36,18141,14303,-1,0
2630,30000,2,2,1,32,99650,11269,2,1
2631,240000,1,1,2,32,942671,52673,0,0
2632,80000,2,3,1,55,292761,10000,0,0
2633,330000,1,1,2,45,1193111,38001,0,1
2634,50000,1,2,1,30,177657,5640,2,1
2635,200000,2,1,1,42,0,665,-2,1
2636,210000,2,1,1,34,1814,3512,-2,0
2637,130000,1,2,2,31,301041,8959,2,0
2638,390000,1,1,2,28,196275,25894,0,0
2639,100000,1,3,1,40,10079,42377,0,0
2640,140000,2,1,1,33,399145,22000,0,0
2641,80000,2,3,1,35,366664,12662,2,1
2642,50000,2,3,1,42,225720,3445,3,1
2643,50000,1,2,2,25,132034,8297,0,0
2644,360000,1,1,1,39,7711,7711,-2,0
2645,170000,2,2,1,49,479224,12365,2,1
2646,50000,1,2,2,41,144420,22853,0,0
2647,310000,2,1,2,25,936813,25480,0,1
2648,210000,1,1,2,31,1630,1437,-1,1
2649,140000,1,2,1,37,267274,7863,0,0
2650,150000,2,1,2,37,536616,19631,0,0
2651,170000,1,1,1,40,15210,14000,-1,1
2652,260000,2,1,2,25,42246,22145,2,1
2653,170000,2,1,2,26,516588,20100,0,0
2654,310000,2,1,2,35,179912,90757,-2,0
2655,50000,2,3,2,23,169034,8238,0,0
2656,260000,2,1,1,35,10613,6895,2,1
2657,100000,1,1,2,27,186112,10140,0,1
2658,40000,2,2,1,25,203097,8638,0,0
2659,180000,2,1,1,46,475895,33000,2,0
2660,50000,1,3,1,41,138718,5200,2,0
2661,200000,1,1,2,29,3349,4203,-1,1
2662,320000,2,2,1,53,221721,27900,0,0
2663,220000,2,1,2,45,25430,26624,-1,0
2664,180000,1,2,1,46,239229,33000,0,0
2665,50000,2,2,2,36,149304,5300,0,1
2666,50000,2,2,2,22,103354,33708,0,0
2667,150000,2,1,2,32,348381,21392,0,0
2668,120000,2,1,1,38,53938,40150,-1,0
2669,30000,1,2,2,34,148676,8216,0,0
2670,10000,1,5,1,43,13433,1000,0,1
2671,380000,1,1,2,34,30792,24525,-2,0
2672,320000,2,1,1,38,0,0,-2,1
2673,30000,2,2,2,41,2971,2250,-1,0
2674,470000,1,2,2,29,364651,93042,0,0
2675,80000,2,3,1,40,236032,6679,0,0
2676,20000,1,2,1,60,50728,1880,-1,0
2677,120000,1,1,1,51,624629,21946,0,0
2678,150000,2,1,2,37,1776,596,-2,0
2679,200000,2,2,2,43,951926,37929,0,0
2680,20000,1,2,2,40,101933,2508,0,0
2681,170000,2,3,1,36,399484,15502,0,0
2682,150000,2,1,2,34,2025,1835,-1,0
2683,160000,1,2,2,30,1264,1580,-1,0
2684,280000,2,1,2,32,37488,44936,-1,0
2685,60000,1,1,1,42,222871,11900,0,1
2686,100000,1,3,1,44,226473,11035,0,0
2687,360000,1,2,2,48,204938,82692,0,0
2688,500000,2,1,1,44,1148124,546421,-1,0
2689,290000,2,1,2,30,1210324,43500,0,1
2690,160000,2,1,2,31,450,628,-2,0
2691,50000,1,2,1,47,119423,5057,0,0
2692,250000,2,2,1,35,234174,37000,0,0
2693,350000,1,1,1,42,20610,28123,-1,0
2694,100000,2,2,1,22,493531,17594,0,0
2695,30000,1,2,2,33,148310,6288,2,0
2696,450000,2,1,1,36,5000,2500,-1,0
2697,20000,2,3,2,40,28769,12000,-1,0
2698,30000,2,3,2,26,140596,7607,0,0
2699,150000,2,3,2,47,300856,7141,0,0
2700,30000,1,2,1,36,107949,4517,3,0
2701,10000,1,3,2,23,20919,4400,0,0
2702,50000,2,3,2,47,102905,6284,0,0
2703,50000,2,1,2,22,6434,7344,-1,0
2704,130000,2,2,2,23,45360,6000,2,0
2705,50000,2,3,2,22,178091,9562,0,0
2706,180000,2,2,2,25,629099,59505,0,0
2707,30000,1,2,1,47,137911,7561,2,1
2708,60000,2,2,2,24,101615,8672,0,0
2709,200000,1,1,2,26,131928,29165,0,0
2710,30000,2,3,2,23,20790,1560,0,0
2711,320000,2,2,2,36,803634,73297,0,0
2712,360000,2,1,1,37,1448,0,2,0
2713,60000,2,1,1,39,263036,14000,0,0
2714,50000,2,2,2,28,27896,10698,-2,0
2715,30000,1,2,2,35,144501,4700,2,0
2716,50000,2,2,1,31,108286,4308,2,0
2717,70000,2,1,2,24,156803,7214,0,0
2718,310000,1,1,2,44,7281,0,-1,0
2719,170000,2,2,2,39,24437,16513,-1,0
2720,150000,1,1,1,49,214134,4353,-2,0
2721,120000,2,1,2,30,5301,6285,-1,0
2722,100000,2,1,2,33,210585,12832,0,0
2723,140000,1,1,2,41,711415,58300,2,1
2724,180000,2,3,1,47,55369,25811,0,0
2725,20000,2,3,1,51,13140,780,0,0
2726,80000,2,2,2,25,0,0,-2,0
2727,200000,2,2,1,39,411284,12815,0,0
2728,200000,1,2,2,27,125913,5043,0,0
2729,30000,1,3,1,42,69945,28730,0,0
2730,250000,2,2,2,40,6167,9378,-2,0
2731,50000,1,3,2,30,166525,4200,2,0
2732,250000,1,1,2,31,12356,10997,-2,1
2733,140000,2,1,2,25,135427,9700,0,0
2734,170000,2,2,2,31,17970,10896,-1,0
2735,240000,2,2,2,47,44502,62673,-2,0
2736,140000,2,1,1,37,604939,22246,0,0
2737,50000,2,2,1,28,162318,4605,0,0
2738,240000,2,2,1,47,673400,25000,2,1
2739,420000,2,2,1,57,12197,11490,-1,0
2740,220000,1,1,1,53,8765,13533,-1,0
2741,70000,2,2,1,28,118707,5304,0,0
2742,90000,1,2,2,28,232280,7065,0,0
2743,220000,2,1,1,40,0,12096,-2,0
2744,200000,2,1,2,27,19993,12071,0,0
2745,240000,1,3,1,55,1004797,44510,0,0
2746,310000,2,3,2,28,51103,36753,0,0
2747,80000,2,2,1,34,329628,9705,2,1
2748,290000,2,2,1,38,766570,29010,0,0
2749,260000,1,2,1,43,729290,49538,0,1
2750,120000,1,1,1,43,0,0,-2,1
2751,260000,2,1,1,32,7151,6350,-1,0
2752,360000,2,2,2,39,655,0,2,0
2753,30000,2,3,1,36,49622,2861,0,1
2754,30000,2,2,2,22,132640,3800,0,1
2755,20000,1,1,2,22,29303,4600,0,0
2756,240000,2,2,2,25,931812,42574,0,0
2757,200000,1,2,1,31,1095718,3428,6,1
2758,70000,1,2,2,38,151050,5592,0,0
2759,200000,2,1,2,23,3769,2991,-2,0
2760,150000,2,1,2,31,288550,150239,-1,0
2761,160000,2,2,1,35,31949,5500,0,0
2762,180000,2,1,2,30,332203,114170,0,0
2763,190000,1,2,1,39,731179,29000,0,0
2764,20000,2,2,1,22,70647,6746,0,0
2765,150000,1,1,2,27,397116,17000,0,0
2766,310000,1,2,1,35,75058,15003,0,0
2767,180000,2,2,1,36,393096,26800,0,0
2768,80000,2,2,2,24,481395,15182,0,1
2769,350000,2,2,1,41,405065,20016,0,0
2770,50000,2,2,1,47,60256,1800,0,0
2771,90000,2,2,2,23,199239,28000,0,0
2772,220000,1,2,1,35,54835,202535,0,0
2773,50000,2,1,2,25,223121,7400,3,1
2774,90000,1,3,1,46,3948,5898,2,0
2775,400000,2,2,1,30,201956,75708,0,0
2776,210000,2,3,1,40,34013,17571,-1,0
2777,180000,2,2,1,39,824506,22475,2,1
2778,500000,1,1,1,55,65496,35671,-1,0
2779,260000,2,2,1,39,1057100,46133,0,1
2780,180000,2,2,2,26,56908,20919,0,0
2781,180000,2,2,1,34,600,600,-1,1
2782,30000,2,1,2,24,124143,5683,0,0
2783,360000,2,1,2,33,85626,24581,0,0
2784,280000,2,1,1,47,1621,2284,2,0
2785,100000,2,1,2,27,238802,9731,2,1
2786,50000,2,2,1,49,73366,8655,0,0
2787,20000,1,3,1,31,55348,1543,0,0
2788,80000,2,3,2,27,5410,6246,-2,1
2789,110000,2,2,2,36,780,0,-1,0
2790,50000,1,1,3,25,13574,5457,-1,1
2791,50000,2,2,1,50,88340,19792,0,1
2792,20000,1,1,2,33,89664,4700,0,0
2793,200000,2,3,1,41,222262,19034,0,0
2794,250000,2,2,2,44,198181,71891,-1,0
2795,150000,2,1,1,33,0,0,-2,1
2796,50000,1,1,2,23,0,0,-2,1
2797,200000,2,1,1,38,21700,21000,-1,0
2798,220000,1,2,1,38,623814,24439,0,0
2799,60000,2,2,1,36,24442,22016,-2,0
2800,100000,1,2,2,43,235144,8485,0,0
2801,20000,1,3,3,46,51269,2000,0,0
2802,140000,1,2,2,28,387573,5400,3,1
2803,50000,1,2,1,46,69756,3000,0,1
2804,50000,1,1,2,28,140995,6600,0,0
2805,120000,2,2,1,30,4266,3580,-1,0
2806,120000,2,1,1,39,915,915,-2,0
2807,30000,1,2,2,38,142976,10516,0,0
2808,180000,2,1,2,26,7848,7848,-2,0
2809,500000,1,1,1,46,274560,12765,0,0
2810,420000,1,1,1,44,1421805,214749,0,0
2811,20000,2,2,1,45,83601,4225,0,0
2812,50000,2,2,2,24,212048,8301,0,1
2813,260000,2,2,2,30,100124,15000,0,0
2814,50000,1,2,2,27,101565,3169,0,0
2815,50000,2,1,2,26,9196,9396,-1,0
2816,50000,2,2,2,49,231622,6796,0,0
2817,100000,1,2,1,49,371675,13867,0,0
2818,50000,2,1,2,24,198105,8400,3,1
2819,180000,2,1,2,27,735219,26306,0,0
2820,240000,2,1,1,38,0,100000,-2,0
2821,30000,1,2,1,38,88961,2808,0,0
2822,30000,2,3,1,60,16449,1801,3,1
2823,270000,2,1,1,45,351320,12989,0,0
2824,30000,2,3,1,57,1827,844,-1,1
2825,200000,2,2,1,31,10909,6032,-1,1
2826,40000,2,2,1,29,17466,8080,0,1
2827,360000,2,1,1,31,52295,68410,-2,0
2828,150000,2,3,1,57,53352,49472,-1,0
2829,80000,2,2,2,24,45174,2443,0,1
2830,300000,2,1,1,32,175020,138307,-1,0
2831,220000,1,2,1,32,537492,20320,0,0
2832,110000,2,2,1,42,4030,4030,-1,0
2833,50000,1,1,2,30,29099,2234,0,0
2834,50000,2,3,2,60,145195,5498,0,0
2835,230000,2,1,1,37,83117,4557,-1,0
2836,50000,1,1,1,27,234968,9300,2,1
2837,240000,2,2,3,39,450718,14009,0,0
2838,130000,2,1,2,26,-8539,38078,-1,0
2839,160000,2,1,2,34,189925,6874,0,0
2840,210000,2,1,2,31,577607,22036,0,0
2841,210000,2,2,2,32,105532,97731,0,0
2842,330000,1,1,2,47,880939,29091,0,0
2843,110000,2,2,1,51,64665,4100,0,0
2844,120000,2,2,2,28,560729,21519,2,0
2845,100000,2,1,2,29,40091,31209,-1,0
2846,210000,2,2,2,34,306505,15500,0,0
2847,350000,2,1,2,31,938835,185048,0,0
2848,180000,2,2,2,25,732538,28300,0,0
2849,150000,2,1,2,28,189853,17005,0,0
2850,50000,1,1,3,37,149545,3326,2,0
2851,230000,2,3,1,47,18342,3763,-1,0
2852,30000,2,2,1,39,52802,3575,2,1
2853,90000,2,2,1,24,428505,12099,2,1
2854,390000,2,2,1,24,126127,37500,0,0
2855,50000,2,2,2,25,88650,4650,2,1
2856,320000,1,2,1,39,90911,41712,0,0
2857,20000,1,2,2,34,87551,2256,0,0
2858,200000,2,2,1,41,232362,15000,0,0
2859,500000,1,1,1,40,31430,30742,-2,1
2860,190000,2,2,2,28,0,828,-2,0
2861,70000,2,1,2,25,56293,10000,0,1
2862,220000,2,1,2,35,14417,2903,-1,1
2863,50000,1,2,2,28,160789,7900,0,0
2864,50000,1,2,1,37,89463,5790,0,0
2865,50000,2,2,1,46,156779,6800,2,0
2866,70000,1,1,1,42,274626,23638,0,0
2867,80000,2,1,2,26,333951,14078,0,0
2868,50000,1,3,2,41,147228,4309,0,0
2869,150000,2,1,2,27,0,24948,-1,0
2870,300000,2,1,1,36,2570,1287,-1,0
2871,50000,2,1,2,25,68731,5000,0,0
2872,170000,2,2,1,42,21856,11858,0,0
2873,350000,1,1,2,37,1880,1880,-2,0
2874,470000,2,2,2,33,224483,9100,0,0
2875,20000,1,2,2,25,71960,4600,0,0
2876,140000,2,2,2,26,5810,1067,-1,0
2877,60000,2,2,2,23,246455,22674,2,0
2878,160000,2,2,2,23,567255,18924,0,0
2879,150000,2,1,2,26,537440,15949,0,0
2880,20000,2,1,2,23,1373,593,-1,0
2881,210000,1,1,2,35,27627,21139,-1,0
2882,50000,1,2,2,23,61080,3605,-1,0
2883,210000,2,1,2,31,123707,96169,-1,0
2884,280000,1,1,1,44,85568,82075,-1,0
2885,300000,1,2,2,36,66687,32463,0,0
2886,230000,2,3,1,37,763211,28456,0,0
2887,250000,1,2,1,47,35599,20949,-2,0
2888,500000,2,1,1,36,229684,187915,-1,0
2889,50000,2,2,1,48,59181,35284,0,0
2890,50000,1,3,2,46,10595,2227,0,0
2891,150000,2,2,1,36,790470,36200,0,0
2892,180000,2,1,2,53,127170,85870,-2,0
2893,450000,1,2,2,37,814893,54759,0,0
2894,70000,2,2,3,24,7749,2623,2,0
2895,110000,1,3,1,40,402503,13331,0,0
2896,200000,1,1,1,43,698647,29364,2,1
2897,210000,2,2,2,37,0,0,-2,0
2898,320000,1,1,2,36,425806,60678,0,0
2899,20000,1,1,2,37,188764,5085,0,1
2900,130000,2,2,2,29,3120,780,-1,0
2901,20000,1,1,1,29,47972,23628,0,0
