account,balance_limit,sex,education,marriage,age,total_bill,total_payment,repayment,default
6210,150000,2,1,2,30,111654,5000,0,0
6211,50000,2,2,1,34,49094,0,2,0
6212,50000,1,2,1,52,15001,1000,0,0
6213,100000,2,1,2,26,68084,2510,0,0
6214,310000,2,2,2,25,16607,1000,0,0
6215,510000,2,1,1,35,96634,5000,0,0
6216,200000,1,2,1,41,413,2513,-1,0
6217,50000,1,3,1,43,19894,500,0,0
6218,300000,2,1,2,38,2360,0,-1,0
6219,450000,2,1,1,40,0,0,-2,0
6220,30000,1,2,2,27,0,1280,-1,0
6221,60000,2,1,2,27,780,0,2,0
6222,140000,2,2,2,23,29930,1200,0,1
6223,50000,2,2,2,32,20168,6100,0,0
6224,90000,2,3,2,28,87207,4000,2,0
6225,190000,2,2,1,34,166627,0,2,0
6226,150000,2,1,2,29,143531,5310,0,0
6227,390000,2,2,2,28,3927,200,-1,0
6228,30000,1,3,1,47,21120,0,0,0
6229,240000,1,1,1,60,92788,192557,0,1
6230,260000,2,1,2,29,1287,925,-1,1
6231,30000,1,3,2,25,0,0,-2,0
6232,500000,2,1,2,28,37880,5000,0,0
6233,60000,2,2,2,29,43841,1775,0,0
6234,200000,1,3,1,30,157912,4550,0,0
6235,80000,1,2,1,31,-4000,2000,0,0
6236,100000,2,2,2,30,-4,0,-2,0
6237,380000,1,1,1,42,505,0,-1,0
6238,210000,1,2,1,30,34737,1212,0,1
6239,10000,1,2,2,27,2697,1000,0,1
6240,500000,1,2,1,44,102748,6169,0,0
6241,240000,2,1,1,37,0,0,-2,1
6242,270000,1,1,2,29,199763,10000,0,0
6243,50000,1,2,2,25,18033,2309,0,0
6244,120000,2,1,2,36,82567,0,2,0
6245,280000,1,1,2,28,1244,2187,-1,0
6246,260000,2,1,2,28,138229,5000,0,0
6247,360000,1,1,1,38,3602,9452,-1,0
6248,210000,2,1,2,30,768,588,-1,0
6249,390000,1,1,2,29,80576,3000,0,0
6250,40000,1,2,1,36,40051,800,0,0
6251,10000,2,2,2,27,9261,500,0,0
6252,120000,2,2,1,43,0,0,-2,1
6253,200000,1,3,1,43,1436,1261,-1,0
6254,80000,2,2,1,37,2791,0,-1,0
6255,60000,2,2,2,27,17255,1710,0,0
6256,130000,2,2,2,39,53737,2200,0,1
6257,100000,2,2,2,29,40794,1500,-1,0
6258,20000,1,2,1,45,7668,0,0,0
6259,460000,1,1,2,34,50889,5016,0,0
6260,80000,1,2,2,32,0,0,-2,0
6261,80000,1,1,2,26,48448,2000,0,0
6262,240000,2,1,2,28,189111,7000,0,0
6263,200000,2,3,1,38,18068,2000,0,0
6264,230000,1,2,2,29,5180,0,-2,0
6265,260000,2,1,1,53,-72,1726,-1,0
6266,90000,2,2,1,38,45430,813,0,0
6267,320000,1,2,2,29,301575,10040,0,0
6268,280000,2,2,1,47,143866,4785,-1,0
6269,120000,1,2,2,29,95079,0,2,1
6270,400000,2,1,2,27,238,238,-1,0
6271,50000,2,1,1,55,20232,750,0,0
6272,10000,2,1,2,23,1800,0,6,1
6273,70000,1,2,2,26,28043,1100,0,0
6274,210000,1,1,1,30,67254,3000,2,0
6275,140000,2,2,1,39,3426,1376,0,0
6276,290000,1,2,1,50,0,335,-2,0
6277,30000,1,3,1,32,1400,0,-1,0
6278,110000,2,1,2,32,25453,1000,2,1
6279,20000,2,3,2,54,9116,500,0,0
6280,220000,2,2,1,36,151462,5396,0,0
6281,180000,2,2,1,36,669,0,-1,0
6282,30000,1,1,2,26,0,0,-2,1
6283,50000,2,2,2,31,0,0,-2,0
6284,150000,1,3,1,29,0,0,-2,0
6285,150000,2,1,2,32,86315,1718,0,0
6286,140000,1,3,2,30,72173,3000,0,0
6287,80000,2,2,1,48,29395,970,0,0
6288,200000,2,1,1,33,33368,5022,0,0
6289,400000,1,1,1,44,775,380,-1,0
6290,130000,2,2,1,28,95825,2307,0,0
6291,50000,2,2,2,22,29022,1039,0,0
6292,190000,1,2,1,51,75455,2773,0,1
6293,470000,2,1,2,40,16969,1324,0,1
6294,280000,1,1,1,55,5375,1165,-1,0
6295,460000,2,1,2,26,21169,13898,-1,0
6296,340000,2,2,2,32,110419,4000,0,0
6297,110000,1,2,2,27,103497,4000,0,0
6298,440000,2,2,2,27,16008,5000,0,0
6299,90000,2,2,2,23,15621,2540,-2,0
6300,70000,2,2,2,24,29059,863,0,0
6301,30000,2,2,2,24,10118,0,2,0
6302,120000,2,2,2,49,0,0,-2,0
6303,300000,2,2,2,27,12759,16980,-1,0
6304,60000,2,1,2,25,9175,800,0,0
6305,180000,1,2,2,36,591,1208,-1,1
6306,30000,2,1,2,43,21809,1000,0,1
6307,360000,1,1,2,35,15730,30594,-1,0
6308,150000,1,1,1,49,34193,7880,-2,0
6309,70000,2,1,2,28,19852,2000,0,0
6310,150000,2,2,1,44,12000,0,0,0
6311,440000,2,1,1,33,100,300,-1,0
6312,500000,1,1,1,52,0,8200,-1,0
6313,260000,1,2,2,29,197564,6500,0,1
6314,360000,1,1,2,29,0,0,-2,0
6315,140000,1,1,2,28,136647,5000,0,0
6316,10000,1,1,2,24,8078,0,0,1
6317,200000,2,1,2,32,14470,2955,-2,0
6318,210000,1,2,1,35,56698,2000,0,0
6319,20000,1,2,2,27,17695,0,2,1
6320,240000,1,1,1,44,2362,519,-1,0
6321,30000,1,2,2,51,25285,2191,2,1
6322,450000,2,2,1,38,0,3648,-2,0
6323,60000,2,3,2,40,10930,11677,-1,0
6324,100000,2,2,2,30,43756,1222,0,0
6325,500000,1,1,1,49,103065,154321,-1,0
6326,50000,1,3,1,51,6878,3000,0,0
6327,80000,2,2,1,35,0,665,-1,0
6328,20000,2,2,2,22,10948,0,0,1
6329,500000,1,1,2,43,145411,5000,0,0
6330,140000,2,1,2,31,42576,1553,0,0
6331,500000,2,2,2,29,118438,5000,0,0
6332,50000,1,2,2,24,16099,600,0,1
6333,170000,1,1,1,60,89472,3500,0,1
6334,220000,2,2,1,44,175140,20000,2,0
6335,70000,2,2,1,33,70392,1165,2,1
6336,360000,2,2,2,34,94973,1813,0,0
6337,430000,2,1,2,29,6660,41500,0,0
6338,20000,1,3,2,26,20325,752,0,0
6339,200000,2,3,2,53,1279,0,-1,0
6340,200000,2,2,3,35,2076,833,-1,0
6341,80000,2,2,2,25,59770,2300,0,0
6342,130000,1,1,1,35,40600,9900,0,0
6343,150000,1,1,1,49,975,0,-1,0
6344,150000,1,3,1,53,20396,2000,0,1
6345,190000,2,2,2,27,10809,2000,0,1
6346,450000,2,2,2,36,0,0,-2,1
6347,80000,2,2,1,31,390,0,0,0
6348,260000,2,2,2,31,95925,4293,0,0
6349,80000,1,1,2,34,68349,2000,2,1
6350,500000,1,1,1,39,0,0,-2,0
6351,260000,1,1,1,43,248,702,-1,0
6352,260000,2,1,2,30,102547,5000,0,1
6353,50000,1,1,2,33,24557,0,0,0
6354,360000,2,1,1,46,-2292,0,-2,0
6355,170000,2,1,2,53,0,0,-2,0
6356,120000,2,2,1,34,941,280,-1,0
6357,50000,2,2,1,26,14016,2000,0,0
6358,50000,2,1,1,40,3518,0,2,1
6359,310000,1,1,1,48,335,0,2,0
6360,50000,1,1,2,27,540,390,0,0
6361,140000,2,2,2,32,31515,0,0,0
6362,100000,2,2,1,28,59654,0,2,1
6363,20000,1,3,2,32,19880,690,0,0
6364,120000,2,1,2,27,10466,600,0,1
6365,30000,2,3,1,59,29371,1500,0,0
6366,20000,1,3,1,27,20446,559,0,1
6367,160000,2,2,2,27,2755,966,-1,1
6368,180000,2,2,1,37,0,0,0,0
6369,40000,2,1,2,26,17582,8000,2,0
6370,80000,2,2,1,34,0,0,-2,0
6371,120000,1,2,2,31,-18,0,-2,0
6372,20000,2,2,2,22,0,0,-2,1
6373,20000,1,2,2,33,4080,0,0,0
6374,100000,1,1,1,52,96160,3422,0,1
6375,500000,1,1,2,45,1749,70200,2,0
6376,80000,2,2,1,29,75356,5700,0,0
6377,150000,2,1,2,41,150,200,-1,0
6378,30000,2,3,2,26,8578,0,-1,0
6379,120000,1,1,2,34,325,300,-1,1
6380,70000,2,2,1,27,30931,0,2,1
6381,150000,1,2,1,32,130721,3283,0,0
6382,210000,2,2,1,42,6511,1179,0,0
6383,80000,2,2,1,30,78710,3100,0,0
6384,90000,1,2,2,29,56775,2000,0,0
6385,20000,2,2,2,22,19925,775,0,0
6386,240000,2,1,2,36,21134,2000,0,0
6387,50000,1,2,2,29,25988,680,2,1
6388,250000,2,1,2,28,52054,48930,0,0
6389,280000,2,1,2,31,7611,4750,-1,0
6390,10000,1,3,0,40,0,0,-2,0
6391,150000,2,2,2,33,64675,62339,0,0
6392,330000,2,2,1,47,1264,813,-1,0
6393,240000,1,1,2,30,6633,3000,0,1
6394,130000,2,2,2,34,1000,0,-1,0
6395,450000,1,1,2,37,4749,2092,0,0
6396,50000,1,1,2,26,1752,0,2,1
6397,70000,2,3,1,24,11673,0,0,0
6398,80000,1,2,2,26,23005,2000,0,0
6399,50000,1,1,2,24,2581,2140,-1,0
6400,30000,1,3,1,33,22452,1000,0,1
6401,50000,1,2,2,23,29739,904,0,0
6402,70000,1,2,1,29,44804,2000,0,0
6403,50000,2,2,2,33,17825,591,0,1
6404,100000,2,3,2,27,41432,1700,2,1
6405,200000,2,2,2,24,47207,1500,0,0
6406,180000,1,1,2,38,645,4390,-2,0
6407,240000,2,1,2,38,926,7199,-1,1
6408,90000,2,3,1,35,15075,133,0,0
6409,50000,2,2,2,33,19936,709,0,0
6410,80000,1,2,2,48,46292,2000,0,0
6411,210000,2,1,1,43,0,0,-2,0
6412,350000,1,3,1,41,237351,6847,0,0
6413,160000,1,2,2,45,77184,2885,0,1
6414,70000,1,1,2,33,10721,186,0,1
6415,140000,2,1,1,33,0,0,-2,0
6416,80000,1,2,1,47,43253,1285,0,0
6417,110000,2,2,1,39,111575,0,2,1
6418,50000,1,2,2,25,0,0,-2,0
6419,30000,1,1,1,38,28652,0,0,0
6420,30000,2,2,2,27,15960,0,0,0
6421,200000,1,2,2,33,63787,3000,2,1
6422,290000,2,2,2,28,124109,5000,0,0
6423,220000,1,1,2,34,23320,2000,0,0
6424,180000,1,1,2,28,10653,9659,-1,0
6425,500000,1,3,1,38,58738,2200,0,0
6426,210000,1,2,1,39,5749,6762,-2,0
6427,100000,2,1,2,24,103457,0,0,1
6428,100000,2,2,2,23,9279,2000,0,0
6429,130000,2,2,2,25,92206,3708,0,1
6430,10000,1,2,2,21,0,0,0,1
6431,50000,1,2,2,35,28263,965,0,0
6432,240000,1,1,1,37,139389,6000,0,0
6433,20000,2,3,1,53,0,0,-2,0
6434,20000,2,1,1,38,11220,0,-1,0
6435,150000,2,1,2,39,0,0,-2,0
6436,230000,1,2,1,36,1526,435,0,0
6437,50000,1,2,2,26,29005,2000,0,0
6438,300000,2,2,1,35,2324,4099,-1,0
6439,110000,2,2,3,54,166,0,2,0
6440,230000,2,1,2,33,0,0,-2,0
6441,50000,2,2,2,30,15429,9748,0,0
6442,70000,2,2,2,24,67267,2376,0,0
6443,360000,2,1,1,27,0,8665,-2,0
6444,110000,2,2,2,32,106082,4200,0,0
6445,120000,2,2,2,48,49923,1600,-1,0
6446,200000,2,1,1,45,4812,16,-1,1
6447,260000,2,5,1,46,0,0,-2,0
6448,290000,2,1,1,47,1476,6078,-1,0
6449,20000,2,2,2,22,7045,140,0,0
6450,50000,2,3,2,22,39920,1171,0,1
6451,50000,2,2,1,23,28449,2000,0,0
6452,60000,2,1,2,23,3592,3911,-1,0
6453,330000,1,1,1,46,23163,5909,0,0
6454,60000,2,2,1,23,30445,1500,0,0
6455,180000,2,2,1,25,107130,4327,0,0
6456,80000,2,1,2,28,58351,2315,2,0
6457,450000,2,1,2,32,402,0,-1,0
6458,150000,2,4,1,36,0,0,-2,0
6459,280000,2,2,2,28,4662,6278,-1,0
6460,180000,1,3,2,47,66310,10000,0,0
6461,380000,2,3,1,54,19302,13452,-1,0
6462,150000,1,2,1,45,-105,1668,-2,0
6463,280000,2,1,2,52,0,0,-2,0
6464,160000,2,2,2,34,12752,6000,-1,0
6465,120000,1,2,2,29,88087,3303,0,0
6466,330000,2,1,2,34,107493,3500,0,0
6467,210000,2,2,1,49,0,0,-2,0
6468,200000,1,1,2,27,5599,4935,-1,0
6469,340000,2,5,1,27,218209,7500,0,0
6470,200000,1,1,2,34,-5,0,-2,0
6471,160000,2,3,1,34,-1773,1040,-2,0
6472,500000,2,2,2,48,64460,14000,-1,0
6473,50000,1,2,1,43,15611,550,0,0
6474,170000,2,2,2,23,31688,2110,0,0
6475,260000,2,1,2,29,164834,3005,0,0
6476,360000,1,2,1,49,0,0,-2,1
6477,400000,1,1,2,29,148632,96,2,0
6478,380000,2,1,2,32,121246,38000,0,0
6479,50000,1,3,2,29,1594,0,-1,1
6480,130000,1,2,1,40,390,390,-1,0
6481,110000,2,2,1,24,52928,2000,0,0
6482,50000,1,1,1,23,0,0,-2,0
6483,190000,1,2,2,26,148961,6700,0,0
6484,170000,2,2,1,46,3498,8095,-1,1
6485,210000,2,4,2,25,-243,0,-2,0
6486,50000,1,3,2,25,29975,1000,2,0
6487,20000,2,3,1,45,7737,2000,0,1
6488,80000,2,2,1,26,0,0,-2,1
6489,500000,2,1,2,39,-131,0,-2,0
6490,250000,2,2,2,31,130890,5000,0,1
6491,50000,1,3,1,34,7487,0,0,0
6492,300000,1,2,1,38,188567,0,2,0
6493,30000,2,2,1,40,29862,0,2,1
6494,50000,1,2,2,34,20022,703,-1,0
6495,180000,2,2,2,35,227,0,-2,0
6496,50000,2,5,1,28,0,0,-2,0
6497,50000,1,3,1,46,9305,500,0,0
6498,190000,2,2,1,40,93119,3300,0,0
6499,200000,2,2,2,32,2381,0,0,0
6500,140000,2,2,2,26,126211,9100,0,0
6501,10000,1,3,1,47,9265,502,2,1
6502,180000,2,5,1,54,97963,3628,0,0
6503,170000,2,3,2,29,0,0,-2,0
6504,50000,1,2,1,36,2949,0,-1,0
6505,200000,1,2,2,32,9633,23635,-1,0
6506,170000,2,2,1,42,326,326,-1,1
6507,50000,1,2,2,52,7199,1200,2,0
6508,230000,2,2,2,24,2294,7368,-1,0
6509,500000,2,2,2,36,2227,94593,-1,0
6510,50000,1,2,2,25,1050,0,3,1
6511,80000,1,1,2,38,3300,0,0,0
6512,200000,2,2,1,61,4540,1386,-1,0
6513,360000,1,3,2,34,0,0,-2,1
6514,140000,2,1,1,41,390,390,-1,0
6515,290000,2,2,1,48,133946,5000,0,1
6516,50000,1,2,1,41,17143,4000,0,1
6517,10000,2,2,3,38,660,0,0,0
6518,80000,1,2,2,27,36020,1300,0,0
6519,20000,1,3,2,22,35744,2000,0,1
6520,150000,1,1,2,37,0,0,-2,0
6521,230000,2,1,2,37,0,0,-2,1
6522,60000,2,3,2,24,28013,1007,0,1
6523,360000,2,1,2,26,66,151,-1,0
6524,100000,1,2,1,36,51738,2297,0,0
6525,30000,1,2,1,33,27409,946,0,0
6526,330000,2,2,1,30,4520,2500,-1,0
6527,20000,2,1,2,24,1096,0,-1,0
6528,80000,2,2,1,49,25836,1500,2,0
6529,90000,2,5,2,23,42761,5050,0,1
6530,20000,2,2,2,23,18337,651,0,0
6531,230000,1,3,1,61,0,0,-2,1
6532,160000,1,2,2,28,678,0,-1,0
6533,200000,2,2,1,36,646,0,-1,0
6534,20000,1,2,2,27,930,0,-2,0
6535,170000,1,1,1,35,23711,8753,0,0
6536,180000,2,2,1,26,0,0,0,0
6537,50000,2,2,1,29,18003,631,0,0
6538,360000,2,1,1,40,14482,12874,-1,0
6539,230000,2,2,2,28,362,9000,-1,0
6540,80000,2,1,2,28,78470,5100,2,1
6541,60000,1,1,2,31,61325,0,2,1
6542,150000,2,3,1,52,1414,1961,-1,0
6543,120000,2,3,1,52,119366,4350,0,0
6544,430000,2,1,1,43,6368,9025,-1,0
6545,360000,1,3,1,32,55079,2934,0,0
6546,200000,2,2,1,60,396,396,-1,0
6547,50000,1,2,2,26,48191,2000,2,0
6548,150000,2,2,1,36,4724,0,-1,0
6549,20000,2,1,2,46,3164,48,0,0
6550,20000,1,1,2,23,12065,1000,0,0
6551,50000,1,2,2,24,18839,641,-1,1
6552,260000,2,2,2,27,8938,2000,-1,1
6553,230000,2,3,2,30,9869,2000,0,1
6554,170000,1,3,1,43,0,0,-2,0
6555,180000,1,1,2,28,35173,10250,-1,0
6556,30000,1,1,2,38,26947,4670,2,0
6557,20000,1,2,2,22,19200,500,2,1
6558,260000,1,3,1,50,530,696,-1,1
6559,180000,2,3,2,30,0,5593,-2,0
6560,230000,2,2,1,32,22592,2000,0,1
6561,120000,2,2,3,43,43127,1059,0,0
6562,280000,1,1,1,63,0,0,-2,0
6563,270000,2,2,2,29,110557,5000,0,0
6564,70000,1,1,1,39,48444,1350,0,0
6565,60000,1,2,2,31,56130,2000,2,0
6566,180000,1,2,2,28,96100,5500,0,0
6567,160000,2,2,1,32,4302,1000,2,1
6568,50000,2,1,2,25,5724,2271,-2,0
6569,60000,2,2,2,48,38884,1400,0,0
6570,50000,1,2,2,48,10076,1111,0,1
6571,80000,2,2,1,56,1633,4844,-1,0
6572,30000,2,2,1,22,12135,1000,0,0
6573,90000,2,1,2,26,32505,1197,0,0
6574,130000,2,2,1,33,0,0,-1,0
6575,200000,1,1,1,38,0,0,-2,0
6576,20000,2,2,2,23,17149,0,2,1
6577,300000,1,3,1,31,3069,280,-1,0
6578,160000,2,1,1,41,94360,3690,0,0
6579,500000,2,1,1,41,0,0,-1,0
6580,50000,2,2,2,25,19388,900,0,1
6581,20000,1,1,2,25,19376,1000,0,0
6582,240000,1,3,1,40,223434,0,2,1
6583,200000,1,2,2,29,186507,5600,2,1
6584,200000,2,2,2,27,1266,0,-1,1
6585,260000,2,1,2,36,7537,3710,-1,0
6586,100000,1,2,2,26,0,53528,-2,0
6587,360000,1,3,1,42,24047,17387,-1,0
6588,280000,2,6,3,38,143864,5000,-1,0
6589,360000,1,1,1,47,9476,7000,-1,0
6590,420000,2,1,1,34,883,28000,-1,0
6591,400000,2,2,1,42,697,703,0,0
6592,50000,2,2,1,41,29168,1000,0,0
6593,500000,1,1,1,45,28408,63001,-2,0
6594,50000,1,2,2,56,18859,680,0,0
6595,80000,2,1,2,24,2557,77004,-1,0
6596,80000,2,2,2,23,60469,2000,0,0
6597,20000,2,2,2,50,17573,1000,0,0
6598,460000,2,1,2,27,90032,5039,0,0
6599,240000,1,1,2,33,0,0,-2,0
6600,120000,1,2,2,30,47569,1920,0,0
6601,20000,1,2,2,24,7669,1000,2,0
6602,290000,1,3,1,50,52624,1177,0,0
6603,50000,2,2,2,38,20537,615,0,0
6604,200000,2,2,1,40,0,0,0,0
6605,20000,2,3,3,27,0,0,-1,0
6606,100000,1,1,1,43,49561,1605,0,0
6607,260000,2,1,2,36,112857,4200,0,0
6608,20000,2,2,2,27,7080,0,0,0
6609,10000,2,2,2,22,9803,1000,2,0
6610,420000,1,1,1,47,0,0,-2,0
6611,130000,2,3,2,27,13629,6587,0,0
6612,150000,2,1,2,25,42251,10000,0,0
6613,120000,1,1,2,33,291,291,-1,0
6614,30000,2,2,2,25,10691,600,0,0
6615,260000,2,2,2,31,88575,4000,0,0
6616,60000,1,3,2,34,326,326,-1,1
6617,70000,2,3,2,52,26185,1122,0,0
6618,110000,1,2,2,26,17129,2000,2,0
6619,180000,1,2,2,37,11776,110306,-1,0
6620,300000,2,2,2,48,0,18774,-2,0
6621,260000,2,1,1,38,377,693,-2,0
6622,50000,2,2,1,41,12428,60,0,1
6623,90000,2,3,1,45,0,0,0,0
6624,20000,2,2,2,24,14834,4026,0,1
6625,220000,2,1,2,30,33266,4622,2,0
6626,240000,1,1,2,27,291,0,2,0
6627,440000,2,2,2,40,132889,6000,0,0
6628,60000,2,2,1,37,58430,2000,2,0
6629,380000,1,2,1,31,4702,9354,-1,0
6630,30000,2,3,1,44,21205,2000,2,1
6631,120000,2,2,2,35,2855,68074,0,0
6632,150000,1,1,2,29,7810,7130,-2,0
6633,90000,1,2,2,28,50316,2100,2,0
6634,180000,2,2,1,34,24901,500,0,0
6635,10000,2,2,2,37,390,0,-1,0
6636,20000,1,2,2,24,18437,1500,0,1
6637,80000,2,3,1,41,61193,2439,2,1
6638,610000,1,2,1,30,8666,1500,0,0
6639,180000,2,3,2,27,0,0,-2,0
6640,50000,1,3,1,53,1288,334,-1,1
6641,130000,1,1,2,30,124942,4500,0,1
6642,160000,1,1,2,26,6666,6666,-1,0
6643,200000,1,1,2,29,161525,4089,2,0
6644,20000,1,1,2,29,19023,0,0,0
6645,50000,2,2,2,56,18660,851,0,0
6646,30000,2,2,1,46,30688,800,2,1
6647,140000,1,2,1,29,124256,5000,0,0
6648,160000,1,2,1,45,13323,2000,2,0
6649,410000,1,1,1,33,2624,0,-1,0
6650,320000,2,1,2,30,7500,42562,-1,0
6651,50000,2,2,1,36,27785,973,0,0
6652,110000,1,2,2,29,111864,5000,0,0
6653,530000,2,3,1,50,164838,5000,0,0
6654,80000,2,2,2,40,19494,209,0,1
6655,190000,2,1,2,26,118541,4767,0,1
6656,500000,1,2,1,58,16871,6063,-1,0
6657,270000,2,3,2,30,4759,0,-1,0
6658,20000,2,2,2,26,18125,761,0,0
6659,90000,1,2,1,39,22684,1755,2,1
6660,10000,1,2,2,44,0,0,0,0
6661,320000,2,2,1,36,0,2500,0,0
6662,190000,2,1,1,33,4054,7500,-1,0
6663,380000,1,1,1,39,0,24000,-2,1
6664,180000,1,2,2,30,140008,5015,0,0
6665,360000,2,1,2,33,0,5140,-2,0
6666,150000,1,2,1,30,11376,1000,0,0
6667,50000,2,1,1,57,29117,0,2,1
6668,50000,1,2,2,39,36082,3119,2,0
6669,50000,1,3,1,51,34869,1316,0,0
6670,340000,2,2,2,30,360,45385,-1,0
6671,320000,1,1,2,26,0,220000,-2,0
6672,230000,2,1,2,42,476,326,2,0
6673,120000,2,1,2,31,5666,6246,-1,0
6674,30000,1,1,2,34,22916,1000,0,0
6675,240000,1,1,2,34,9052,28012,-1,0
6676,240000,2,2,1,32,3509,1198,-1,0
6677,210000,1,1,2,30,103175,3900,0,0
6678,20000,1,3,2,24,16055,1900,0,0
6679,20000,2,2,1,42,19580,790,0,1
6680,110000,2,1,2,25,0,0,0,0
6681,130000,1,2,1,39,95105,2500,0,0
6682,80000,2,2,1,28,77279,3000,0,0
6683,20000,1,2,1,36,13985,1000,0,1
6684,10000,1,1,1,38,10169,1000,2,1
6685,180000,1,2,1,37,9772,9315,-1,0
6686,280000,2,2,2,29,59185,3000,0,0
6687,220000,1,1,2,29,36312,1500,2,1
6688,260000,1,2,1,42,217340,8300,0,1
6689,30000,1,2,1,40,0,0,-1,0
6690,50000,2,2,1,29,13272,20217,-1,0
6691,150000,2,3,2,47,151974,5100,0,0
6692,160000,1,3,2,38,50389,1461,0,0
6693,20000,1,2,2,26,0,0,0,0
6694,280000,1,1,1,42,147124,3589,0,0
6695,50000,1,2,2,24,9140,500,0,0
6696,300000,2,1,2,43,89,0,-2,0
6697,230000,1,2,1,31,0,10000,-1,0
6698,60000,1,3,2,27,19838,1000,0,0
6699,190000,1,3,1,29,-969,1587,-2,0
6700,60000,1,2,2,43,0,0,-2,0
6701,100000,2,2,2,25,71088,2600,0,1
6702,30000,2,2,1,45,21790,1500,0,0
6703,200000,2,2,2,30,56163,1130,0,1
6704,30000,1,1,3,27,24122,1000,0,0
6705,130000,1,2,2,25,27117,651,0,0
6706,120000,1,2,2,29,28682,1500,0,0
6707,160000,2,2,2,35,0,0,-2,0
6708,20000,2,2,2,23,756,23750,-1,0
6709,30000,2,2,2,24,30430,0,0,0
6710,70000,2,2,2,23,16579,2000,0,0
6711,80000,1,3,2,25,30290,1013,0,0
6712,80000,2,2,2,23,1911,344,0,0
6713,100000,1,2,2,50,66951,3000,0,0
6714,570000,1,1,2,31,1666,3778,-1,0
6715,170000,1,1,1,45,870,0,-1,0
6716,50000,2,2,2,25,7300,17120,-1,0
6717,310000,2,1,2,39,246525,10000,0,0
6718,140000,1,1,2,27,9763,5000,0,1
6719,200000,2,2,2,29,76088,22500,0,0
6720,300000,2,2,2,26,7200,908,0,1
6721,300000,2,1,2,26,249990,8000,0,0
6722,140000,1,2,2,55,101290,4000,0,0
6723,560000,1,1,1,47,73537,19443,-1,0
6724,200000,1,1,1,46,95531,15000,2,1
6725,230000,2,3,1,31,168476,5071,0,0
6726,200000,1,1,1,36,6352,1000,0,1
6727,160000,1,2,2,34,80203,2000,2,1
6728,220000,1,1,2,29,168294,5836,0,0
6729,60000,1,3,2,25,29161,2000,0,0
6730,390000,2,2,1,43,19025,3574,0,1
6731,280000,2,1,2,39,320,1000,-2,0
6732,80000,1,1,1,60,0,4189,-2,0
6733,360000,1,2,1,34,35498,1000,0,0
6734,20000,2,2,2,21,20028,5000,0,0
6735,500000,2,2,1,31,16923,24236,0,0
6736,90000,2,1,2,23,316,3316,0,0
6737,30000,2,1,1,33,29766,1032,0,0
6738,390000,1,1,2,47,0,0,-1,0
6739,360000,1,1,1,32,-5,0,-2,1
6740,10000,2,2,2,32,10048,500,0,0
6741,150000,2,1,1,32,0,0,-2,0
6742,40000,2,2,2,27,38066,1500,0,0
6743,210000,2,5,2,29,65069,13000,0,0
6744,50000,2,2,1,41,19318,545,0,0
6745,10000,1,2,2,23,6844,500,2,1
6746,310000,2,2,2,26,47895,1000,0,0
6747,50000,1,1,2,34,0,0,-2,0
6748,150000,2,1,1,37,1914,0,-1,0
6749,50000,1,3,1,48,14968,800,0,1
6750,250000,2,1,2,30,86564,3212,2,0
6751,30000,2,3,1,46,25087,0,2,1
6752,30000,1,1,1,32,22435,1800,0,1
6753,30000,2,3,1,50,25251,4000,2,1
6754,20000,2,2,1,44,15096,0,3,1
6755,30000,2,1,2,24,20812,614,0,0
6756,300000,1,1,1,45,8333,15449,-1,1
6757,90000,1,2,1,28,0,776,-2,0
6758,30000,1,2,2,24,24863,980,2,0
6759,200000,2,2,1,51,142651,10100,2,1
6760,180000,2,2,2,29,178120,9603,0,0
6761,70000,2,2,2,26,27545,656,-1,0
6762,230000,2,2,2,29,854,5183,2,0
6763,240000,2,1,1,45,0,0,-2,0
6764,190000,2,3,1,41,-12,4550,-1,0
6765,80000,2,1,1,29,0,0,-2,0
6766,300000,2,2,1,34,14570,0,0,0
6767,220000,2,1,1,36,208373,8621,0,0
6768,340000,1,2,1,31,83713,2971,0,1
6769,480000,2,1,2,57,25108,25000,-1,0
6770,60000,2,1,1,25,17236,527,0,0
6771,200000,1,2,1,28,11351,2826,0,0
6772,20000,1,2,1,53,150,850,-1,0
6773,110000,2,3,2,46,48438,2000,0,0
6774,470000,2,2,2,32,123737,250000,0,1
6775,200000,1,2,1,42,0,53025,-2,0
6776,130000,1,1,2,30,20246,3000,0,0
6777,80000,1,1,1,46,30153,1000,0,0
6778,120000,2,2,1,30,0,0,-2,0
6779,180000,1,1,2,27,34978,15000,0,0
6780,400000,1,2,1,42,208432,6500,0,0
6781,150000,1,3,1,43,37192,1041,0,0
6782,640000,2,3,2,34,19552,194014,-1,0
6783,500000,1,1,1,32,50722,50000,0,0
6784,70000,2,1,2,26,35511,1400,2,1
6785,100000,2,1,2,24,476,326,-1,0
6786,80000,2,3,1,42,0,0,-2,0
6787,120000,2,2,1,30,92348,4000,0,0
6788,210000,2,1,2,31,46387,2000,0,0
6789,50000,2,1,2,25,0,0,-2,0
6790,50000,2,2,1,45,8028,297,0,0
6791,260000,1,2,1,35,0,0,-2,0
6792,20000,1,2,2,22,0,0,0,0
6793,30000,1,2,1,40,29988,0,0,0
6794,310000,2,2,1,29,78877,3023,0,0
6795,100000,1,1,2,34,9289,62588,0,0
6796,300000,2,1,1,38,0,1100,-2,0
6797,30000,1,3,1,47,0,0,-2,0
