tid,account,amount,date,type
8905,8905,102215,2015-05-14,exp
8906,8906,47003,2015-05-14,exp
8907,8907,17778,2015-05-14,exp
8908,8908,26608,2015-05-14,exp
8909,8909,1114,2015-05-14,exp
8910,8910,2522,2015-05-14,exp
8911,8911,29315,2015-05-14,exp
8912,8912,18668,2015-05-14,exp
8913,8913,1201,2015-05-14,exp
8914,8914,880,2015-05-14,exp
8915,8915,46728,2015-05-14,exp
8916,8916,27651,2015-05-14,exp
8917,8917,7126,2015-05-14,exp
8918,8918,28302,2015-05-14,exp
8919,8919,74108,2015-05-14,exp
8920,8920,9048,2015-05-14,exp
8921,8921,19315,2015-05-14,exp
8922,8922,5051,2015-05-14,exp
8923,8923,54859,2015-05-14,exp
8924,8924,74551,2015-05-14,exp
8925,8925,31640,2015-05-14,exp
8926,8926,19462,2015-05-14,exp
8927,8927,187687,2015-05-14,exp
8928,8928,1714,2015-05-14,exp
8929,8929,-105,2015-05-14,exp
8930,8930,8658,2015-05-14,exp
8931,8931,169691,2015-05-14,exp
8932,8932,0,2015-05-14,exp
8933,8933,170739,2015-05-14,exp
8934,8934,34047,2015-05-14,exp
8935,8935,0,2015-05-14,exp
8936,8936,11679,2015-05-14,exp
8937,8937,49192,2015-05-14,exp
8938,8938,31041,2015-05-14,exp
8939,8939,18106,2015-05-14,exp
8940,8940,37782,2015-05-14,exp
8941,8941,151996,2015-05-14,exp
8942,8942,46224,2015-05-14,exp
8943,8943,29174,2015-05-14,exp
8944,8944,62135,2015-05-14,exp
8945,8945,93480,2015-05-14,exp
8946,8946,199,2015-05-14,exp
8947,8947,9008,2015-05-14,exp
8948,8948,0,2015-05-14,exp
8949,8949,29149,2015-05-14,exp
8950,8950,6782,2015-05-14,exp
8951,8951,52550,2015-05-14,exp
8952,8952,0,2015-05-14,exp
8953,8953,11800,2015-05-14,exp
8954,8954,52639,2015-05-14,exp
8955,8955,32901,2015-05-14,exp
8956,8956,19058,2015-05-14,exp
8957,8957,4883,2015-05-14,exp
8958,8958,2718,2015-05-14,exp
8959,8959,156094,2015-05-14,exp
8960,8960,0,2015-05-14,exp
8961,8961,8609,2015-05-14,exp
8962,8962,113208,2015-05-14,exp
8963,8963,183208,2015-05-14,exp
8964,8964,10300,2015-05-14,exp
8965,8965,15601,2015-05-14,exp
8966,8966,22276,2015-05-14,exp
8967,8967,35719,2015-05-14,exp
8968,8968,68235,2015-05-14,exp
8969,8969,7127,2015-05-14,exp
8970,8970,11927,2015-05-14,exp
8971,8971,174184,2015-05-14,exp
8972,8972,9539,2015-05-14,exp
8973,8973,12012,2015-05-14,exp
8974,8974,0,2015-05-14,exp
8975,8975,142793,2015-05-14,exp
8976,8976,120961,2015-05-14,exp
8977,8977,2916,2015-05-14,exp
8978,8978,64387,2015-05-14,exp
8979,8979,482,2015-05-14,exp
8980,8980,112672,2015-05-14,exp
8981,8981,18681,2015-05-14,exp
8982,8982,0,2015-05-14,exp
8983,8983,108072,2015-05-14,exp
8984,8984,-16,2015-05-14,exp
8985,8985,1957,2015-05-14,exp
8986,8986,39863,2015-05-14,exp
8987,8987,9238,2015-05-14,exp
8988,8988,135837,2015-05-14,exp
8989,8989,13742,2015-05-14,exp
8990,8990,34600,2015-05-14,exp
8991,8991,62463,2015-05-14,exp
8992,8992,5215,2015-05-14,exp
8993,8993,4084,2015-05-14,exp
8994,8994,17177,2015-05-14,exp
8995,8995,45473,2015-05-14,exp
8996,8996,435,2015-05-14,exp
8997,8997,150,2015-05-14,exp
8998,8998,88878,2015-05-14,exp
8999,8999,390,2015-05-14,exp
9000,9000,1672,2015-05-14,exp
9001,9001,0,2015-05-14,exp
9002,9002,9829,2015-05-14,exp
9003,9003,22646,2015-05-14,exp
9004,9004,29306,2015-05-14,exp
9005,9005,0,2015-05-14,exp
9006,9006,13656,2015-05-14,exp
9007,9007,148754,2015-05-14,exp
9008,9008,5957,2015-05-14,exp
9009,9009,11461,2015-05-14,exp
9010,9010,20000,2015-05-14,exp
9011,9011,7711,2015-05-14,exp
9012,9012,275230,2015-05-14,exp
9013,9013,84242,2015-05-14,exp
9014,9014,19473,2015-05-14,exp
9015,9015,19533,2015-05-14,exp
9016,9016,29993,2015-05-14,exp
9017,9017,22661,2015-05-14,exp
9018,9018,16117,2015-05-14,exp
9019,9019,697,2015-05-14,exp
9020,9020,175581,2015-05-14,exp
9021,9021,41953,2015-05-14,exp
9022,9022,660,2015-05-14,exp
9023,9023,0,2015-05-14,exp
9024,9024,29933,2015-05-14,exp
9025,9025,45180,2015-05-14,exp
9026,9026,18414,2015-05-14,exp
9027,9027,1186,2015-05-14,exp
9028,9028,70137,2015-05-14,exp
9029,9029,2558,2015-05-14,exp
9030,9030,29826,2015-05-14,exp
9031,9031,50072,2015-05-14,exp
9032,9032,22173,2015-05-14,exp
9033,9033,0,2015-05-14,exp
9034,9034,73602,2015-05-14,exp
9035,9035,-129,2015-05-14,exp
9036,9036,-796,2015-05-14,exp
9037,9037,24289,2015-05-14,exp
9038,9038,39638,2015-05-14,exp
9039,9039,82951,2015-05-14,exp
9040,9040,27938,2015-05-14,exp
9041,9041,0,2015-05-14,exp
9042,9042,2661,2015-05-14,exp
9043,9043,11466,2015-05-14,exp
9044,9044,880,2015-05-14,exp
9045,9045,315125,2015-05-14,exp
9046,9046,36352,2015-05-14,exp
9047,9047,18541,2015-05-14,exp
9048,9048,338,2015-05-14,exp
9049,9049,0,2015-05-14,exp
9050,9050,21293,2015-05-14,exp
9051,9051,0,2015-05-14,exp
9052,9052,45890,2015-05-14,exp
9053,9053,48313,2015-05-14,exp
9054,9054,390,2015-05-14,exp
9055,9055,70252,2015-05-14,exp
9056,9056,9200,2015-05-14,exp
9057,9057,420,2015-05-14,exp
9058,9058,0,2015-05-14,exp
9059,9059,2766,2015-05-14,exp
9060,9060,101188,2015-05-14,exp
9061,9061,9487,2015-05-14,exp
9062,9062,190050,2015-05-14,exp
9063,9063,48651,2015-05-14,exp
9064,9064,9968,2015-05-14,exp
9065,9065,59643,2015-05-14,exp
9066,9066,53308,2015-05-14,exp
9067,9067,5471,2015-05-14,exp
9068,9068,2844,2015-05-14,exp
9069,9069,22805,2015-05-14,exp
9070,9070,28619,2015-05-14,exp
9071,9071,50856,2015-05-14,exp
9072,9072,182771,2015-05-14,exp
9073,9073,149472,2015-05-14,exp
9074,9074,806,2015-05-14,exp
9075,9075,31771,2015-05-14,exp
9076,9076,0,2015-05-14,exp
9077,9077,0,2015-05-14,exp
9078,9078,21565,2015-05-14,exp
9079,9079,0,2015-05-14,exp
9080,9080,55033,2015-05-14,exp
9081,9081,500,2015-05-14,exp
9082,9082,106300,2015-05-14,exp
9083,9083,14400,2015-05-14,exp
9084,9084,60737,2015-05-14,exp
9085,9085,49630,2015-05-14,exp
9086,9086,0,2015-05-14,exp
9087,9087,48914,2015-05-14,exp
9088,9088,396,2015-05-14,exp
9089,9089,2769,2015-05-14,exp
9090,9090,79958,2015-05-14,exp
9091,9091,126422,2015-05-14,exp
9092,9092,196221,2015-05-14,exp
9093,9093,0,2015-05-14,exp
9094,9094,0,2015-05-14,exp
9095,9095,68319,2015-05-14,exp
9096,9096,0,2015-05-14,exp
9097,9097,2271,2015-05-14,exp
9098,9098,17850,2015-05-14,exp
9099,9099,46093,2015-05-14,exp
9100,9100,40692,2015-05-14,exp
9101,9101,17719,2015-05-14,exp
9102,9102,19650,2015-05-14,exp
9103,9103,82183,2015-05-14,exp
9104,9104,28283,2015-05-14,exp
9105,9105,2833,2015-05-14,exp
9106,9106,125786,2015-05-14,exp
9107,9107,0,2015-05-14,exp
9108,9108,102779,2015-05-14,exp
9109,9109,15129,2015-05-14,exp
9110,9110,3501,2015-05-14,exp
9111,9111,94617,2015-05-14,exp
9112,9112,321825,2015-05-14,exp
9113,9113,0,2015-05-14,exp
9114,9114,172328,2015-05-14,exp
9115,9115,226176,2015-05-14,exp
9116,9116,24192,2015-05-14,exp
9117,9117,971,2015-05-14,exp
9118,9118,18093,2015-05-14,exp
9119,9119,316,2015-05-14,exp
9120,9120,30270,2015-05-14,exp
9121,9121,540,2015-05-14,exp
9122,9122,45053,2015-05-14,exp
9123,9123,390,2015-05-14,exp
9124,9124,52834,2015-05-14,exp
9125,9125,20247,2015-05-14,exp
9126,9126,3672,2015-05-14,exp
9127,9127,41150,2015-05-14,exp
9128,9128,16471,2015-05-14,exp
9129,9129,278745,2015-05-14,exp
9130,9130,48129,2015-05-14,exp
9131,9131,9792,2015-05-14,exp
9132,9132,20890,2015-05-14,exp
9133,9133,139385,2015-05-14,exp
9134,9134,2057,2015-05-14,exp
9135,9135,60867,2015-05-14,exp
9136,9136,201426,2015-05-14,exp
9137,9137,36147,2015-05-14,exp
9138,9138,6491,2015-05-14,exp
9139,9139,17314,2015-05-14,exp
9140,9140,96298,2015-05-14,exp
9141,9141,1686,2015-05-14,exp
9142,9142,26276,2015-05-14,exp
9143,9143,49057,2015-05-14,exp
9144,9144,36344,2015-05-14,exp
9145,9145,0,2015-05-14,exp
9146,9146,60916,2015-05-14,exp
9147,9147,27850,2015-05-14,exp
9148,9148,3871,2015-05-14,exp
9149,9149,5073,2015-05-14,exp
9150,9150,114144,2015-05-14,exp
9151,9151,1824,2015-05-14,exp
9152,9152,2653,2015-05-14,exp
9153,9153,390,2015-05-14,exp
9154,9154,187329,2015-05-14,exp
9155,9155,15858,2015-05-14,exp
9156,9156,6180,2015-05-14,exp
9157,9157,29260,2015-05-14,exp
9158,9158,141330,2015-05-14,exp
9159,9159,19315,2015-05-14,exp
9160,9160,101541,2015-05-14,exp
9161,9161,10780,2015-05-14,exp
9162,9162,92400,2015-05-14,exp
9163,9163,69686,2015-05-14,exp
9164,9164,0,2015-05-14,exp
9165,9165,29513,2015-05-14,exp
9166,9166,169863,2015-05-14,exp
9167,9167,22369,2015-05-14,exp
9168,9168,390,2015-05-14,exp
9169,9169,29703,2015-05-14,exp
9170,9170,49959,2015-05-14,exp
9171,9171,32884,2015-05-14,exp
9172,9172,29178,2015-05-14,exp
9173,9173,19391,2015-05-14,exp
9174,9174,29077,2015-05-14,exp
9175,9175,0,2015-05-14,exp
9176,9176,24105,2015-05-14,exp
9177,9177,28836,2015-05-14,exp
9178,9178,-18,2015-05-14,exp
9179,9179,13723,2015-05-14,exp
9180,9180,500,2015-05-14,exp
9181,9181,188205,2015-05-14,exp
9182,9182,82812,2015-05-14,exp
9183,9183,19855,2015-05-14,exp
9184,9184,35951,2015-05-14,exp
9185,9185,17773,2015-05-14,exp
9186,9186,22746,2015-05-14,exp
9187,9187,291,2015-05-14,exp
9188,9188,29336,2015-05-14,exp
9189,9189,440,2015-05-14,exp
9190,9190,18434,2015-05-14,exp
9191,9191,32221,2015-05-14,exp
9192,9192,-2699,2015-05-14,exp
9193,9193,95299,2015-05-14,exp
9194,9194,128112,2015-05-14,exp
9195,9195,2495,2015-05-14,exp
9196,9196,0,2015-05-14,exp
9197,9197,2062,2015-05-14,exp
9198,9198,0,2015-05-14,exp
9199,9199,0,2015-05-14,exp
9200,9200,161907,2015-05-14,exp
9201,9201,390178,2015-05-14,exp
9202,9202,58542,2015-05-14,exp
9203,9203,196398,2015-05-14,exp
9204,9204,9661,2015-05-14,exp
9205,9205,26505,2015-05-14,exp
9206,9206,143,2015-05-14,exp
9207,9207,164584,2015-05-14,exp
9208,9208,0,2015-05-14,exp
9209,9209,5700,2015-05-14,exp
9210,9210,4712,2015-05-14,exp
9211,9211,108614,2015-05-14,exp
9212,9212,13860,2015-05-14,exp
9213,9213,66504,2015-05-14,exp
9214,9214,83699,2015-05-14,exp
9215,9215,16713,2015-05-14,exp
9216,9216,107,2015-05-14,exp
9217,9217,6763,2015-05-14,exp
9218,9218,183051,2015-05-14,exp
9219,9219,396,2015-05-14,exp
9220,9220,157,2015-05-14,exp
9221,9221,0,2015-05-14,exp
9222,9222,0,2015-05-14,exp
9223,9223,30587,2015-05-14,exp
9224,9224,2654,2015-05-14,exp
9225,9225,10239,2015-05-14,exp
9226,9226,0,2015-05-14,exp
9227,9227,830,2015-05-14,exp
9228,9228,12553,2015-05-14,exp
9229,9229,371,2015-05-14,exp
9230,9230,198828,2015-05-14,exp
9231,9231,0,2015-05-14,exp
9232,9232,20030,2015-05-14,exp
9233,9233,10484,2015-05-14,exp
9234,9234,109652,2015-05-14,exp
9235,9235,20613,2015-05-14,exp
9236,9236,29642,2015-05-14,exp
9237,9237,0,2015-05-14,exp
9238,9238,44724,2015-05-14,exp
9239,9239,195069,2015-05-14,exp
9240,9240,3749,2015-05-14,exp
9241,9241,2400,2015-05-14,exp
9242,9242,0,2015-05-14,exp
9243,9243,57517,2015-05-14,exp
9244,9244,142461,2015-05-14,exp
9245,9245,1651,2015-05-14,exp
9246,9246,2279,2015-05-14,exp
9247,9247,833,2015-05-14,exp
9248,9248,0,2015-05-14,exp
9249,9249,1831,2015-05-14,exp
9250,9250,0,2015-05-14,exp
9251,9251,59509,2015-05-14,exp
9252,9252,28614,2015-05-14,exp
9253,9253,12916,2015-05-14,exp
9254,9254,4638,2015-05-14,exp
9255,9255,67905,2015-05-14,exp
9256,9256,48455,2015-05-14,exp
9257,9257,0,2015-05-14,exp
9258,9258,6813,2015-05-14,exp
9259,9259,10632,2015-05-14,exp
9260,9260,3569,2015-05-14,exp
9261,9261,30070,2015-05-14,exp
9262,9262,29350,2015-05-14,exp
9263,9263,6587,2015-05-14,exp
9264,9264,60576,2015-05-14,exp
9265,9265,8345,2015-05-14,exp
9266,9266,18238,2015-05-14,exp
9267,9267,3668,2015-05-14,exp
9268,9268,9063,2015-05-14,exp
9269,9269,19728,2015-05-14,exp
9270,9270,25461,2015-05-14,exp
9271,9271,97661,2015-05-14,exp
9272,9272,55606,2015-05-14,exp
9273,9273,47999,2015-05-14,exp
9274,9274,26674,2015-05-14,exp
9275,9275,0,2015-05-14,exp
9276,9276,1924,2015-05-14,exp
9277,9277,11451,2015-05-14,exp
9278,9278,215,2015-05-14,exp
9279,9279,144345,2015-05-14,exp
9280,9280,2254,2015-05-14,exp
9281,9281,92621,2015-05-14,exp
9282,9282,16418,2015-05-14,exp
9283,9283,582,2015-05-14,exp
9284,9284,238775,2015-05-14,exp
9285,9285,17539,2015-05-14,exp
9286,9286,19079,2015-05-14,exp
9287,9287,49794,2015-05-14,exp
9288,9288,0,2015-05-14,exp
9289,9289,0,2015-05-14,exp
9290,9290,100357,2015-05-14,exp
9291,9291,98365,2015-05-14,exp
9292,9292,104160,2015-05-14,exp
9293,9293,118091,2015-05-14,exp
9294,9294,0,2015-05-14,exp
9295,9295,92530,2015-05-14,exp
9296,9296,25030,2015-05-14,exp
9297,9297,6100,2015-05-14,exp
9298,9298,47202,2015-05-14,exp
9299,9299,18718,2015-05-14,exp
9300,9300,0,2015-05-14,exp
9301,9301,1170,2015-05-14,exp
9302,9302,36927,2015-05-14,exp
9303,9303,0,2015-05-14,exp
9304,9304,59452,2015-05-14,exp
9305,9305,17924,2015-05-14,exp
9306,9306,109821,2015-05-14,exp
9307,9307,0,2015-05-14,exp
9308,9308,19509,2015-05-14,exp
9309,9309,13147,2015-05-14,exp
9310,9310,96964,2015-05-14,exp
9311,9311,2593,2015-05-14,exp
9312,9312,75743,2015-05-14,exp
9313,9313,53186,2015-05-14,exp
9314,9314,11893,2015-05-14,exp
9315,9315,14277,2015-05-14,exp
9316,9316,207919,2015-05-14,exp
9317,9317,-10810,2015-05-14,exp
9318,9318,78154,2015-05-14,exp
9319,9319,74132,2015-05-14,exp
9320,9320,12852,2015-05-14,exp
9321,9321,98484,2015-05-14,exp
9322,9322,308074,2015-05-14,exp
9323,9323,16226,2015-05-14,exp
9324,9324,239874,2015-05-14,exp
9325,9325,14249,2015-05-14,exp
9326,9326,59823,2015-05-14,exp
9327,9327,7970,2015-05-14,exp
9328,9328,46963,2015-05-14,exp
9329,9329,24351,2015-05-14,exp
9330,9330,16496,2015-05-14,exp
9331,9331,234221,2015-05-14,exp
9332,9332,35898,2015-05-14,exp
9333,9333,-1896,2015-05-14,exp
9334,9334,101546,2015-05-14,exp
9335,9335,30107,2015-05-14,exp
9336,9336,223366,2015-05-14,exp
9337,9337,38981,2015-05-14,exp
9338,9338,15855,2015-05-14,exp
9339,9339,16299,2015-05-14,exp
9340,9340,0,2015-05-14,exp
9341,9341,19733,2015-05-14,exp
9342,9342,40009,2015-05-14,exp
9343,9343,19720,2015-05-14,exp
9344,9344,130500,2015-05-14,exp
9345,9345,1000,2015-05-14,exp
9346,9346,5121,2015-05-14,exp
9347,9347,9501,2015-05-14,exp
9348,9348,666,2015-05-14,exp
9349,9349,28097,2015-05-14,exp
9350,9350,1011,2015-05-14,exp
9351,9351,3378,2015-05-14,exp
9352,9352,0,2015-05-14,exp
9353,9353,8631,2015-05-14,exp
9354,9354,435,2015-05-14,exp
9355,9355,888,2015-05-14,exp
9356,9356,40442,2015-05-14,exp
9357,9357,0,2015-05-14,exp
9358,9358,22279,2015-05-14,exp
9359,9359,9756,2015-05-14,exp
9360,9360,71797,2015-05-14,exp
9361,9361,3356,2015-05-14,exp
9362,9362,5021,2015-05-14,exp
9363,9363,131684,2015-05-14,exp
9364,9364,122256,2015-05-14,exp
9365,9365,96367,2015-05-14,exp
9366,9366,13235,2015-05-14,exp
9367,9367,8063,2015-05-14,exp
9368,9368,0,2015-05-14,exp
9369,9369,81849,2015-05-14,exp
9370,9370,131346,2015-05-14,exp
9371,9371,1286,2015-05-14,exp
9372,9372,21105,2015-05-14,exp
9373,9373,-185,2015-05-14,exp
9374,9374,30817,2015-05-14,exp
9375,9375,39687,2015-05-14,exp
9376,9376,20492,2015-05-14,exp
9377,9377,6265,2015-05-14,exp
9378,9378,12567,2015-05-14,exp
9379,9379,34226,2015-05-14,exp
9380,9380,20355,2015-05-14,exp
9381,9381,12509,2015-05-14,exp
9382,9382,42373,2015-05-14,exp
9383,9383,59984,2015-05-14,exp
9384,9384,0,2015-05-14,exp
9385,9385,8840,2015-05-14,exp
9386,9386,9800,2015-05-14,exp
9387,9387,0,2015-05-14,exp
9388,9388,25218,2015-05-14,exp
9389,9389,28905,2015-05-14,exp
9390,9390,40234,2015-05-14,exp
9391,9391,4887,2015-05-14,exp
9392,9392,832,2015-05-14,exp
9393,9393,-3,2015-05-14,exp
9394,9394,121277,2015-05-14,exp
9395,9395,113760,2015-05-14,exp
9396,9396,0,2015-05-14,exp
9397,9397,12374,2015-05-14,exp
9398,9398,18073,2015-05-14,exp
9399,9399,155517,2015-05-14,exp
9400,9400,88912,2015-05-14,exp
9401,9401,16886,2015-05-14,exp
9402,9402,73230,2015-05-14,exp
9403,9403,390,2015-05-14,exp
9404,9404,12014,2015-05-14,exp
9405,9405,77881,2015-05-14,exp
9406,9406,780,2015-05-14,exp
9407,9407,390,2015-05-14,exp
9408,9408,0,2015-05-14,exp
9409,9409,25640,2015-05-14,exp
9410,9410,-4220,2015-05-14,exp
9411,9411,20896,2015-05-14,exp
9412,9412,75846,2015-05-14,exp
9413,9413,0,2015-05-14,exp
9414,9414,97670,2015-05-14,exp
9415,9415,12900,2015-05-14,exp
9416,9416,199417,2015-05-14,exp
9417,9417,38381,2015-05-14,exp
9418,9418,9793,2015-05-14,exp
9419,9419,56338,2015-05-14,exp
9420,9420,138893,2015-05-14,exp
9421,9421,710,2015-05-14,exp
9422,9422,1419,2015-05-14,exp
9423,9423,37369,2015-05-14,exp
9424,9424,6422,2015-05-14,exp
9425,9425,38066,2015-05-14,exp
9426,9426,63243,2015-05-14,exp
9427,9427,130728,2015-05-14,exp
9428,9428,0,2015-05-14,exp
9429,9429,46249,2015-05-14,exp
9430,9430,29283,2015-05-14,exp
9431,9431,18163,2015-05-14,exp
9432,9432,13451,2015-05-14,exp
9433,9433,644,2015-05-14,exp
9434,9434,1290,2015-05-14,exp
9435,9435,8971,2015-05-14,exp
9436,9436,18376,2015-05-14,exp
9437,9437,94114,2015-05-14,exp
9438,9438,19828,2015-05-14,exp
9439,9439,8210,2015-05-14,exp
9440,9440,205,2015-05-14,exp
9441,9441,42000,2015-05-14,exp
9442,9442,2069,2015-05-14,exp
9443,9443,38124,2015-05-14,exp
9444,9444,4102,2015-05-14,exp
9445,9445,62539,2015-05-14,exp
9446,9446,8519,2015-05-14,exp
9447,9447,0,2015-05-14,exp
9448,9448,99,2015-05-14,exp
9449,9449,54512,2015-05-14,exp
9450,9450,0,2015-05-14,exp
9451,9451,4460,2015-05-14,exp
9452,9452,16563,2015-05-14,exp
9453,9453,1426,2015-05-14,exp
9454,9454,9766,2015-05-14,exp
9455,9455,46694,2015-05-14,exp
9456,9456,84205,2015-05-14,exp
9457,9457,109142,2015-05-14,exp
9458,9458,5100,2015-05-14,exp
9459,9459,55229,2015-05-14,exp
9460,9460,52574,2015-05-14,exp
9461,9461,14112,2015-05-14,exp
9462,9462,2293,2015-05-14,exp
9463,9463,48763,2015-05-14,exp
9464,9464,0,2015-05-14,exp
9465,9465,41411,2015-05-14,exp
9466,9466,11699,2015-05-14,exp
9467,9467,60540,2015-05-14,exp
9468,9468,36183,2015-05-14,exp
9469,9469,150,2015-05-14,exp
9470,9470,23879,2015-05-14,exp
9471,9471,0,2015-05-14,exp
9472,9472,11606,2015-05-14,exp
9473,9473,237707,2015-05-14,exp
9474,9474,117944,2015-05-14,exp
9475,9475,141733,2015-05-14,exp
9476,9476,0,2015-05-14,exp
9477,9477,0,2015-05-14,exp
9478,9478,8972,2015-05-14,exp
9479,9479,5588,2015-05-14,exp
9480,9480,0,2015-05-14,exp
9481,9481,10180,2015-05-14,exp
9482,9482,0,2015-05-14,exp
9483,9483,161084,2015-05-14,exp
9484,9484,72210,2015-05-14,exp
9485,9485,24921,2015-05-14,exp
9486,9486,18123,2015-05-14,exp
9487,9487,1717,2015-05-14,exp
9488,9488,29019,2015-05-14,exp
9489,9489,0,2015-05-14,exp
9490,9490,3666,2015-05-14,exp
9491,9491,25975,2015-05-14,exp
9492,9492,0,2015-05-14,exp
9493,9493,47020,2015-05-14,exp
9494,9494,0,2015-05-14,exp
9495,9495,75007,2015-05-14,exp
9496,9496,768,2015-05-14,exp
9497,9497,148088,2015-05-14,exp
9498,9498,79692,2015-05-14,exp
9499,9499,20210,2015-05-14,exp
9500,9500,141612,2015-05-14,exp
9501,9501,3000,2015-05-14,exp
9502,9502,194964,2015-05-14,exp
9503,9503,52031,2015-05-14,exp
9504,9504,0,2015-05-14,exp
9505,9505,825,2015-05-14,exp
9506,9506,13226,2015-05-14,exp
9507,9507,8848,2015-05-14,exp
9508,9508,536,2015-05-14,exp
9509,9509,0,2015-05-14,exp
9510,9510,31034,2015-05-14,exp
9511,9511,24965,2015-05-14,exp
9512,9512,26774,2015-05-14,exp
9513,9513,52585,2015-05-14,exp
9514,9514,133067,2015-05-14,exp
9515,9515,52233,2015-05-14,exp
9516,9516,21772,2015-05-14,exp
9517,9517,72069,2015-05-14,exp
9518,9518,36692,2015-05-14,exp
9519,9519,58730,2015-05-14,exp
9520,9520,19364,2015-05-14,exp
9521,9521,2244,2015-05-14,exp
9522,9522,131067,2015-05-14,exp
9523,9523,115730,2015-05-14,exp
9524,9524,12197,2015-05-14,exp
9525,9525,25768,2015-05-14,exp
9526,9526,1527,2015-05-14,exp
9527,9527,-5,2015-05-14,exp
9528,9528,81121,2015-05-14,exp
9529,9529,20159,2015-05-14,exp
9530,9530,23093,2015-05-14,exp
9531,9531,8758,2015-05-14,exp
9532,9532,390,2015-05-14,exp
9533,9533,2176,2015-05-14,exp
9534,9534,320,2015-05-14,exp
9535,9535,142269,2015-05-14,exp
9536,9536,3884,2015-05-14,exp
9537,9537,107928,2015-05-14,exp
9538,9538,35125,2015-05-14,exp
9539,9539,0,2015-05-14,exp
9540,9540,20197,2015-05-14,exp
9541,9541,25979,2015-05-14,exp
9542,9542,47,2015-05-14,exp
9543,9543,561,2015-05-14,exp
9544,9544,197198,2015-05-14,exp
9545,9545,495,2015-05-14,exp
9546,9546,141208,2015-05-14,exp
9547,9547,48290,2015-05-14,exp
9548,9548,52342,2015-05-14,exp
9549,9549,6745,2015-05-14,exp
9550,9550,19546,2015-05-14,exp
9551,9551,77459,2015-05-14,exp
9552,9552,0,2015-05-14,exp
9553,9553,17086,2015-05-14,exp
9554,9554,4178,2015-05-14,exp
9555,9555,0,2015-05-14,exp
9556,9556,134563,2015-05-14,exp
9557,9557,276403,2015-05-14,exp
9558,9558,0,2015-05-14,exp
9559,9559,60953,2015-05-14,exp
9560,9560,51636,2015-05-14,exp
9561,9561,50289,2015-05-14,exp
9562,9562,81171,2015-05-14,exp
9563,9563,75762,2015-05-14,exp
9564,9564,1996,2015-05-14,exp
9565,9565,61826,2015-05-14,exp
9566,9566,70037,2015-05-14,exp
9567,9567,8041,2015-05-14,exp
9568,9568,0,2015-05-14,exp
9569,9569,36702,2015-05-14,exp
9570,9570,9101,2015-05-14,exp
9571,9571,5593,2015-05-14,exp
9572,9572,-173,2015-05-14,exp
9573,9573,16378,2015-05-14,exp
9574,9574,4530,2015-05-14,exp
9575,9575,10005,2015-05-14,exp
9576,9576,30424,2015-05-14,exp
9577,9577,20003,2015-05-14,exp
9578,9578,31535,2015-05-14,exp
9579,9579,47255,2015-05-14,exp
9580,9580,16110,2015-05-14,exp
9581,9581,44211,2015-05-14,exp
9582,9582,7288,2015-05-14,exp
9583,9583,18919,2015-05-14,exp
9584,9584,8016,2015-05-14,exp
9585,9585,31411,2015-05-14,exp
9586,9586,0,2015-05-14,exp
9587,9587,79966,2015-05-14,exp
9588,9588,2150,2015-05-14,exp
9589,9589,18367,2015-05-14,exp
9590,9590,0,2015-05-14,exp
9591,9591,19496,2015-05-14,exp
9592,9592,8548,2015-05-14,exp
9593,9593,114554,2015-05-14,exp
9594,9594,300,2015-05-14,exp
9595,9595,31147,2015-05-14,exp
9596,9596,1285,2015-05-14,exp
9597,9597,12538,2015-05-14,exp
9598,9598,113890,2015-05-14,exp
9599,9599,8819,2015-05-14,exp
9600,9600,0,2015-05-14,exp
9601,9601,0,2015-05-14,exp
9602,9602,17185,2015-05-14,exp
9603,9603,52918,2015-05-14,exp
9604,9604,23691,2015-05-14,exp
9605,9605,11663,2015-05-14,exp
9606,9606,28498,2015-05-14,exp
9607,9607,30476,2015-05-14,exp
9608,9608,662,2015-05-14,exp
9609,9609,39066,2015-05-14,exp
9610,9610,18814,2015-05-14,exp
9611,9611,5531,2015-05-14,exp
9612,9612,5489,2015-05-14,exp
9613,9613,23417,2015-05-14,exp
9614,9614,104159,2015-05-14,exp
9615,9615,264516,2015-05-14,exp
9616,9616,719,2015-05-14,exp
9617,9617,-585,2015-05-14,exp
9618,9618,291,2015-05-14,exp
9619,9619,0,2015-05-14,exp
9620,9620,0,2015-05-14,exp
9621,9621,6959,2015-05-14,exp
9622,9622,24512,2015-05-14,exp
9623,9623,780,2015-05-14,exp
9624,9624,3091,2015-05-14,exp
9625,9625,-1300,2015-05-14,exp
9626,9626,17075,2015-05-14,exp
9627,9627,25075,2015-05-14,exp
9628,9628,3129,2015-05-14,exp
9629,9629,552,2015-05-14,exp
9630,9630,2025,2015-05-14,exp
9631,9631,101885,2015-05-14,exp
9632,9632,-3353,2015-05-14,exp
9633,9633,28479,2015-05-14,exp
9634,9634,29436,2015-05-14,exp
9635,9635,0,2015-05-14,exp
9636,9636,72447,2015-05-14,exp
9637,9637,79586,2015-05-14,exp
9638,9638,6590,2015-05-14,exp
9639,9639,49207,2015-05-14,exp
9640,9640,88772,2015-05-14,exp
9641,9641,0,2015-05-14,exp
9642,9642,74009,2015-05-14,exp
9643,9643,107300,2015-05-14,exp
9644,9644,20306,2015-05-14,exp
9645,9645,1443,2015-05-14,exp
9646,9646,8531,2015-05-14,exp
9647,9647,30483,2015-05-14,exp
