tid,account,amount,date,type
19347,19347,19092,2005-07-14,exp
19348,19348,0,2005-07-14,exp
19349,19349,9156,2005-07-14,exp
19350,19350,26823,2005-07-14,exp
19351,19351,0,2005-07-14,exp
19352,19352,60584,2005-07-14,exp
19353,19353,39769,2005-07-14,exp
19354,19354,21897,2005-07-14,exp
19355,19355,23826,2005-07-14,exp
19356,19356,20629,2005-07-14,exp
19357,19357,3564,2005-07-14,exp
19358,19358,836,2005-07-14,exp
19359,19359,147184,2005-07-14,exp
19360,19360,416,2005-07-14,exp
19361,19361,220,2005-07-14,exp
19362,19362,2258,2005-07-14,exp
19363,19363,117248,2005-07-14,exp
19364,19364,34975,2005-07-14,exp
19365,19365,4342,2005-07-14,exp
19366,19366,1984,2005-07-14,exp
19367,19367,98834,2005-07-14,exp
19368,19368,85136,2005-07-14,exp
19369,19369,11221,2005-07-14,exp
19370,19370,50043,2005-07-14,exp
19371,19371,4202,2005-07-14,exp
19372,19372,94460,2005-07-14,exp
19373,19373,74832,2005-07-14,exp
19374,19374,6224,2005-07-14,exp
19375,19375,19031,2005-07-14,exp
19376,19376,109339,2005-07-14,exp
19377,19377,24667,2005-07-14,exp
19378,19378,36025,2005-07-14,exp
19379,19379,0,2005-07-14,exp
19380,19380,59464,2005-07-14,exp
19381,19381,14458,2005-07-14,exp
19382,19382,20667,2005-07-14,exp
19383,19383,1252,2005-07-14,exp
19384,19384,10289,2005-07-14,exp
19385,19385,119522,2005-07-14,exp
19386,19386,14464,2005-07-14,exp
19387,19387,28089,2005-07-14,exp
19388,19388,2276,2005-07-14,exp
19389,19389,78499,2005-07-14,exp
19390,19390,51145,2005-07-14,exp
19391,19391,256269,2005-07-14,exp
19392,19392,4839,2005-07-14,exp
19393,19393,367247,2005-07-14,exp
19394,19394,1836,2005-07-14,exp
19395,19395,0,2005-07-14,exp
19396,19396,20421,2005-07-14,exp
19397,19397,12621,2005-07-14,exp
19398,19398,85011,2005-07-14,exp
19399,19399,-38,2005-07-14,exp
19400,19400,3345,2005-07-14,exp
19401,19401,2072,2005-07-14,exp
19402,19402,4979,2005-07-14,exp
19403,19403,2418,2005-07-14,exp
19404,19404,12236,2005-07-14,exp
19405,19405,149677,2005-07-14,exp
19406,19406,1290,2005-07-14,exp
19407,19407,4979,2005-07-14,exp
19408,19408,17165,2005-07-14,exp
19409,19409,163600,2005-07-14,exp
19410,19410,281,2005-07-14,exp
19411,19411,9218,2005-07-14,exp
19412,19412,0,2005-07-14,exp
19413,19413,42025,2005-07-14,exp
19414,19414,597,2005-07-14,exp
19415,19415,21802,2005-07-14,exp
19416,19416,1786,2005-07-14,exp
19417,19417,0,2005-07-14,exp
19418,19418,184900,2005-07-14,exp
19419,19419,0,2005-07-14,exp
19420,19420,46678,2005-07-14,exp
19421,19421,23338,2005-07-14,exp
19422,19422,2871,2005-07-14,exp
19423,19423,85362,2005-07-14,exp
19424,19424,6221,2005-07-14,exp
19425,19425,0,2005-07-14,exp
19426,19426,93705,2005-07-14,exp
19427,19427,101689,2005-07-14,exp
19428,19428,52613,2005-07-14,exp
19429,19429,2983,2005-07-14,exp
19430,19430,2317,2005-07-14,exp
19431,19431,0,2005-07-14,exp
19432,19432,2105,2005-07-14,exp
19433,19433,74050,2005-07-14,exp
19434,19434,0,2005-07-14,exp
19435,19435,0,2005-07-14,exp
19436,19436,62750,2005-07-14,exp
19437,19437,134243,2005-07-14,exp
19438,19438,136183,2005-07-14,exp
19439,19439,1464,2005-07-14,exp
19440,19440,42404,2005-07-14,exp
19441,19441,37424,2005-07-14,exp
19442,19442,909,2005-07-14,exp
19443,19443,5043,2005-07-14,exp
19444,19444,86812,2005-07-14,exp
19445,19445,29826,2005-07-14,exp
19446,19446,21604,2005-07-14,exp
19447,19447,165,2005-07-14,exp
19448,19448,40805,2005-07-14,exp
19449,19449,98569,2005-07-14,exp
19450,19450,58199,2005-07-14,exp
19451,19451,207548,2005-07-14,exp
19452,19452,0,2005-07-14,exp
19453,19453,13539,2005-07-14,exp
19454,19454,0,2005-07-14,exp
19455,19455,8508,2005-07-14,exp
19456,19456,42238,2005-07-14,exp
19457,19457,1109,2005-07-14,exp
19458,19458,121473,2005-07-14,exp
19459,19459,258979,2005-07-14,exp
19460,19460,13853,2005-07-14,exp
19461,19461,71307,2005-07-14,exp
19462,19462,14430,2005-07-14,exp
19463,19463,26755,2005-07-14,exp
19464,19464,24250,2005-07-14,exp
19465,19465,48188,2005-07-14,exp
19466,19466,28034,2005-07-14,exp
19467,19467,2529,2005-07-14,exp
19468,19468,220680,2005-07-14,exp
19469,19469,66293,2005-07-14,exp
19470,19470,3321,2005-07-14,exp
19471,19471,21045,2005-07-14,exp
19472,19472,15009,2005-07-14,exp
19473,19473,56449,2005-07-14,exp
19474,19474,104346,2005-07-14,exp
19475,19475,3097,2005-07-14,exp
19476,19476,5738,2005-07-14,exp
19477,19477,229676,2005-07-14,exp
19478,19478,8871,2005-07-14,exp
19479,19479,149903,2005-07-14,exp
19480,19480,45536,2005-07-14,exp
19481,19481,19567,2005-07-14,exp
19482,19482,9095,2005-07-14,exp
19483,19483,768,2005-07-14,exp
19484,19484,126749,2005-07-14,exp
19485,19485,96592,2005-07-14,exp
19486,19486,62236,2005-07-14,exp
19487,19487,171772,2005-07-14,exp
19488,19488,0,2005-07-14,exp
19489,19489,110405,2005-07-14,exp
19490,19490,142477,2005-07-14,exp
19491,19491,4569,2005-07-14,exp
19492,19492,28261,2005-07-14,exp
19493,19493,58603,2005-07-14,exp
19494,19494,1738,2005-07-14,exp
19495,19495,4244,2005-07-14,exp
19496,19496,9743,2005-07-14,exp
19497,19497,0,2005-07-14,exp
19498,19498,0,2005-07-14,exp
19499,19499,0,2005-07-14,exp
19500,19500,0,2005-07-14,exp
19501,19501,13837,2005-07-14,exp
19502,19502,10121,2005-07-14,exp
19503,19503,12549,2005-07-14,exp
19504,19504,91558,2005-07-14,exp
19505,19505,0,2005-07-14,exp
19506,19506,-564,2005-07-14,exp
19507,19507,0,2005-07-14,exp
19508,19508,0,2005-07-14,exp
19509,19509,70880,2005-07-14,exp
19510,19510,31166,2005-07-14,exp
19511,19511,0,2005-07-14,exp
19512,19512,192260,2005-07-14,exp
19513,19513,71430,2005-07-14,exp
19514,19514,17848,2005-07-14,exp
19515,19515,474,2005-07-14,exp
19516,19516,0,2005-07-14,exp
19517,19517,151425,2005-07-14,exp
19518,19518,892,2005-07-14,exp
19519,19519,0,2005-07-14,exp
19520,19520,82150,2005-07-14,exp
19521,19521,23785,2005-07-14,exp
19522,19522,78410,2005-07-14,exp
19523,19523,20347,2005-07-14,exp
19524,19524,54724,2005-07-14,exp
19525,19525,0,2005-07-14,exp
19526,19526,4331,2005-07-14,exp
19527,19527,39379,2005-07-14,exp
19528,19528,27286,2005-07-14,exp
19529,19529,9447,2005-07-14,exp
19530,19530,38002,2005-07-14,exp
19531,19531,163,2005-07-14,exp
19532,19532,2709,2005-07-14,exp
19533,19533,384705,2005-07-14,exp
19534,19534,8885,2005-07-14,exp
19535,19535,3461,2005-07-14,exp
19536,19536,70685,2005-07-14,exp
19537,19537,29179,2005-07-14,exp
19538,19538,4377,2005-07-14,exp
19539,19539,43847,2005-07-14,exp
19540,19540,0,2005-07-14,exp
19541,19541,19382,2005-07-14,exp
19542,19542,0,2005-07-14,exp
19543,19543,91476,2005-07-14,exp
19544,19544,26711,2005-07-14,exp
19545,19545,9849,2005-07-14,exp
19546,19546,136732,2005-07-14,exp
19547,19547,27294,2005-07-14,exp
19548,19548,0,2005-07-14,exp
19549,19549,73327,2005-07-14,exp
19550,19550,17416,2005-07-14,exp
19551,19551,0,2005-07-14,exp
19552,19552,1736,2005-07-14,exp
19553,19553,2000,2005-07-14,exp
19554,19554,79449,2005-07-14,exp
19555,19555,1641,2005-07-14,exp
19556,19556,9728,2005-07-14,exp
19557,19557,17697,2005-07-14,exp
19558,19558,170225,2005-07-14,exp
19559,19559,279551,2005-07-14,exp
19560,19560,19536,2005-07-14,exp
19561,19561,2479,2005-07-14,exp
19562,19562,122873,2005-07-14,exp
19563,19563,0,2005-07-14,exp
19564,19564,2557,2005-07-14,exp
19565,19565,316,2005-07-14,exp
19566,19566,0,2005-07-14,exp
19567,19567,0,2005-07-14,exp
19568,19568,51380,2005-07-14,exp
19569,19569,0,2005-07-14,exp
19570,19570,6797,2005-07-14,exp
19571,19571,48888,2005-07-14,exp
19572,19572,588,2005-07-14,exp
19573,19573,1330,2005-07-14,exp
19574,19574,80366,2005-07-14,exp
19575,19575,98954,2005-07-14,exp
19576,19576,129247,2005-07-14,exp
19577,19577,103000,2005-07-14,exp
19578,19578,55327,2005-07-14,exp
19579,19579,27171,2005-07-14,exp
19580,19580,1685,2005-07-14,exp
19581,19581,21375,2005-07-14,exp
19582,19582,110958,2005-07-14,exp
19583,19583,11885,2005-07-14,exp
19584,19584,20067,2005-07-14,exp
19585,19585,278488,2005-07-14,exp
19586,19586,84641,2005-07-14,exp
19587,19587,83023,2005-07-14,exp
19588,19588,16320,2005-07-14,exp
19589,19589,5127,2005-07-14,exp
19590,19590,148362,2005-07-14,exp
19591,19591,53599,2005-07-14,exp
19592,19592,21610,2005-07-14,exp
19593,19593,169829,2005-07-14,exp
19594,19594,1487,2005-07-14,exp
19595,19595,9571,2005-07-14,exp
19596,19596,296219,2005-07-14,exp
19597,19597,33045,2005-07-14,exp
19598,19598,16915,2005-07-14,exp
19599,19599,0,2005-07-14,exp
19600,19600,57094,2005-07-14,exp
19601,19601,2090,2005-07-14,exp
19602,19602,4884,2005-07-14,exp
19603,19603,0,2005-07-14,exp
19604,19604,0,2005-07-14,exp
19605,19605,0,2005-07-14,exp
19606,19606,167293,2005-07-14,exp
19607,19607,56148,2005-07-14,exp
19608,19608,79321,2005-07-14,exp
19609,19609,3305,2005-07-14,exp
19610,19610,76057,2005-07-14,exp
19611,19611,127344,2005-07-14,exp
19612,19612,59835,2005-07-14,exp
19613,19613,2546,2005-07-14,exp
19614,19614,-2985,2005-07-14,exp
19615,19615,17333,2005-07-14,exp
19616,19616,49350,2005-07-14,exp
19617,19617,164009,2005-07-14,exp
19618,19618,1406,2005-07-14,exp
19619,19619,30418,2005-07-14,exp
19620,19620,1980,2005-07-14,exp
19621,19621,39702,2005-07-14,exp
19622,19622,39945,2005-07-14,exp
19623,19623,25919,2005-07-14,exp
19624,19624,221963,2005-07-14,exp
19625,19625,0,2005-07-14,exp
19626,19626,16846,2005-07-14,exp
19627,19627,30128,2005-07-14,exp
19628,19628,1440,2005-07-14,exp
19629,19629,305,2005-07-14,exp
19630,19630,990,2005-07-14,exp
19631,19631,74170,2005-07-14,exp
19632,19632,98505,2005-07-14,exp
19633,19633,3863,2005-07-14,exp
19634,19634,329774,2005-07-14,exp
19635,19635,27785,2005-07-14,exp
19636,19636,17257,2005-07-14,exp
19637,19637,3647,2005-07-14,exp
19638,19638,51400,2005-07-14,exp
19639,19639,169625,2005-07-14,exp
19640,19640,79872,2005-07-14,exp
19641,19641,18619,2005-07-14,exp
19642,19642,174060,2005-07-14,exp
19643,19643,5555,2005-07-14,exp
19644,19644,160223,2005-07-14,exp
19645,19645,1610,2005-07-14,exp
19646,19646,1539,2005-07-14,exp
19647,19647,1150,2005-07-14,exp
19648,19648,4131,2005-07-14,exp
19649,19649,192717,2005-07-14,exp
19650,19650,123087,2005-07-14,exp
19651,19651,52672,2005-07-14,exp
19652,19652,0,2005-07-14,exp
19653,19653,0,2005-07-14,exp
19654,19654,21061,2005-07-14,exp
19655,19655,2190,2005-07-14,exp
19656,19656,6177,2005-07-14,exp
19657,19657,0,2005-07-14,exp
19658,19658,41848,2005-07-14,exp
19659,19659,39634,2005-07-14,exp
19660,19660,23611,2005-07-14,exp
19661,19661,20434,2005-07-14,exp
19662,19662,390,2005-07-14,exp
19663,19663,143588,2005-07-14,exp
19664,19664,169132,2005-07-14,exp
19665,19665,58054,2005-07-14,exp
19666,19666,178594,2005-07-14,exp
19667,19667,126415,2005-07-14,exp
19668,19668,206683,2005-07-14,exp
19669,19669,4494,2005-07-14,exp
19670,19670,9086,2005-07-14,exp
19671,19671,47551,2005-07-14,exp
19672,19672,11153,2005-07-14,exp
19673,19673,8879,2005-07-14,exp
19674,19674,36114,2005-07-14,exp
19675,19675,17840,2005-07-14,exp
19676,19676,343792,2005-07-14,exp
19677,19677,390,2005-07-14,exp
19678,19678,43140,2005-07-14,exp
19679,19679,31776,2005-07-14,exp
19680,19680,217,2005-07-14,exp
19681,19681,6389,2005-07-14,exp
19682,19682,108107,2005-07-14,exp
19683,19683,104137,2005-07-14,exp
19684,19684,1278,2005-07-14,exp
19685,19685,62201,2005-07-14,exp
19686,19686,14568,2005-07-14,exp
19687,19687,30147,2005-07-14,exp
19688,19688,6730,2005-07-14,exp
19689,19689,223329,2005-07-14,exp
19690,19690,5596,2005-07-14,exp
19691,19691,144731,2005-07-14,exp
19692,19692,477,2005-07-14,exp
19693,19693,4167,2005-07-14,exp
19694,19694,67488,2005-07-14,exp
19695,19695,40611,2005-07-14,exp
19696,19696,94808,2005-07-14,exp
19697,19697,135683,2005-07-14,exp
19698,19698,66450,2005-07-14,exp
19699,19699,7599,2005-07-14,exp
19700,19700,46153,2005-07-14,exp
19701,19701,47771,2005-07-14,exp
19702,19702,118713,2005-07-14,exp
19703,19703,1876,2005-07-14,exp
19704,19704,27557,2005-07-14,exp
19705,19705,6000,2005-07-14,exp
19706,19706,0,2005-07-14,exp
19707,19707,4595,2005-07-14,exp
19708,19708,24235,2005-07-14,exp
19709,19709,136239,2005-07-14,exp
19710,19710,989,2005-07-14,exp
19711,19711,4358,2005-07-14,exp
19712,19712,4283,2005-07-14,exp
19713,19713,37330,2005-07-14,exp
19714,19714,853,2005-07-14,exp
19715,19715,-8,2005-07-14,exp
19716,19716,989,2005-07-14,exp
19717,19717,14099,2005-07-14,exp
19718,19718,105082,2005-07-14,exp
19719,19719,32311,2005-07-14,exp
19720,19720,151733,2005-07-14,exp
19721,19721,109172,2005-07-14,exp
19722,19722,20880,2005-07-14,exp
19723,19723,30285,2005-07-14,exp
19724,19724,367979,2005-07-14,exp
19725,19725,27846,2005-07-14,exp
19726,19726,22611,2005-07-14,exp
19727,19727,137637,2005-07-14,exp
19728,19728,98098,2005-07-14,exp
19729,19729,4896,2005-07-14,exp
19730,19730,126767,2005-07-14,exp
19731,19731,144315,2005-07-14,exp
19732,19732,0,2005-07-14,exp
19733,19733,37179,2005-07-14,exp
19734,19734,2087,2005-07-14,exp
19735,19735,1036,2005-07-14,exp
19736,19736,65265,2005-07-14,exp
19737,19737,15205,2005-07-14,exp
19738,19738,42052,2005-07-14,exp
19739,19739,16657,2005-07-14,exp
19740,19740,57205,2005-07-14,exp
19741,19741,104260,2005-07-14,exp
19742,19742,3642,2005-07-14,exp
19743,19743,7254,2005-07-14,exp
19744,19744,50290,2005-07-14,exp
19745,19745,1819,2005-07-14,exp
19746,19746,1780,2005-07-14,exp
19747,19747,26808,2005-07-14,exp
19748,19748,1459,2005-07-14,exp
19749,19749,423621,2005-07-14,exp
19750,19750,585,2005-07-14,exp
19751,19751,437,2005-07-14,exp
19752,19752,7156,2005-07-14,exp
19753,19753,11119,2005-07-14,exp
19754,19754,70459,2005-07-14,exp
19755,19755,-10,2005-07-14,exp
19756,19756,17278,2005-07-14,exp
19757,19757,37501,2005-07-14,exp
19758,19758,79168,2005-07-14,exp
19759,19759,40136,2005-07-14,exp
19760,19760,176904,2005-07-14,exp
19761,19761,4864,2005-07-14,exp
19762,19762,123,2005-07-14,exp
19763,19763,81284,2005-07-14,exp
19764,19764,192231,2005-07-14,exp
19765,19765,52413,2005-07-14,exp
19766,19766,47652,2005-07-14,exp
19767,19767,193994,2005-07-14,exp
19768,19768,8152,2005-07-14,exp
19769,19769,0,2005-07-14,exp
19770,19770,70000,2005-07-14,exp
19771,19771,18098,2005-07-14,exp
19772,19772,150,2005-07-14,exp
19773,19773,550,2005-07-14,exp
19774,19774,1366,2005-07-14,exp
19775,19775,92900,2005-07-14,exp
19776,19776,8383,2005-07-14,exp
19777,19777,20924,2005-07-14,exp
19778,19778,14487,2005-07-14,exp
19779,19779,0,2005-07-14,exp
19780,19780,116900,2005-07-14,exp
19781,19781,16046,2005-07-14,exp
19782,19782,390,2005-07-14,exp
19783,19783,24587,2005-07-14,exp
19784,19784,1750,2005-07-14,exp
19785,19785,144163,2005-07-14,exp
19786,19786,157499,2005-07-14,exp
19787,19787,7697,2005-07-14,exp
19788,19788,0,2005-07-14,exp
19789,19789,0,2005-07-14,exp
19790,19790,63198,2005-07-14,exp
19791,19791,56728,2005-07-14,exp
19792,19792,50866,2005-07-14,exp
19793,19793,0,2005-07-14,exp
19794,19794,18486,2005-07-14,exp
19795,19795,11867,2005-07-14,exp
19796,19796,103299,2005-07-14,exp
19797,19797,2454,2005-07-14,exp
19798,19798,30770,2005-07-14,exp
19799,19799,19281,2005-07-14,exp
19800,19800,0,2005-07-14,exp
19801,19801,8351,2005-07-14,exp
19802,19802,172,2005-07-14,exp
19803,19803,25048,2005-07-14,exp
19804,19804,10402,2005-07-14,exp
19805,19805,909,2005-07-14,exp
19806,19806,2500,2005-07-14,exp
19807,19807,46126,2005-07-14,exp
19808,19808,35189,2005-07-14,exp
19809,19809,26823,2005-07-14,exp
19810,19810,13892,2005-07-14,exp
19811,19811,15362,2005-07-14,exp
19812,19812,1835,2005-07-14,exp
19813,19813,14688,2005-07-14,exp
19814,19814,8685,2005-07-14,exp
19815,19815,97624,2005-07-14,exp
19816,19816,36574,2005-07-14,exp
19817,19817,29052,2005-07-14,exp
19818,19818,17228,2005-07-14,exp
19819,19819,27851,2005-07-14,exp
19820,19820,970,2005-07-14,exp
19821,19821,1436,2005-07-14,exp
19822,19822,49273,2005-07-14,exp
19823,19823,20070,2005-07-14,exp
19824,19824,59631,2005-07-14,exp
19825,19825,10525,2005-07-14,exp
19826,19826,2706,2005-07-14,exp
19827,19827,17139,2005-07-14,exp
19828,19828,4689,2005-07-14,exp
19829,19829,102551,2005-07-14,exp
19830,19830,35714,2005-07-14,exp
19831,19831,3498,2005-07-14,exp
19832,19832,82385,2005-07-14,exp
19833,19833,6763,2005-07-14,exp
19834,19834,116845,2005-07-14,exp
19835,19835,39610,2005-07-14,exp
19836,19836,96041,2005-07-14,exp
19837,19837,6410,2005-07-14,exp
19838,19838,0,2005-07-14,exp
19839,19839,115762,2005-07-14,exp
19840,19840,22608,2005-07-14,exp
19841,19841,-43,2005-07-14,exp
19842,19842,66351,2005-07-14,exp
19843,19843,177530,2005-07-14,exp
19844,19844,112279,2005-07-14,exp
19845,19845,19173,2005-07-14,exp
19846,19846,0,2005-07-14,exp
19847,19847,202774,2005-07-14,exp
19848,19848,40476,2005-07-14,exp
19849,19849,1415,2005-07-14,exp
19850,19850,7964,2005-07-14,exp
19851,19851,154102,2005-07-14,exp
19852,19852,77500,2005-07-14,exp
19853,19853,56566,2005-07-14,exp
19854,19854,0,2005-07-14,exp
19855,19855,18051,2005-07-14,exp
19856,19856,71281,2005-07-14,exp
19857,19857,2889,2005-07-14,exp
19858,19858,241509,2005-07-14,exp
19859,19859,11796,2005-07-14,exp
19860,19860,26254,2005-07-14,exp
19861,19861,9237,2005-07-14,exp
19862,19862,48854,2005-07-14,exp
19863,19863,399755,2005-07-14,exp
19864,19864,4549,2005-07-14,exp
19865,19865,3200,2005-07-14,exp
19866,19866,11166,2005-07-14,exp
19867,19867,0,2005-07-14,exp
19868,19868,0,2005-07-14,exp
19869,19869,26451,2005-07-14,exp
19870,19870,3218,2005-07-14,exp
19871,19871,695,2005-07-14,exp
19872,19872,15216,2005-07-14,exp
19873,19873,41217,2005-07-14,exp
19874,19874,185142,2005-07-14,exp
19875,19875,398,2005-07-14,exp
19876,19876,2207,2005-07-14,exp
19877,19877,10812,2005-07-14,exp
19878,19878,36485,2005-07-14,exp
19879,19879,0,2005-07-14,exp
19880,19880,0,2005-07-14,exp
19881,19881,11773,2005-07-14,exp
19882,19882,6966,2005-07-14,exp
19883,19883,0,2005-07-14,exp
19884,19884,5733,2005-07-14,exp
19885,19885,15673,2005-07-14,exp
19886,19886,204255,2005-07-14,exp
19887,19887,73004,2005-07-14,exp
19888,19888,17968,2005-07-14,exp
19889,19889,16544,2005-07-14,exp
19890,19890,87523,2005-07-14,exp
19891,19891,2562,2005-07-14,exp
19892,19892,502,2005-07-14,exp
19893,19893,-6,2005-07-14,exp
19894,19894,113989,2005-07-14,exp
19895,19895,351794,2005-07-14,exp
19896,19896,1399,2005-07-14,exp
19897,19897,7899,2005-07-14,exp
19898,19898,0,2005-07-14,exp
19899,19899,73892,2005-07-14,exp
19900,19900,363666,2005-07-14,exp
19901,19901,4352,2005-07-14,exp
19902,19902,61188,2005-07-14,exp
19903,19903,11192,2005-07-14,exp
19904,19904,10933,2005-07-14,exp
19905,19905,0,2005-07-14,exp
19906,19906,52858,2005-07-14,exp
19907,19907,90169,2005-07-14,exp
19908,19908,824,2005-07-14,exp
19909,19909,100,2005-07-14,exp
19910,19910,80906,2005-07-14,exp
19911,19911,73562,2005-07-14,exp
19912,19912,288581,2005-07-14,exp
19913,19913,28072,2005-07-14,exp
19914,19914,37561,2005-07-14,exp
19915,19915,47135,2005-07-14,exp
19916,19916,237006,2005-07-14,exp
19917,19917,1220,2005-07-14,exp
19918,19918,5650,2005-07-14,exp
19919,19919,5800,2005-07-14,exp
19920,19920,3094,2005-07-14,exp
19921,19921,46798,2005-07-14,exp
19922,19922,12070,2005-07-14,exp
19923,19923,100093,2005-07-14,exp
19924,19924,19462,2005-07-14,exp
19925,19925,6746,2005-07-14,exp
19926,19926,326,2005-07-14,exp
19927,19927,39706,2005-07-14,exp
19928,19928,0,2005-07-14,exp
19929,19929,0,2005-07-14,exp
19930,19930,390,2005-07-14,exp
19931,19931,22790,2005-07-14,exp
19932,19932,48701,2005-07-14,exp
19933,19933,73652,2005-07-14,exp
19934,19934,629,2005-07-14,exp
19935,19935,73689,2005-07-14,exp
19936,19936,48310,2005-07-14,exp
19937,19937,192140,2005-07-14,exp
19938,19938,181,2005-07-14,exp
19939,19939,35225,2005-07-14,exp
19940,19940,4685,2005-07-14,exp
19941,19941,-390,2005-07-14,exp
19942,19942,125866,2005-07-14,exp
19943,19943,0,2005-07-14,exp
19944,19944,88122,2005-07-14,exp
19945,19945,4775,2005-07-14,exp
19946,19946,101393,2005-07-14,exp
19947,19947,48575,2005-07-14,exp
19948,19948,390,2005-07-14,exp
19949,19949,278505,2005-07-14,exp
19950,19950,-189,2005-07-14,exp
19951,19951,84870,2005-07-14,exp
19952,19952,8927,2005-07-14,exp
19953,19953,1647,2005-07-14,exp
19954,19954,13258,2005-07-14,exp
19955,19955,27627,2005-07-14,exp
19956,19956,0,2005-07-14,exp
19957,19957,20546,2005-07-14,exp
19958,19958,213,2005-07-14,exp
19959,19959,9889,2005-07-14,exp
19960,19960,20858,2005-07-14,exp
19961,19961,-211,2005-07-14,exp
19962,19962,22860,2005-07-14,exp
19963,19963,3856,2005-07-14,exp
19964,19964,6566,2005-07-14,exp
19965,19965,6273,2005-07-14,exp
19966,19966,55382,2005-07-14,exp
19967,19967,3007,2005-07-14,exp
19968,19968,287,2005-07-14,exp
19969,19969,26069,2005-07-14,exp
19970,19970,7241,2005-07-14,exp
19971,19971,2297,2005-07-14,exp
19972,19972,10174,2005-07-14,exp
19973,19973,260497,2005-07-14,exp
19974,19974,3328,2005-07-14,exp
19975,19975,2985,2005-07-14,exp
19976,19976,150748,2005-07-14,exp
19977,19977,20363,2005-07-14,exp
19978,19978,0,2005-07-14,exp
19979,19979,0,2005-07-14,exp
19980,19980,39051,2005-07-14,exp
19981,19981,131968,2005-07-14,exp
19982,19982,176711,2005-07-14,exp
19983,19983,5000,2005-07-14,exp
19984,19984,6389,2005-07-14,exp
19985,19985,56414,2005-07-14,exp
19986,19986,204,2005-07-14,exp
19987,19987,4039,2005-07-14,exp
19988,19988,1460,2005-07-14,exp
19989,19989,38246,2005-07-14,exp
19990,19990,43760,2005-07-14,exp
19991,19991,29425,2005-07-14,exp
19992,19992,48214,2005-07-14,exp
19993,19993,20740,2005-07-14,exp
19994,19994,0,2005-07-14,exp
19995,19995,366049,2005-07-14,exp
19996,19996,118032,2005-07-14,exp
19997,19997,54007,2005-07-14,exp
19998,19998,0,2005-07-14,exp
19999,19999,1207,2005-07-14,exp
20000,20000,14015,2005-07-14,exp
20001,20001,12370,2005-07-14,exp
20002,20002,1151,2005-07-14,exp
20003,20003,359,2005-07-14,exp
20004,20004,26717,2005-07-14,exp
20005,20005,966,2005-07-14,exp
20006,20006,967,2005-07-14,exp
20007,20007,38972,2005-07-14,exp
20008,20008,578,2005-07-14,exp
20009,20009,104382,2005-07-14,exp
20010,20010,20123,2005-07-14,exp
20011,20011,193598,2005-07-14,exp
20012,20012,162319,2005-07-14,exp
20013,20013,11162,2005-07-14,exp
20014,20014,27036,2005-07-14,exp
20015,20015,3578,2005-07-14,exp
20016,20016,2179,2005-07-14,exp
20017,20017,4777,2005-07-14,exp
20018,20018,43699,2005-07-14,exp
20019,20019,381086,2005-07-14,exp
20020,20020,198105,2005-07-14,exp
20021,20021,4649,2005-07-14,exp
20022,20022,204,2005-07-14,exp
20023,20023,193694,2005-07-14,exp
20024,20024,168186,2005-07-14,exp
20025,20025,1473,2005-07-14,exp
20026,20026,4957,2005-07-14,exp
20027,20027,20367,2005-07-14,exp
20028,20028,759,2005-07-14,exp
20029,20029,0,2005-07-14,exp
20030,20030,206282,2005-07-14,exp
20031,20031,2868,2005-07-14,exp
20032,20032,242629,2005-07-14,exp
20033,20033,0,2005-07-14,exp
20034,20034,19441,2005-07-14,exp
20035,20035,-18,2005-07-14,exp
20036,20036,4420,2005-07-14,exp
20037,20037,12595,2005-07-14,exp
20038,20038,2660,2005-07-14,exp
20039,20039,214481,2005-07-14,exp
20040,20040,99873,2005-07-14,exp
20041,20041,30452,2005-07-14,exp
20042,20042,72994,2005-07-14,exp
20043,20043,3542,2005-07-14,exp
20044,20044,11125,2005-07-14,exp
20045,20045,20269,2005-07-14,exp
20046,20046,-18,2005-07-14,exp
20047,20047,935,2005-07-14,exp
20048,20048,0,2005-07-14,exp
20049,20049,13408,2005-07-14,exp
20050,20050,0,2005-07-14,exp
20051,20051,5972,2005-07-14,exp
20052,20052,7270,2005-07-14,exp
20053,20053,94413,2005-07-14,exp
20054,20054,387948,2005-07-14,exp
20055,20055,14608,2005-07-14,exp
20056,20056,0,2005-07-14,exp
20057,20057,5221,2005-07-14,exp
20058,20058,19111,2005-07-14,exp
20059,20059,14255,2005-07-14,exp
20060,20060,12853,2005-07-14,exp
20061,20061,0,2005-07-14,exp
20062,20062,197961,2005-07-14,exp
20063,20063,23095,2005-07-14,exp
20064,20064,25409,2005-07-14,exp
20065,20065,129449,2005-07-14,exp
20066,20066,29417,2005-07-14,exp
20067,20067,8840,2005-07-14,exp
20068,20068,19892,2005-07-14,exp
20069,20069,0,2005-07-14,exp
20070,20070,6491,2005-07-14,exp
20071,20071,61590,2005-07-14,exp
20072,20072,19114,2005-07-14,exp
20073,20073,20755,2005-07-14,exp
20074,20074,0,2005-07-14,exp
20075,20075,129371,2005-07-14,exp
20076,20076,103675,2005-07-14,exp
20077,20077,10412,2005-07-14,exp
20078,20078,66633,2005-07-14,exp
20079,20079,194,2005-07-14,exp
20080,20080,49282,2005-07-14,exp
20081,20081,186673,2005-07-14,exp
20082,20082,61723,2005-07-14,exp
20083,20083,14587,2005-07-14,exp
20084,20084,0,2005-07-14,exp
20085,20085,337816,2005-07-14,exp
20086,20086,73968,2005-07-14,exp
20087,20087,0,2005-07-14,exp
20088,20088,21106,2005-07-14,exp
