account,balance_limit,sex,education,marriage,age,total_bill,total_payment,repayment,default
3287,180000,2,1,2,47,679,1100,-2,0
3288,30000,2,1,1,30,28055,2200,2,1
3289,50000,2,2,2,28,40020,23694,0,0
3290,270000,2,2,1,41,982,832,-1,0
3291,80000,2,2,2,24,0,0,-2,1
3292,120000,1,1,2,31,70666,7000,0,1
3293,120000,1,3,1,53,291,582,-1,0
3294,30000,1,1,2,23,59303,3000,0,0
3295,380000,1,1,2,36,111191,8000,0,0
3296,80000,2,2,1,37,68759,75003,0,1
3297,20000,2,2,2,26,4890,0,0,0
3298,160000,1,3,1,34,13708,2000,0,0
3299,230000,2,2,2,26,450,686,3,1
3300,370000,1,2,2,39,594629,20560,0,1
3301,30000,2,3,1,41,55489,2200,2,0
3302,20000,2,2,2,24,38288,1160,0,0
3303,20000,1,2,2,23,35525,2600,0,1
3304,470000,1,2,1,52,190167,10000,0,0
3305,220000,2,2,2,29,49788,11136,0,1
3306,80000,1,3,2,32,100565,4010,0,0
3307,180000,2,2,1,33,653,0,-2,0
3308,100000,2,2,2,39,1120,3029,0,0
3309,10000,2,2,2,21,10000,1000,0,0
3310,280000,2,2,1,51,0,1715,-2,0
3311,110000,2,1,1,31,159647,6100,0,1
3312,210000,2,1,2,27,188645,6652,0,0
3313,200000,2,1,1,36,14649,11000,0,0
3314,260000,1,1,2,27,6292,2897,0,0
3315,600000,1,1,2,36,596,492,-2,0
3316,330000,1,2,1,47,160128,219055,0,0
3317,500000,2,1,2,31,412048,109544,0,0
3318,200000,1,1,3,29,2603,380,-1,0
3319,200000,1,2,1,36,0,1966,-2,1
3320,210000,2,2,2,27,7945,32,0,0
3321,500000,2,1,1,46,4205,0,-2,0
3322,10000,2,2,1,44,0,0,-2,0
3323,160000,2,1,2,24,0,0,-2,0
3324,50000,2,3,1,42,19977,1348,0,0
3325,130000,1,2,2,33,193445,6106,0,0
3326,140000,2,1,2,28,284442,11000,0,1
3327,80000,2,2,2,45,0,0,-2,0
3328,500000,2,1,2,31,97779,90738,0,1
3329,500000,2,2,1,39,122772,10762,0,0
3330,320000,2,2,1,35,20305,4425,0,0
3331,50000,1,2,2,29,98881,999,0,0
3332,120000,2,2,2,40,0,0,-2,0
3333,500000,1,1,1,59,1940,2950,-2,1
3334,290000,2,2,1,42,4629,3228,0,0
3335,280000,1,1,1,50,0,0,0,0
3336,30000,2,3,1,41,65440,3248,0,1
3337,80000,1,1,2,31,45937,1000,2,1
3338,50000,1,2,2,24,58445,2471,0,0
3339,10000,1,3,2,24,17788,2000,2,0
3340,550000,1,1,1,49,-228,22670,-1,1
3341,60000,1,2,2,41,15171,18846,-1,0
3342,140000,2,2,1,28,99976,109655,-1,0
3343,50000,2,2,2,28,52116,3000,0,0
3344,300000,2,2,1,27,527015,18277,0,1
3345,30000,2,3,1,29,60504,2000,2,1
3346,50000,2,2,2,25,0,7700,-2,1
3347,250000,2,2,1,33,0,0,-2,1
3348,60000,1,1,2,39,118102,4284,0,0
3349,80000,1,3,2,44,127113,4400,2,0
3350,480000,1,1,2,33,-1794,0,-2,0
3351,30000,1,2,1,44,47093,2690,2,1
3352,10000,2,2,2,25,16268,4000,0,0
3353,410000,2,1,2,41,2079,138798,-1,0
3354,100000,1,1,1,33,93677,3600,2,0
3355,200000,1,3,1,41,36152,7000,0,0
3356,380000,2,2,1,48,577856,25000,0,0
3357,100000,1,2,2,27,96735,3763,2,0
3358,50000,2,3,1,27,62671,1332,0,1
3359,130000,2,2,1,28,145650,2500,0,1
3360,120000,1,2,2,34,102424,2000,0,0
3361,150000,2,2,1,42,280688,10000,0,0
3362,310000,2,1,1,39,2854,3167,-1,0
3363,110000,2,2,2,51,56830,101000,-1,0
3364,420000,1,2,1,37,807844,30740,0,1
3365,140000,1,2,1,28,7755,7153,-1,1
3366,500000,2,1,1,37,0,0,-2,1
3367,260000,2,2,2,26,519917,18167,0,0
3368,90000,2,2,1,48,632,632,-1,1
3369,90000,2,2,2,41,31939,1075,0,0
3370,20000,1,3,2,35,9000,0,0,0
3371,30000,1,2,2,36,61261,6000,0,1
3372,140000,2,2,1,36,100605,4100,0,0
3373,340000,2,2,2,32,175898,8023,0,0
3374,120000,2,1,2,31,-66,0,-2,0
3375,420000,1,1,1,34,-32,3262,-2,0
3376,100000,1,3,1,48,0,0,-2,0
3377,350000,2,2,2,37,47588,2500,0,0
3378,50000,1,2,1,26,11020,3810,0,0
3379,30000,2,1,2,28,74,0,4,0
3380,360000,2,1,2,29,3240,25350,-1,0
3381,20000,2,3,2,23,18830,5525,0,0
3382,400000,2,2,2,38,1386,1200,-1,0
3383,170000,1,3,1,45,74556,4000,0,0
3384,110000,2,2,1,36,23414,5000,2,1
3385,200000,2,2,1,37,0,0,-1,1
3386,200000,2,1,1,32,21339,17845,-2,0
3387,360000,1,1,2,29,2500,0,-1,0
3388,500000,1,1,1,37,6805,0,-1,0
3389,20000,1,2,2,22,21597,21072,-1,0
3390,270000,1,3,1,32,311202,11100,0,0
3391,20000,1,2,2,44,18897,2000,0,1
3392,350000,2,1,1,43,1146,55415,-2,0
3393,150000,2,2,1,26,0,0,-2,0
3394,260000,2,1,2,30,16757,22792,-1,0
3395,90000,1,1,2,33,468,2000,-1,0
3396,310000,2,2,1,32,154361,7881,0,0
3397,210000,2,1,2,43,288387,7691,0,0
3398,40000,2,2,1,45,25379,1000,0,1
3399,80000,2,2,1,25,13369,0,-1,0
3400,50000,1,3,2,22,2457,1462,-1,1
3401,370000,2,1,1,46,171618,1200,0,0
3402,130000,1,2,2,28,186670,8627,0,0
3403,710000,2,2,1,40,9480,13000,2,1
3404,180000,2,3,2,24,1245,1245,-2,0
3405,80000,2,2,1,30,106006,4900,0,0
3406,560000,2,1,2,32,23979,1300,0,0
3407,170000,2,1,2,26,47862,2000,0,0
3408,30000,2,3,1,63,9657,4185,-1,0
3409,430000,2,1,2,30,67565,63324,-1,0
3410,500000,2,2,1,37,8722,21233,-1,0
3411,10000,1,2,2,26,5784,0,0,1
3412,130000,2,1,2,25,12374,1774,0,0
3413,160000,2,2,2,50,13333,11913,-2,0
3414,150000,1,1,2,33,184266,7000,0,1
3415,340000,2,2,1,43,24272,35280,-2,0
3416,200000,2,2,1,37,322819,13000,0,0
3417,130000,1,2,2,37,245195,11000,0,0
3418,320000,2,3,1,30,86664,2760,0,0
3419,50000,1,3,1,54,38049,1372,0,0
3420,360000,1,1,1,46,161724,11981,0,0
3421,420000,2,2,2,29,67682,178124,0,0
3422,110000,1,1,2,30,6253,5373,-1,0
3423,80000,1,2,2,35,57091,2500,0,0
3424,60000,2,3,1,43,59826,2700,0,1
3425,60000,1,2,2,24,27232,0,0,0
3426,210000,1,2,2,26,142839,3300,0,0
3427,360000,2,1,1,46,121839,20000,0,0
3428,20000,1,2,2,48,23535,2000,0,0
3429,150000,2,1,2,42,3252,5000,-2,0
3430,310000,1,3,2,30,6912,23240,-2,0
3431,240000,2,2,1,40,8307,2738,-1,1
3432,160000,2,3,1,55,12856,8893,-1,0
3433,240000,2,1,2,40,643,0,-1,0
3434,20000,1,1,2,22,31334,4311,0,0
3435,190000,1,1,1,55,13436,7800,-1,1
3436,280000,2,2,1,40,-20,0,-2,0
3437,80000,1,2,3,58,0,0,-2,0
3438,290000,2,3,1,49,303236,11198,-1,0
3439,200000,2,1,1,34,20355,28000,0,0
3440,320000,1,1,1,50,50453,4443,-2,0
3441,350000,2,2,2,27,37760,1750,0,0
3442,110000,1,1,2,33,97448,2000,2,0
3443,300000,2,2,1,37,944,2944,-1,1
3444,500000,2,1,1,44,5038,9035,-1,0
3445,120000,2,1,2,35,644,8649,-1,0
3446,80000,2,3,3,31,675,1506,-1,0
3447,200000,2,2,2,33,331084,9910,0,1
3448,150000,2,1,2,26,10641,40821,-1,1
3449,150000,2,1,2,40,166396,236157,0,0
3450,210000,1,2,1,42,9915,18113,-1,0
3451,150000,1,2,2,36,0,0,-2,1
3452,50000,2,1,2,26,92430,4000,0,0
3453,80000,1,2,1,33,94589,3407,0,0
3454,50000,1,2,1,34,2689,2689,-1,0
3455,20000,2,2,1,50,39954,1548,0,0
3456,50000,1,2,1,37,58848,1999,0,0
3457,50000,1,1,2,29,52518,2500,2,0
3458,280000,1,2,1,46,404477,7053,2,1
3459,230000,1,2,1,51,118176,4271,0,0
3460,230000,1,2,2,30,108983,9960,0,1
3461,80000,2,3,1,37,61478,4000,0,0
3462,60000,2,2,3,35,30536,3000,0,0
3463,200000,1,2,1,37,342755,12737,0,0
3464,30000,2,3,2,22,25090,48776,0,0
3465,340000,2,1,2,34,72308,60514,-1,0
3466,250000,2,2,1,40,6051,8011,-1,0
3467,200000,1,1,1,52,2001,1806,-1,0
3468,150000,1,1,2,39,184438,5288,0,0
3469,100000,2,3,1,53,0,0,-2,0
3470,220000,2,2,1,41,162298,9000,0,0
3471,140000,1,1,2,32,94,2000,0,1
3472,40000,1,1,1,28,11596,1500,-1,1
3473,200000,2,2,2,30,367694,15017,0,0
3474,520000,2,1,2,35,97260,10031,0,0
3475,30000,2,2,1,22,35576,1542,0,0
3476,20000,1,2,2,28,35069,350,0,0
3477,50000,1,2,2,40,34443,1264,0,1
3478,300000,2,3,2,29,-8788,0,-2,0
3479,500000,2,1,2,36,32246,32110,-1,0
3480,490000,2,2,2,27,287992,99788,0,0
3481,200000,1,1,2,27,1260,1660,0,0
3482,40000,2,1,2,23,46749,1894,0,1
3483,150000,2,1,2,28,712,0,-1,0
3484,50000,1,1,1,29,30284,4200,0,1
3485,100000,1,2,2,27,159584,5397,0,0
3486,50000,2,3,1,42,86340,4000,0,1
3487,130000,2,2,2,25,60480,12000,0,0
3488,70000,2,1,2,27,814,864,-1,0
3489,30000,2,1,1,30,47951,1238,0,0
3490,50000,1,1,2,28,3064,1500,0,0
3491,80000,1,1,1,45,45787,48314,-1,1
3492,220000,2,1,2,30,13400,21099,0,0
3493,200000,1,2,1,45,295207,10361,0,0
3494,120000,2,2,2,24,8276,1888,0,0
3495,100000,2,2,2,25,98097,3800,0,0
3496,100000,2,3,1,59,47999,35920,-1,0
3497,50000,2,1,2,23,36215,1700,0,0
3498,240000,1,2,1,37,8972,21257,0,0
3499,60000,1,1,2,28,470,3400,-1,0
3500,260000,2,2,1,34,0,377,-2,1
3501,30000,2,3,1,56,42836,1900,2,1
3502,440000,2,3,1,40,143138,10000,0,0
3503,360000,2,2,2,30,291060,10000,0,0
3504,50000,2,1,2,26,0,0,-2,1
3505,270000,1,1,1,50,632,5490,-1,0
3506,150000,2,1,2,27,0,0,-2,0
3507,200000,1,3,2,26,16710,16640,-1,0
3508,50000,2,2,1,36,57035,7000,0,0
3509,210000,2,1,2,33,1814,0,-1,0
3510,50000,2,2,2,27,85363,3038,0,1
3511,50000,1,2,2,24,40159,1718,0,0
3512,440000,1,1,2,29,203502,7595,0,0
3513,60000,2,1,2,28,93988,4000,2,1
3514,70000,2,2,1,41,4513,4513,0,0
3515,290000,2,2,2,25,120588,6000,0,0
3516,140000,1,2,2,29,0,299,-2,0
3517,310000,2,2,2,33,220345,19876,0,0
3518,450000,2,1,2,36,0,0,-2,0
3519,360000,1,1,1,34,3053,259,-1,0
3520,550000,2,2,1,34,691996,25000,0,0
3521,180000,1,1,1,44,0,4003,-2,0
3522,140000,1,2,1,37,116987,12514,0,0
3523,50000,1,1,2,33,23474,3115,0,0
3524,200000,2,2,1,30,1100,1351,-2,0
3525,60000,1,2,1,39,79181,3128,0,0
3526,140000,1,1,2,28,-49683,89916,-1,0
3527,70000,1,2,1,42,134853,5200,0,0
3528,20000,2,2,1,50,20407,1500,3,0
3529,100000,2,2,1,24,100395,3494,0,0
3530,360000,1,1,2,33,0,0,-2,0
3531,100000,2,3,1,24,0,0,-1,0
3532,160000,2,3,2,41,60348,3500,0,0
3533,160000,2,2,2,27,325711,13800,0,0
3534,130000,1,2,2,26,936,1938,-1,1
3535,100000,2,3,1,40,87657,2980,0,0
3536,90000,1,1,1,35,38975,800,2,1
3537,80000,1,2,2,23,36507,4836,0,0
3538,220000,2,2,1,28,417605,6897,3,1
3539,260000,2,1,1,39,5212,5159,-2,1
3540,30000,1,3,1,45,59375,0,5,1
3541,100000,2,2,1,40,540,930,0,1
3542,80000,1,2,2,39,99424,3782,0,0
3543,20000,2,2,2,31,0,0,-1,0
3544,140000,1,1,1,41,72812,8000,0,0
3545,30000,2,1,2,25,0,0,-2,1
3546,90000,1,2,1,39,49198,2100,0,0
3547,150000,2,2,2,23,112728,7112,0,0
3548,250000,1,3,1,28,192720,6620,0,0
3549,20000,2,2,1,37,41124,600,0,1
3550,50000,1,2,1,28,16606,5147,-1,0
3551,100000,1,2,1,31,2150,1150,0,1
3552,500000,1,1,1,46,37645,43786,-1,0
3553,50000,2,2,1,36,21320,21000,0,0
3554,40000,2,1,2,27,137717,14317,0,0
3555,80000,2,2,1,35,158062,5000,0,0
3556,100000,1,1,1,35,102946,5064,0,0
3557,180000,1,1,2,29,19509,11777,0,0
3558,90000,2,3,1,53,98506,7000,0,0
3559,10000,2,2,2,23,3551,13460,-2,0
3560,200000,2,1,2,33,165,165,0,0
3561,80000,1,3,1,57,21320,1800,2,1
3562,90000,1,2,2,33,134532,5300,2,1
3563,80000,2,2,1,42,0,0,-2,1
3564,90000,2,2,2,24,158204,92977,0,1
3565,80000,2,2,1,46,4700,2700,-1,0
3566,140000,1,1,2,27,937,1475,-1,1
3567,480000,1,2,1,39,575772,22148,0,0
3568,230000,1,1,1,39,438513,14276,2,0
3569,70000,1,1,2,27,4482,3047,0,1
3570,200000,2,1,2,39,224805,7630,0,0
3571,180000,2,1,2,35,137062,5700,0,0
3572,190000,1,3,1,37,345267,12444,0,0
3573,20000,2,2,1,24,40200,400,2,0
3574,10000,1,1,2,24,19215,1400,0,1
3575,80000,2,1,1,45,160817,6000,0,0
3576,60000,1,3,2,28,107987,3654,2,0
3577,500000,2,1,2,37,16483,12000,0,0
3578,50000,1,3,2,42,1250,1650,2,1
3579,360000,2,1,2,28,0,198,-1,0
3580,10000,2,3,1,56,19704,900,2,0
3581,300000,1,1,1,54,834,366,-1,1
3582,70000,1,2,1,48,1280,1105,-1,0
3583,250000,2,2,1,32,0,0,-2,0
3584,10000,1,3,1,51,13706,2058,0,1
3585,140000,2,3,1,28,50864,8000,0,0
3586,100000,2,2,1,40,0,0,-2,0
3587,110000,2,1,1,31,225,0,0,0
3588,210000,1,2,1,38,582,1742,-1,0
3589,210000,2,1,1,40,0,0,-2,0
3590,70000,2,2,2,26,105678,4046,2,1
3591,20000,1,2,1,47,36329,1500,0,0
3592,220000,1,1,2,31,6379,4652,-2,0
3593,20000,2,3,3,51,40470,393,0,1
3594,80000,1,1,1,28,129753,5100,0,0
3595,500000,2,2,1,42,845407,29000,0,1
3596,210000,1,3,2,66,284607,10318,0,0
3597,80000,1,2,2,27,115763,4241,0,1
3598,50000,2,2,1,37,26765,1200,0,0
3599,240000,1,1,1,35,8224,7424,0,0
3600,150000,2,2,2,23,15957,7328,-1,0
3601,210000,2,2,1,49,0,0,-2,0
3602,360000,2,2,2,28,0,0,-2,1
3603,230000,2,4,1,29,138315,5657,0,0
3604,500000,1,1,2,35,3302,13075,-1,0
3605,150000,2,2,1,34,92917,4100,0,0
3606,30000,2,2,2,31,61728,0,2,1
3607,470000,1,1,1,57,126354,3896,0,0
3608,200000,1,1,1,59,63292,1200,2,0
3609,470000,1,1,2,35,339342,104835,0,0
3610,310000,1,1,2,32,22088,33277,0,0
3611,210000,2,1,2,28,283027,10500,0,0
3612,500000,2,2,1,41,61510,208629,-1,0
3613,80000,2,2,2,27,155200,3150,2,0
3614,20000,1,3,2,38,21357,599,-1,1
3615,150000,1,3,2,32,121715,10000,0,0
3616,390000,1,3,1,39,318508,8617,0,0
3617,10000,1,1,2,29,15525,2500,0,0
3618,390000,2,3,1,46,18591,30392,-2,0
3619,210000,1,3,1,41,69828,73188,0,1
3620,350000,2,1,1,33,-12644,0,-2,1
3621,150000,2,1,2,35,3082,4744,0,0
3622,210000,2,2,1,36,106389,3731,0,0
3623,100000,1,1,1,55,17168,0,0,0
3624,210000,1,1,2,36,47145,6005,0,1
3625,290000,2,2,1,48,3280,3357,-1,0
3626,330000,1,2,1,50,17561,1997,-1,1
3627,50000,1,2,2,37,39565,1391,0,0
3628,80000,1,3,2,27,49346,2000,0,0
3629,340000,1,2,1,35,90853,4000,0,0
3630,120000,1,3,1,38,103705,3575,0,0
3631,30000,2,2,2,22,6269,6260,-1,0
3632,260000,2,1,2,35,81819,2631,0,0
3633,50000,1,2,1,64,37055,21294,0,0
3634,420000,2,3,2,25,109299,25237,0,1
3635,130000,2,2,1,28,6666,6443,-1,0
3636,270000,2,2,1,30,90122,10240,0,0
3637,50000,1,3,2,30,18196,819,2,0
3638,20000,1,2,1,34,29305,2000,0,1
3639,140000,2,2,1,34,274913,15500,0,0
3640,100000,2,2,1,35,89733,4000,0,0
3641,50000,1,3,2,41,64501,1332,3,0
3642,500000,1,1,2,37,11579,8133,-1,0
3643,80000,1,2,1,35,58603,2701,0,0
3644,220000,2,2,1,34,5180,2728,-1,1
3645,30000,1,2,1,34,57718,1100,0,0
3646,240000,1,2,2,26,365063,14000,0,0
3647,220000,1,3,1,41,48239,46838,-2,0
3648,320000,1,2,1,32,82466,2848,0,0
3649,230000,2,2,1,36,1692,51362,-1,0
3650,20000,1,3,2,44,390,780,-1,0
3651,280000,2,2,1,34,122726,5000,0,0
3652,110000,1,2,1,44,215136,8700,0,0
3653,180000,2,2,1,26,29652,2500,0,0
3654,100000,1,3,1,51,135992,10191,0,0
3655,80000,1,2,1,37,43909,26941,0,0
3656,260000,2,3,2,30,5084,7282,-1,0
3657,110000,2,2,2,25,219691,8000,2,0
3658,150000,2,2,1,31,252266,7568,0,0
3659,180000,2,2,2,35,9378,1582,-1,0
3660,230000,2,2,1,28,40578,6600,0,0
3661,500000,2,1,2,27,99195,2554,0,0
3662,300000,1,2,2,30,10945,11595,0,0
3663,180000,2,2,2,31,156160,10000,-1,0
3664,30000,2,2,2,24,2100,0,3,1
3665,110000,2,3,2,29,17262,17223,2,0
3666,100000,2,2,1,28,30657,13000,0,0
3667,390000,1,1,2,31,438625,50083,0,0
3668,180000,2,6,1,35,0,0,0,0
3669,300000,2,3,1,37,5440,4963,-1,0
3670,260000,2,1,2,36,13168,19894,-1,0
3671,360000,2,2,2,29,0,0,-2,0
3672,80000,2,2,2,26,7044,16437,0,0
3673,100000,2,1,2,26,-146,0,-2,1
3674,20000,1,3,1,47,34715,1325,2,1
3675,210000,2,1,2,33,13947,0,0,0
3676,10000,2,2,1,25,19599,392,0,0
3677,150000,1,1,2,26,44686,1615,0,0
3678,360000,1,3,1,37,780,1170,-1,0
3679,80000,2,2,2,42,-300,0,0,0
3680,130000,2,1,2,29,10237,6994,0,0
3681,30000,1,1,2,36,566,0,0,0
3682,430000,2,2,1,30,309678,9700,0,1
3683,20000,2,2,2,23,39326,652,-1,0
3684,50000,1,2,2,32,-45,5250,-2,0
3685,140000,2,2,1,26,98542,4000,0,0
3686,200000,1,1,2,32,19490,13457,-1,0
3687,80000,1,2,1,28,125484,6171,2,0
3688,50000,2,2,2,23,25666,898,0,1
3689,280000,2,2,2,27,379149,9500,0,0
3690,710000,1,2,1,51,0,0,-2,0
3691,180000,1,1,2,29,6071,6071,-1,0
3692,500000,1,1,2,39,38949,21366,-2,0
3693,360000,1,2,2,33,0,0,-2,1
3694,50000,1,1,2,29,54587,3500,0,0
3695,80000,1,2,2,27,151309,11005,0,1
3696,50000,2,2,1,44,68891,3000,0,0
3697,50000,2,2,2,23,13328,2000,0,0
3698,150000,1,1,2,33,1233,2662,-1,0
3699,360000,1,2,2,28,0,0,-2,1
3700,50000,2,2,1,32,39882,1713,0,0
3701,50000,2,1,3,48,6161,6134,-2,0
3702,200000,2,1,2,29,5699,4387,-2,0
3703,80000,1,1,2,29,0,0,-2,0
3704,140000,2,2,1,46,780,1170,-1,0
3705,20000,2,1,3,22,-1900,1900,0,1
3706,80000,2,3,2,34,0,0,-2,0
3707,110000,1,2,1,30,119944,9000,0,0
3708,140000,2,1,2,27,169837,15300,0,0
3709,300000,2,1,2,31,144445,30000,0,0
3710,50000,2,2,2,29,0,0,-2,1
3711,180000,2,5,1,39,163693,85000,0,0
3712,290000,2,2,1,39,413589,16000,0,0
3713,60000,2,2,1,36,1814,1500,-1,0
3714,100000,2,2,1,38,35480,5000,2,0
3715,30000,1,2,1,41,0,0,-2,0
3716,220000,2,3,2,27,304661,10100,2,0
3717,230000,2,2,2,30,0,0,-2,0
3718,30000,2,1,2,29,4443,5333,-2,0
3719,20000,2,2,1,47,36399,1771,-1,0
3720,50000,1,2,2,30,1710,1320,-1,0
3721,80000,2,2,1,46,650,650,-2,1
3722,90000,1,1,2,29,14942,2000,0,0
3723,80000,1,1,2,31,27355,3949,0,0
3724,50000,2,3,2,23,87115,4000,0,1
3725,50000,2,2,2,29,0,0,-2,0
3726,20000,1,3,2,53,19574,14464,-1,0
3727,250000,2,1,1,38,1425,652,-1,0
3728,120000,2,2,2,24,2348,2866,-1,0
3729,110000,2,2,2,28,225800,4000,0,1
3730,160000,1,1,2,33,0,0,-2,0
3731,80000,2,3,1,52,79177,2124,0,0
3732,410000,1,2,1,36,22295,215,-2,0
3733,100000,2,2,1,43,81519,4294,-1,0
3734,750000,2,2,1,43,168275,207278,-1,0
3735,30000,1,2,2,47,32679,5400,0,0
3736,80000,1,2,2,33,106551,3579,0,0
3737,430000,2,1,2,31,108738,17500,0,0
3738,480000,1,1,1,44,613899,35209,0,0
3739,360000,2,3,1,29,0,0,-2,1
3740,150000,2,1,1,37,0,0,-1,0
3741,130000,1,1,2,28,112618,3700,0,0
3742,40000,1,2,1,47,79676,4800,2,0
3743,280000,2,1,1,34,17340,5000,0,1
3744,40000,1,2,1,45,57431,1200,2,0
3745,120000,2,1,2,26,177535,6723,0,0
3746,290000,1,1,1,39,2917,2515,-2,0
3747,250000,1,3,1,39,3576,0,-1,0
3748,200000,1,1,1,43,8979,36309,-1,0
3749,80000,1,2,2,32,39320,40000,0,0
3750,130000,2,2,2,27,45657,4865,0,0
3751,290000,2,2,1,37,13603,2000,0,1
3752,180000,2,1,2,29,0,0,-2,0
3753,360000,2,1,1,31,10700,11653,0,0
3754,140000,2,2,1,37,9272,632,2,0
3755,350000,2,1,1,41,68778,60986,-1,0
3756,260000,1,1,2,36,9630,1511,-2,0
3757,40000,1,1,2,26,46252,2500,0,0
3758,180000,2,1,2,27,-400,0,-2,1
3759,80000,1,3,1,27,11038,197,0,1
3760,500000,2,1,1,45,8527,5120,-1,0
3761,80000,1,4,2,27,0,0,-2,0
3762,30000,1,3,1,57,56149,4500,0,0
3763,220000,2,2,1,37,0,3422,-2,0
3764,70000,2,2,2,22,13180,15180,0,0
3765,510000,1,1,1,41,7805,2349,-1,0
3766,20000,2,2,2,22,37671,3094,0,0
3767,100000,2,2,1,40,104147,3000,2,1
3768,340000,2,2,1,30,569383,23500,0,0
3769,180000,2,1,2,29,0,0,-2,0
3770,290000,2,0,2,38,3677,1481,-1,0
3771,80000,1,2,2,53,48277,52085,0,0
3772,280000,1,1,1,42,59917,2346,0,0
3773,180000,2,1,2,40,14375,18066,-1,0
3774,140000,2,1,1,66,1500,23715,-1,0
3775,500000,2,1,2,32,139725,212645,-1,0
3776,230000,1,2,2,34,326133,11600,0,0
3777,250000,2,2,1,26,7884,11000,2,1
3778,10000,1,2,2,24,17034,800,0,0
3779,230000,1,1,1,39,322040,12100,0,0
3780,70000,1,1,2,29,117238,7000,0,0
3781,140000,2,1,1,39,6588,27299,-2,0
3782,430000,2,1,1,48,2299,40279,-2,0
3783,120000,2,1,2,28,1184,2210,0,1
3784,20000,2,2,2,25,19975,0,0,0
3785,30000,1,1,2,32,62104,4000,0,0
3786,80000,1,3,2,43,97938,2000,3,1
3787,400000,2,1,2,39,658575,33000,0,0
3788,200000,2,1,1,37,0,0,-2,0
3789,30000,1,5,2,23,59924,2376,0,0
3790,50000,2,2,2,46,60821,2404,0,0
3791,250000,1,1,1,46,2481,21139,-1,1
3792,120000,1,1,2,28,118921,9000,0,1
3793,80000,1,3,1,45,780,1560,-1,0
3794,430000,2,1,1,33,78081,78127,-2,0
3795,120000,2,1,2,24,53014,2200,0,0
3796,20000,2,2,2,22,38564,3073,0,0
3797,20000,2,2,2,32,176236,4900,0,0
3798,80000,1,1,2,25,150,807,-2,0
3799,20000,2,2,2,44,6562,21073,-1,0
3800,140000,2,2,2,27,0,0,-2,0
3801,10000,2,2,2,22,10324,70,0,0
3802,220000,2,3,2,34,4852,7816,-1,0
3803,60000,1,1,1,48,4384,60057,0,0
3804,80000,1,3,1,59,3540,0,-1,0
3805,30000,1,2,2,25,13360,8613,-1,1
3806,140000,2,2,1,27,266956,9900,0,0
3807,20000,1,2,2,26,21065,3000,0,0
3808,100000,2,3,2,46,89931,3701,0,0
3809,220000,1,1,2,35,205588,4303,0,0
3810,80000,2,1,2,40,10969,325,0,0
3811,80000,2,3,2,46,83694,3195,0,0
3812,130000,1,2,2,28,17810,2000,0,1
3813,300000,2,1,1,33,0,0,-2,0
3814,60000,2,2,1,42,35235,2000,0,0
3815,360000,2,1,1,32,2215,898,0,0
3816,10000,1,2,2,24,24,1393,-1,1
3817,50000,1,2,2,32,54234,16000,2,1
3818,50000,1,2,1,48,34483,1700,0,0
3819,200000,1,2,1,35,0,28027,-2,0
3820,30000,2,2,2,24,37553,2000,0,1
3821,220000,1,1,1,42,8271,4038,-2,0
3822,200000,2,1,2,41,11783,3610,-2,0
3823,80000,2,3,2,27,100247,3630,0,1
3824,200000,1,2,1,39,9929,5036,-2,0
3825,240000,2,1,1,34,652,1037,-1,1
3826,500000,2,2,2,28,8227,28998,0,0
3827,230000,1,3,1,38,100953,14500,0,0
3828,20000,1,3,2,22,9191,0,0,0
3829,50000,1,1,1,35,17568,5000,0,0
3830,100000,2,2,1,35,17646,3040,0,0
3831,230000,2,2,2,37,0,0,-2,0
3832,60000,1,2,2,28,81740,2000,0,0
3833,120000,2,3,1,48,3646,3646,0,1
3834,130000,2,3,2,23,20276,3000,0,0
3835,50000,2,3,1,25,58140,20000,0,1
3836,400000,2,1,2,30,20883,11816,-1,0
3837,240000,2,2,2,27,4030,1496,0,1
3838,70000,1,3,2,53,35939,2000,0,0
3839,20000,2,1,2,22,3000,0,0,0
3840,50000,1,3,2,28,60725,1500,0,1
3841,240000,2,1,1,54,140188,8400,2,0
3842,380000,1,1,2,31,292955,9000,0,0
3843,50000,1,2,2,24,16176,890,0,0
3844,50000,2,2,2,33,36069,3396,0,0
3845,430000,2,1,2,33,37097,14000,2,0
3846,60000,2,1,2,26,26698,13810,0,0
3847,30000,2,2,2,25,8158,2014,0,0
3848,170000,1,3,1,48,252365,9022,0,0
3849,70000,2,1,2,29,94370,3900,2,0
3850,130000,2,2,2,28,930,2986,-1,0
3851,50000,1,1,1,50,12856,0,0,1
3852,20000,2,3,2,38,0,0,-1,1
3853,50000,1,3,1,48,780,780,-1,1
3854,20000,1,3,2,28,30431,1500,2,0
3855,110000,2,2,2,32,1889,4979,-1,0
3856,90000,2,2,2,24,70326,2500,0,0
3857,180000,2,1,2,24,141817,6816,0,0
3858,50000,2,2,2,28,91641,3110,0,0
3859,200000,1,2,1,36,4853,4597,-1,0
3860,20000,2,1,1,32,15778,620,2,1
3861,50000,1,1,2,44,100511,4183,0,0
3862,170000,2,2,1,39,253545,15500,0,1
3863,380000,1,1,1,48,551655,30000,0,0
3864,30000,1,2,2,39,11022,1500,0,1
3865,30000,2,2,2,23,46019,1991,0,0
3866,160000,1,3,1,36,2060,798,-1,0
3867,60000,2,3,1,39,50635,3000,0,1
